step,env_id,time_s,soc,voltage_ratio
252,2,2.52,0.5689600706100464,0.8706880211830139
252,3,2.52,0.5943028330802917,0.8782908320426941
252,4,2.52,0.9427543878555298,0.9828263521194458
252,5,2.52,0.9240584969520569,0.9772175550460815
252,6,2.52,0.973155677318573,0.9919466972351074
252,7,2.52,0.8295587301254272,0.9488676190376282
253,0,2.53,0.7761855721473694,0.9328556656837463
253,1,2.53,0.5169496536254883,0.8550848960876465
253,2,2.53,0.5689366459846497,0.8706809878349304
253,3,2.53,0.5942776203155518,0.8782832622528076
253,4,2.53,0.9426722526550293,0.9828016757965088
253,5,2.53,0.9240038990974426,0.9772011637687683
253,6,2.53,0.9730932712554932,0.991927981376648
253,7,2.53,0.8295369744300842,0.9488611221313477
254,0,2.54,0.7761048674583435,0.9328314661979675
254,1,2.54,0.5169113874435425,0.8550733923912048
254,2,2.54,0.5689132213592529,0.8706739544868469
254,3,2.54,0.5942524075508118,0.8782757520675659
254,4,2.54,0.9425901174545288,0.9827769994735718
254,5,2.54,0.9239493012428284,0.9771847724914551
254,6,2.54,0.9730308651924133,0.9919092655181885
254,7,2.54,0.8295152187347412,0.9488545656204224
255,0,2.55,0.7760241627693176,0.9328072667121887
255,1,2.55,0.5168731212615967,0.855061948299408
255,2,2.55,0.5688897967338562,0.8706669211387634
255,3,2.55,0.5942271947860718,0.8782681226730347
255,4,2.55,0.9425079822540283,0.9827523827552795
255,5,2.55,0.9238947033882141,0.9771684408187866
255,6,2.55,0.9729684591293335,0.991890549659729
255,7,2.55,0.8294934630393982,0.9488480091094971
256,0,2.56,0.7759434580802917,0.9327830076217651
256,1,2.56,0.5168348550796509,0.8550504446029663
256,2,2.56,0.5688663721084595,0.8706598877906799
256,3,2.56,0.5942019820213318,0.878260612487793
256,4,2.56,0.9424258470535278,0.9827277660369873
256,5,2.56,0.9238401055335999,0.9771519899368286
256,6,2.56,0.9729060530662537,0.9918718338012695
256,7,2.56,0.8294717073440552,0.9488415122032166
257,0,2.57,0.7758627533912659,0.9327588081359863
257,1,2.57,0.5167965888977051,0.8550390005111694
257,2,2.57,0.5688429474830627,0.8706529140472412
257,3,2.57,0.5941767692565918,0.8782530426979065
257,4,2.57,0.9423437118530273,0.9827030897140503
257,5,2.57,0.9237855076789856,0.9771356582641602
257,6,2.57,0.9728436470031738,0.9918531179428101
257,7,2.57,0.8294499516487122,0.948835015296936
258,0,2.58,0.77578204870224,0.9327346086502075
258,1,2.58,0.5167583227157593,0.8550274968147278
258,2,2.58,0.568819522857666,0.8706458806991577
258,3,2.58,0.5941515564918518,0.87824547290802
258,4,2.58,0.9422615766525269,0.9826784729957581
258,5,2.58,0.9237309098243713,0.9771192669868469
258,6,2.58,0.972781240940094,0.9918344020843506
258,7,2.58,0.8294281959533691,0.9488284587860107
259,0,2.59,0.7757013440132141,0.9327104091644287
259,1,2.59,0.5167200565338135,0.8550159931182861
259,2,2.59,0.5687960982322693,0.8706388473510742
259,3,2.59,0.5941263437271118,0.8782379031181335
259,4,2.59,0.9421794414520264,0.9826538562774658
259,5,2.59,0.9236763119697571,0.9771028757095337
259,6,2.59,0.9727188348770142,0.9918156862258911
259,7,2.59,0.8294064402580261,0.9488219022750854
260,0,2.6,0.7756206393241882,0.9326862096786499
260,1,2.6,0.5166817903518677,0.8550045490264893
260,2,2.6,0.5687726736068726,0.8706318140029907
260,3,2.6,0.5941011309623718,0.8782303333282471
260,4,2.6,0.9420973062515259,0.9826291799545288
260,5,2.6,0.9236217141151428,0.9770865440368652
260,6,2.6,0.9726564288139343,0.9917969703674316
260,7,2.6,0.8293846845626831,0.9488154053688049
261,0,2.61,0.7755399346351624,0.9326620101928711
261,1,2.61,0.5166435241699219,0.8549930453300476
261,2,2.61,0.5687492489814758,0.8706247806549072
261,3,2.61,0.5940759181976318,0.8782227635383606
261,4,2.61,0.9420151710510254,0.9826045632362366
261,5,2.61,0.9235671162605286,0.9770700931549072
261,6,2.61,0.9725940227508545,0.9917781949043274
261,7,2.61,0.8293629288673401,0.9488089084625244
262,0,2.62,0.7754592299461365,0.9326377511024475
262,1,2.62,0.5166052579879761,0.854981541633606
262,2,2.62,0.5687258243560791,0.8706177473068237
262,3,2.62,0.5940507054328918,0.8782151937484741
262,4,2.62,0.9419330358505249,0.9825799465179443
262,5,2.62,0.9235125184059143,0.9770537614822388
262,6,2.62,0.9725316166877747,0.9917594790458679
262,7,2.62,0.8293411731719971,0.9488023519515991
263,0,2.63,0.7753785252571106,0.9326135516166687
263,1,2.63,0.5165669918060303,0.8549700975418091
263,2,2.63,0.5687023997306824,0.8706107139587402
263,3,2.63,0.5940254926681519,0.8782076239585876
263,4,2.63,0.9418509006500244,0.9825552701950073
263,5,2.63,0.9234579205513,0.9770373702049255
263,6,2.63,0.9724692106246948,0.9917407631874084
263,7,2.63,0.829319417476654,0.9487957954406738
264,0,2.64,0.7752978205680847,0.9325893521308899
264,1,2.64,0.5165287256240845,0.8549585938453674
264,2,2.64,0.5686789751052856,0.8706036806106567
264,3,2.64,0.5940002799034119,0.8782000541687012
264,4,2.64,0.9417687654495239,0.9825305938720703
264,5,2.64,0.9234033226966858,0.9770209789276123
264,6,2.64,0.972406804561615,0.991722047328949
264,7,2.64,0.829297661781311,0.9487892985343933
265,0,2.65,0.7752171158790588,0.9325651526451111
265,1,2.65,0.5164904594421387,0.8549471497535706
265,2,2.65,0.5686555504798889,0.8705966472625732
265,3,2.65,0.5939750671386719,0.8781925439834595
265,4,2.65,0.9416866302490234,0.9825059771537781
265,5,2.65,0.9233487248420715,0.9770046472549438
265,6,2.65,0.9723443984985352,0.9917033314704895
265,7,2.65,0.829275906085968,0.9487828016281128
266,0,2.66,0.775136411190033,0.9325408935546875
266,1,2.66,0.5164521932601929,0.8549356460571289
266,2,2.66,0.5686321258544922,0.8705896139144897
266,3,2.66,0.5939498543739319,0.8781849145889282
266,4,2.66,0.941604495048523,0.9824813604354858
266,5,2.66,0.9232941269874573,0.9769881963729858
266,6,2.66,0.9722819924354553,0.9916845560073853
266,7,2.66,0.829254150390625,0.9487762451171875
267,0,2.67,0.7750557065010071,0.9325166940689087
267,1,2.67,0.5164139270782471,0.854924201965332
267,2,2.67,0.5686087012290955,0.8705825805664062
267,3,2.67,0.5939246416091919,0.8781774044036865
267,4,2.67,0.9415223598480225,0.9824566841125488
267,5,2.67,0.923239529132843,0.9769718647003174
267,6,2.67,0.9722195863723755,0.9916658401489258
267,7,2.67,0.829232394695282,0.9487696886062622
268,0,2.68,0.7749750018119812,0.9324924945831299
268,1,2.68,0.5163756608963013,0.8549126982688904
268,2,2.68,0.5685852766036987,0.8705755472183228
268,3,2.68,0.5938994288444519,0.8781698346138
268,4,2.68,0.941440224647522,0.9824320673942566
268,5,2.68,0.9231849312782288,0.9769554734230042
268,6,2.68,0.9721571803092957,0.9916471242904663
268,7,2.68,0.829210638999939,0.9487631916999817
269,0,2.69,0.7748942971229553,0.9324682950973511
269,1,2.69,0.5163373947143555,0.8549011945724487
269,2,2.69,0.568561851978302,0.8705685138702393
269,3,2.69,0.5938742160797119,0.8781622648239136
269,4,2.69,0.9413580894470215,0.9824074506759644
269,5,2.69,0.9231303334236145,0.9769390821456909
269,6,2.69,0.9720947742462158,0.9916284084320068
269,7,2.69,0.829188883304596,0.9487566947937012
270,0,2.7,0.7748135924339294,0.9324440956115723
270,1,2.7,0.5162991285324097,0.8548897504806519
270,2,2.7,0.5685384273529053,0.8705615401268005
270,3,2.7,0.5938490033149719,0.8781546950340271
270,4,2.7,0.941275954246521,0.9823827743530273
270,5,2.7,0.9230757355690002,0.9769227504730225
270,6,2.7,0.972032368183136,0.9916096925735474
270,7,2.7,0.8291671276092529,0.9487501382827759
271,0,2.71,0.7747328877449036,0.9324198961257935
271,1,2.71,0.5162608623504639,0.8548782467842102
271,2,2.71,0.5685150027275085,0.870554506778717
271,3,2.71,0.5938237905502319,0.8781471252441406
271,4,2.71,0.9411938190460205,0.9823581576347351
271,5,2.71,0.923021137714386,0.9769062995910645
271,6,2.71,0.9719699621200562,0.9915909767150879
271,7,2.71,0.8291453719139099,0.9487435817718506
272,0,2.72,0.7746521830558777,0.9323956370353699
272,1,2.72,0.5162225961685181,0.8548667430877686
272,2,2.72,0.5684915781021118,0.8705474734306335
272,3,2.72,0.5937985777854919,0.8781395554542542
272,4,2.72,0.94111168384552,0.9823335409164429
272,5,2.72,0.9229665398597717,0.976889967918396
272,6,2.72,0.9719075560569763,0.9915722608566284
272,7,2.72,0.8291236162185669,0.9487370848655701
273,0,2.73,0.7745714783668518,0.9323714375495911
273,1,2.73,0.5161843299865723,0.8548552989959717
273,2,2.73,0.5684681534767151,0.87054044008255
273,3,2.73,0.593773365020752,0.8781319856643677
273,4,2.73,0.9410295486450195,0.9823088645935059
273,5,2.73,0.9229119420051575,0.9768735766410828
273,6,2.73,0.9718451499938965,0.991553544998169
273,7,2.73,0.8291018605232239,0.9487305879592896
274,0,2.74,0.7744907736778259,0.9323472380638123
274,1,2.74,0.5161460638046265,0.85484379529953
274,2,2.74,0.5684447288513184,0.8705334067344666
274,3,2.74,0.593748152256012,0.878124475479126
274,4,2.74,0.940947413444519,0.9822841882705688
274,5,2.74,0.9228573441505432,0.9768571853637695
274,6,2.74,0.9717827439308167,0.9915348291397095
274,7,2.74,0.8290801048278809,0.9487240314483643
275,0,2.75,0.7744100689888,0.9323230385780334
275,1,2.75,0.5161077976226807,0.8548323512077332
275,2,2.75,0.5684213042259216,0.8705263733863831
275,3,2.75,0.593722939491272,0.8781168460845947
275,4,2.75,0.9408652782440186,0.9822595715522766
275,5,2.75,0.922802746295929,0.9768408536911011
275,6,2.75,0.9717203378677368,0.99151611328125
275,7,2.75,0.8290583491325378,0.948717474937439
276,0,2.76,0.7743293642997742,0.9322987794876099
276,1,2.76,0.5160695314407349,0.8548208475112915
276,2,2.76,0.5683978796005249,0.8705193400382996
276,3,2.76,0.593697726726532,0.878109335899353
276,4,2.76,0.9407831430435181,0.9822349548339844
276,5,2.76,0.9227481484413147,0.9768244028091431
276,6,2.76,0.971657931804657,0.9914973974227905
276,7,2.76,0.8290365934371948,0.9487109780311584
277,0,2.77,0.7742486596107483,0.932274580001831
277,1,2.77,0.5160312652587891,0.8548094034194946
277,2,2.77,0.5683744549751282,0.8705123662948608
277,3,2.77,0.593672513961792,0.8781017661094666
277,4,2.77,0.9407010078430176,0.9822102785110474
277,5,2.77,0.9226935505867004,0.9768080711364746
277,6,2.77,0.9715955257415771,0.991478681564331
277,7,2.77,0.8290148377418518,0.9487044811248779
278,0,2.78,0.7741679549217224,0.9322503805160522
278,1,2.78,0.5159929990768433,0.854797899723053
278,2,2.78,0.5683510303497314,0.8705053329467773
278,3,2.78,0.593647301197052,0.8780941963195801
278,4,2.78,0.9406188726425171,0.9821856617927551
278,5,2.78,0.9226389527320862,0.9767916798591614
278,6,2.78,0.9715331196784973,0.9914599657058716
278,7,2.78,0.8289930820465088,0.9486979246139526
279,0,2.79,0.7740872502326965,0.9322261810302734
279,1,2.79,0.5159547328948975,0.8547863960266113
279,2,2.79,0.5683276057243347,0.8704982995986938
279,3,2.79,0.593622088432312,0.8780866265296936
279,4,2.79,0.9405367374420166,0.9821610450744629
279,5,2.79,0.9225843548774719,0.9767752885818481
279,6,2.79,0.9714707136154175,0.9914412498474121
279,7,2.79,0.8289713263511658,0.9486913681030273
280,0,2.8,0.7740065455436707,0.9322019815444946
280,1,2.8,0.5159164667129517,0.8547749519348145
280,2,2.8,0.568304181098938,0.8704912662506104
280,3,2.8,0.593596875667572,0.8780790567398071
280,4,2.8,0.9404546022415161,0.9821363687515259
280,5,2.8,0.9225297570228577,0.9767589569091797
280,6,2.8,0.9714083075523376,0.9914225339889526
280,7,2.8,0.8289495706558228,0.9486848711967468
281,0,2.81,0.7739258408546448,0.9321777820587158
281,1,2.81,0.5158782005310059,0.8547634482383728
281,2,2.81,0.5682807564735413,0.8704842329025269
281,3,2.81,0.593571662902832,0.8780714869499207
281,4,2.81,0.9403724670410156,0.9821117520332336
281,5,2.81,0.9224751591682434,0.9767425060272217
281,6,2.81,0.9713459014892578,0.9914037585258484
281,7,2.81,0.8289278149604797,0.9486783742904663
282,0,2.82,0.7738451361656189,0.9321535229682922
282,1,2.82,0.5158399343490601,0.8547519445419312
282,2,2.82,0.5682573318481445,0.8704771995544434
282,3,2.82,0.593546450138092,0.8780639171600342
282,4,2.82,0.9402903318405151,0.9820871353149414
282,5,2.82,0.9224205613136292,0.9767261743545532
282,6,2.82,0.971283495426178,0.9913850426673889
282,7,2.82,0.8289060592651367,0.948671817779541
283,0,2.83,0.773764431476593,0.9321293234825134
283,1,2.83,0.5158016681671143,0.8547405004501343
283,2,2.83,0.5682339072227478,0.8704701662063599
283,3,2.83,0.593521237373352,0.8780563473701477
283,4,2.83,0.9402081966400146,0.9820624589920044
283,5,2.83,0.9223659634590149,0.97670978307724
283,6,2.83,0.9712210893630981,0.9913663268089294
283,7,2.83,0.8288843035697937,0.9486652612686157
284,0,2.84,0.7736837267875671,0.9321051239967346
284,1,2.84,0.5157634019851685,0.8547289967536926
284,2,2.84,0.5682104825973511,0.8704631328582764
284,3,2.84,0.5934960246086121,0.8780487775802612
284,4,2.84,0.9401260614395142,0.9820377826690674
284,5,2.84,0.9223113656044006,0.9766933917999268
284,6,2.84,0.9711586833000183,0.99134761095047
284,7,2.84,0.8288625478744507,0.9486587643623352
285,0,2.85,0.7736030220985413,0.9320809245109558
285,1,2.85,0.5157251358032227,0.8547175526618958
285,2,2.85,0.5681870579719543,0.8704560995101929
285,3,2.85,0.5934708118438721,0.8780412673950195
285,4,2.85,0.9400439262390137,0.9820131659507751
285,5,2.85,0.9222567677497864,0.9766770601272583
285,6,2.85,0.9710962772369385,0.9913288950920105
285,7,2.85,0.8288407921791077,0.9486522674560547
286,0,2.86,0.7735223174095154,0.9320566654205322
286,1,2.86,0.5156868696212769,0.8547060489654541
286,2,2.86,0.5681636333465576,0.8704490661621094
286,3,2.86,0.5934455990791321,0.8780336380004883
286,4,2.86,0.9399617910385132,0.9819885492324829
286,5,2.86,0.9222021698951721,0.9766606092453003
286,6,2.86,0.9710338711738586,0.9913101196289062
286,7,2.86,0.8288190364837646,0.9486457109451294
287,0,2.87,0.7734416127204895,0.9320324659347534
287,1,2.87,0.515648603439331,0.8546946048736572
287,2,2.87,0.5681402087211609,0.8704420328140259
287,3,2.87,0.5934203863143921,0.8780261278152466
287,4,2.87,0.9398796558380127,0.9819638729095459
287,5,2.87,0.9221475720405579,0.9766442775726318
287,6,2.87,0.9709714651107788,0.9912914037704468
287,7,2.87,0.8287972807884216,0.9486391544342041
288,0,2.88,0.7733609080314636,0.9320082664489746
288,1,2.88,0.5156103372573853,0.8546831011772156
288,2,2.88,0.5681167840957642,0.8704349994659424
288,3,2.88,0.5933951735496521,0.8780185580253601
288,4,2.88,0.9397975206375122,0.9819392561912537
288,5,2.88,0.9220929741859436,0.9766278862953186
288,6,2.88,0.970909059047699,0.9912726879119873
288,7,2.88,0.8287755250930786,0.9486326575279236
289,0,2.89,0.7732802033424377,0.9319840669631958
289,1,2.89,0.5155720710754395,0.8546715974807739
289,2,2.89,0.5680933594703674,0.8704279661178589
289,3,2.89,0.5933699607849121,0.8780109882354736
289,4,2.89,0.9397153854370117,0.9819146394729614
289,5,2.89,0.9220383763313293,0.9766114950180054
289,6,2.89,0.9708466529846191,0.9912539720535278
289,7,2.89,0.8287537693977356,0.9486261606216431
290,0,2.9,0.7731994986534119,0.931959867477417
290,1,2.9,0.5155338048934937,0.854660153388977
290,2,2.9,0.5680699348449707,0.8704209923744202
290,3,2.9,0.5933447480201721,0.8780034184455872
290,4,2.9,0.9396332502365112,0.9818899631500244
290,5,2.9,0.9219837784767151,0.9765951633453369
290,6,2.9,0.9707842469215393,0.9912352561950684
290,7,2.9,0.8287320137023926,0.9486196041107178
291,0,2.91,0.773118793964386,0.9319356679916382
291,1,2.91,0.5154955387115479,0.8546486496925354
291,2,2.91,0.568046510219574,0.8704139590263367
291,3,2.91,0.5933195352554321,0.8779958486557007
291,4,2.91,0.9395511150360107,0.9818653464317322
291,5,2.91,0.9219291806221008,0.9765787124633789
291,6,2.91,0.9707218408584595,0.9912165403366089
291,7,2.91,0.8287102580070496,0.9486130475997925
292,0,2.92,0.7730380892753601,0.9319114089012146
292,1,2.92,0.515457272529602,0.8546371459960938
292,2,2.92,0.5680230855941772,0.8704069256782532
292,3,2.92,0.5932943224906921,0.8779882788658142
292,4,2.92,0.9394689798355103,0.9818407297134399
292,5,2.92,0.9218745827674866,0.9765623807907104
292,6,2.92,0.9706594347953796,0.9911978244781494
292,7,2.92,0.8286885023117065,0.948606550693512
293,0,2.93,0.7729573845863342,0.9318872094154358
293,1,2.93,0.5154190063476562,0.8546257019042969
293,2,2.93,0.5679996609687805,0.8703998923301697
293,3,2.93,0.5932691097259521,0.8779807090759277
293,4,2.93,0.9393868446350098,0.9818160533905029
293,5,2.93,0.9218199849128723,0.9765459895133972
293,6,2.93,0.9705970287322998,0.9911791086196899
293,7,2.93,0.8286667466163635,0.9486000537872314
294,0,2.94,0.7728766798973083,0.931863009929657
294,1,2.94,0.5153807401657104,0.8546141982078552
294,2,2.94,0.5679762363433838,0.8703928589820862
294,3,2.94,0.5932438969612122,0.877973198890686
294,4,2.94,0.9393047094345093,0.9817913770675659
294,5,2.94,0.9217653870582581,0.976529598236084
294,6,2.94,0.97053462266922,0.9911603927612305
294,7,2.94,0.8286449909210205,0.9485934972763062
295,0,2.95,0.7727959752082825,0.9318388104438782
295,1,2.95,0.5153424739837646,0.8546027541160583
295,2,2.95,0.5679528117179871,0.8703858256340027
295,3,2.95,0.5932186841964722,0.8779655694961548
295,4,2.95,0.9392225742340088,0.9817667603492737
295,5,2.95,0.9217107892036438,0.9765132665634155
295,6,2.95,0.9704722166061401,0.991141676902771
295,7,2.95,0.8286232352256775,0.9485869407653809
296,0,2.96,0.7727152705192566,0.9318145513534546
296,1,2.96,0.5153042078018188,0.8545912504196167
296,2,2.96,0.5679293870925903,0.8703787922859192
296,3,2.96,0.5931934714317322,0.8779580593109131
296,4,2.96,0.9391404390335083,0.9817421436309814
296,5,2.96,0.9216561913490295,0.9764968156814575
296,6,2.96,0.9704098105430603,0.9911229610443115
296,7,2.96,0.8286014795303345,0.9485804438591003
297,0,2.97,0.7726345658302307,0.9317903518676758
297,1,2.97,0.515265941619873,0.8545798063278198
297,2,2.97,0.5679059624671936,0.8703718185424805
297,3,2.97,0.5931682586669922,0.8779504895210266
297,4,2.97,0.9390583038330078,0.9817174673080444
297,5,2.97,0.9216015934944153,0.9764804840087891
297,6,2.97,0.9703474044799805,0.991104245185852
297,7,2.97,0.8285797238349915,0.9485739469528198
298,0,2.98,0.7725538611412048,0.931766152381897
298,1,2.98,0.5152276754379272,0.8545683026313782
298,2,2.98,0.5678825378417969,0.870364785194397
298,3,2.98,0.5931430459022522,0.8779429197311401
298,4,2.98,0.9389761686325073,0.9816928505897522
298,5,2.98,0.921546995639801,0.9764640927314758
298,6,2.98,0.9702849984169006,0.9910855293273926
298,7,2.98,0.8285579681396484,0.9485673904418945
299,0,2.99,0.772473156452179,0.9317419528961182
299,1,2.99,0.5151894092559814,0.8545567989349365
299,2,2.99,0.5678591132164001,0.8703577518463135
299,3,2.99,0.5931178331375122,0.8779353499412537
299,4,2.99,0.9388940334320068,0.98166823387146
299,5,2.99,0.9214923977851868,0.9764477014541626
299,6,2.99,0.9702225923538208,0.9910668134689331
299,7,2.99,0.8285362124443054,0.9485608339309692
300,0,3.0,0.7723924517631531,0.9317177534103394
300,1,3.0,0.5151511430740356,0.8545453548431396
300,2,3.0,0.5678356885910034,0.87035071849823
300,3,3.0,0.5930926203727722,0.8779277801513672
300,4,3.0,0.9388118982315063,0.981643557548523
300,5,3.0,0.9214377999305725,0.9764313697814941
300,6,3.0,0.970160186290741,0.9910480976104736
300,7,3.0,0.8285144567489624,0.9485543370246887
301,0,3.01,0.7723117470741272,0.9316935539245605
301,1,3.01,0.5151128768920898,0.854533851146698
301,2,3.01,0.5678122639656067,0.8703436851501465
301,3,3.01,0.5930674076080322,0.8779202103614807
301,4,3.01,0.9387297630310059,0.9816189408302307
301,5,3.01,0.9213832020759583,0.9764149188995361
301,6,3.01,0.9700977802276611,0.9910293221473694
301,7,3.01,0.8284927010536194,0.9485478401184082
302,0,3.02,0.7722310423851013,0.931669294834137
302,1,3.02,0.515074610710144,0.8545223474502563
302,2,3.02,0.56778883934021,0.870336651802063
302,3,3.02,0.5930421948432922,0.8779126405715942
302,4,3.02,0.9386476278305054,0.9815943241119385
302,5,3.02,0.921328604221344,0.9763985872268677
302,6,3.02,0.9700353741645813,0.9910106062889099
302,7,3.02,0.8284709453582764,0.9485412836074829
303,0,3.03,0.7721503376960754,0.9316450953483582
303,1,3.03,0.5150363445281982,0.8545109033584595
303,2,3.03,0.5677654147148132,0.8703296184539795
303,3,3.03,0.5930169820785522,0.8779050707817078
303,4,3.03,0.9385654926300049,0.9815696477890015
303,5,3.03,0.9212740063667297,0.9763821959495544
303,6,3.03,0.9699729681015015,0.9909918904304504
303,7,3.03,0.8284491896629333,0.9485347270965576
304,0,3.04,0.7720696330070496,0.9316208958625793
304,1,3.04,0.5149980783462524,0.8544993996620178
304,2,3.04,0.5677419900894165,0.870322585105896
304,3,3.04,0.5929917693138123,0.8778975009918213
304,4,3.04,0.9384833574295044,0.9815449714660645
304,5,3.04,0.9212194085121155,0.9763658046722412
304,6,3.04,0.9699105620384216,0.990973174571991
304,7,3.04,0.8284274339675903,0.9485282301902771
305,0,3.05,0.7719889283180237,0.9315966963768005
305,1,3.05,0.5149598121643066,0.854487955570221
305,2,3.05,0.5677185654640198,0.8703155517578125
305,3,3.05,0.5929665565490723,0.8778899908065796
305,4,3.05,0.9384012222290039,0.9815203547477722
305,5,3.05,0.9211648106575012,0.9763494729995728
305,6,3.05,0.9698481559753418,0.9909544587135315
305,7,3.05,0.8284056782722473,0.9485217332839966
306,0,3.06,0.7719082236289978,0.931572437286377
306,1,3.06,0.5149215459823608,0.8544764518737793
306,2,3.06,0.567695140838623,0.870308518409729
306,3,3.06,0.5929413437843323,0.8778823614120483
306,4,3.06,0.9383190870285034,0.98149573802948
306,5,3.06,0.921110212802887,0.9763330221176147
306,6,3.06,0.969785749912262,0.9909356832504272
306,7,3.06,0.8283839225769043,0.9485151767730713
307,0,3.07,0.7718275189399719,0.9315482378005981
307,1,3.07,0.514883279800415,0.8544650077819824
307,2,3.07,0.5676717162132263,0.8703014850616455
307,3,3.07,0.5929161310195923,0.8778748512268066
307,4,3.07,0.9382369518280029,0.981471061706543
307,5,3.07,0.9210556149482727,0.9763166904449463
307,6,3.07,0.9697233438491821,0.9909169673919678
307,7,3.07,0.8283621668815613,0.948508620262146
308,0,3.08,0.771746814250946,0.9315240383148193
308,1,3.08,0.5148450136184692,0.8544535040855408
308,2,3.08,0.5676482915878296,0.870294451713562
308,3,3.08,0.5928909182548523,0.8778672814369202
308,4,3.08,0.9381548166275024,0.9814464449882507
308,5,3.08,0.9210010170936584,0.9763002991676331
308,6,3.08,0.9696609377861023,0.9908982515335083
308,7,3.08,0.8283404111862183,0.9485021233558655
309,0,3.09,0.7716661095619202,0.9314998388290405
309,1,3.09,0.5148067474365234,0.8544420003890991
309,2,3.09,0.5676248669624329,0.8702874183654785
309,3,3.09,0.5928657054901123,0.8778597116470337
309,4,3.09,0.938072681427002,0.9814218282699585
309,5,3.09,0.9209464192390442,0.9762839078903198
309,6,3.09,0.9695985317230225,0.9908795356750488
309,7,3.09,0.8283186554908752,0.948495626449585
310,0,3.1,0.7715854048728943,0.9314756393432617
310,1,3.1,0.5147684812545776,0.8544305562973022
310,2,3.1,0.5676014423370361,0.8702804446220398
310,3,3.1,0.5928404927253723,0.8778521418571472
310,4,3.1,0.9379905462265015,0.9813971519470215
310,5,3.1,0.9208918213844299,0.9762675762176514
310,6,3.1,0.9695361256599426,0.9908608198165894
310,7,3.1,0.8282968997955322,0.9484890699386597
311,0,3.11,0.7715047001838684,0.9314514398574829
311,1,3.11,0.5147302150726318,0.8544190526008606
311,2,3.11,0.5675780177116394,0.8702734112739563
311,3,3.11,0.5928152799606323,0.8778445720672607
311,4,3.11,0.937908411026001,0.9813725352287292
311,5,3.11,0.9208372235298157,0.9762511253356934
311,6,3.11,0.9694737195968628,0.9908421039581299
311,7,3.11,0.8282751441001892,0.9484825134277344
312,0,3.12,0.7714239954948425,0.9314271807670593
312,1,3.12,0.514691948890686,0.854407548904419
312,2,3.12,0.5675545930862427,0.8702663779258728
312,3,3.12,0.5927900671958923,0.8778370022773743
312,4,3.12,0.9378262758255005,0.981347918510437
312,5,3.12,0.9207826256752014,0.9762347936630249
312,6,3.12,0.969411313533783,0.9908233880996704
312,7,3.12,0.8282533884048462,0.9484760165214539
313,0,3.13,0.7713432908058167,0.9314029812812805
313,1,3.13,0.5146536827087402,0.8543961048126221
313,2,3.13,0.567531168460846,0.8702593445777893
313,3,3.13,0.5927648544311523,0.8778294324874878
313,4,3.13,0.937744140625,0.9813232421875
313,5,3.13,0.9207280278205872,0.9762184023857117
313,6,3.13,0.9693489074707031,0.9908046722412109
313,7,3.13,0.8282316327095032,0.9484695196151733
314,0,3.14,0.7712625861167908,0.9313787817955017
314,1,3.14,0.5146154165267944,0.8543846011161804
314,2,3.14,0.5675077438354492,0.8702523112297058
314,3,3.14,0.5927396416664124,0.8778219223022461
314,4,3.14,0.9376620054244995,0.981298565864563
314,5,3.14,0.9206734299659729,0.9762020111083984
314,6,3.14,0.9692865014076233,0.9907859563827515
314,7,3.14,0.8282098770141602,0.948462963104248
315,0,3.15,0.7711818814277649,0.9313545823097229
315,1,3.15,0.5145771503448486,0.8543731570243835
315,2,3.15,0.5674843192100525,0.8702452778816223
315,3,3.15,0.5927144289016724,0.8778142929077148
315,4,3.15,0.937579870223999,0.9812739491462708
315,5,3.15,0.9206188321113586,0.97618567943573
315,6,3.15,0.9692240953445435,0.990767240524292
315,7,3.15,0.8281881213188171,0.9484564065933228
316,0,3.16,0.771101176738739,0.9313303232192993
316,1,3.16,0.5145388841629028,0.8543616533279419
316,2,3.16,0.5674608945846558,0.8702382445335388
316,3,3.16,0.5926892161369324,0.8778067827224731
316,4,3.16,0.9374977350234985,0.9812493324279785
316,5,3.16,0.9205642342567444,0.976169228553772
316,6,3.16,0.9691616892814636,0.9907485246658325
316,7,3.16,0.8281663656234741,0.9484499096870422
317,0,3.17,0.7710204720497131,0.9313061237335205
317,1,3.17,0.514500617980957,0.854350209236145
317,2,3.17,0.567437469959259,0.8702312707901001
317,3,3.17,0.5926640033721924,0.8777992129325867
317,4,3.17,0.937415599822998,0.9812246561050415
317,5,3.17,0.9205096364021301,0.9761528968811035
317,6,3.17,0.9690992832183838,0.990729808807373
317,7,3.17,0.8281446099281311,0.9484434127807617
318,0,3.18,0.7709397673606873,0.9312819242477417
318,1,3.18,0.5144623517990112,0.8543387055397034
318,2,3.18,0.5674140453338623,0.8702242374420166
318,3,3.18,0.5926387906074524,0.8777916431427002
318,4,3.18,0.9373334646224976,0.9812000393867493
318,5,3.18,0.9204550385475159,0.9761365056037903
318,6,3.18,0.969036877155304,0.9907110929489136
318,7,3.18,0.8281228542327881,0.9484368562698364
319,0,3.19,0.7708590626716614,0.9312577247619629
319,1,3.19,0.5144240856170654,0.8543272018432617
319,2,3.19,0.5673906207084656,0.8702172040939331
319,3,3.19,0.5926135778427124,0.8777840733528137
319,4,3.19,0.9372513294219971,0.981175422668457
319,5,3.19,0.9204004406929016,0.976120114326477
319,6,3.19,0.9689744710922241,0.9906923770904541
319,7,3.19,0.8281010985374451,0.9484302997589111
