step,env_id,time_s,value
120,1,1.2,-0.0005199277075007558
120,2,1.2,9.486894123256207e-05
120,3,1.2,-0.013159365393221378
121,0,1.21,-0.005632917862385511
121,1,1.21,-0.0006176360184326768
121,2,1.21,-0.0010041309287771583
121,3,1.21,-0.01260872557759285
122,0,1.22,-0.003993712365627289
122,1,1.22,0.001059499685652554
122,2,1.22,0.000165023491717875
122,3,1.22,-0.013610752299427986
123,0,1.23,-0.0026683523319661617
123,1,1.23,0.0012677155900746584
123,2,1.23,-0.0003408963093534112
123,3,1.23,-0.01269553042948246
124,0,1.24,-0.003018180839717388
124,1,1.24,0.0016171673778444529
124,2,1.24,-0.00016444612992927432
124,3,1.24,-0.01157895103096962
125,0,1.25,-0.0024158626329153776
125,1,1.25,0.001638555433601141
125,2,1.25,-0.0005217539146542549
125,3,1.25,-0.01148353610187769
126,0,1.26,-0.001602471573278308
126,1,1.26,-0.001366248121485114
126,2,1.26,-0.0008215681882575154
126,3,1.26,-0.012556877918541431
127,0,1.27,-0.0021661920472979546
127,1,1.27,-0.0008164942264556885
127,2,1.27,-0.0005361062940210104
127,3,1.27,-0.013020596466958523
128,0,1.28,-0.0007924536475911736
128,1,1.28,0.00011978979455307126
128,2,1.28,-0.0003407837066333741
128,3,1.28,-0.013797810301184654
129,0,1.29,0.0006338119274005294
129,1,1.29,0.0007130273734219372
129,2,1.29,-0.0011588396737352014
129,3,1.29,-0.014113446697592735
130,0,1.3,0.0013992034364491701
130,1,1.3,0.0012313455808907747
130,2,1.3,-0.0015649138949811459
130,3,1.3,-0.014378806576132774
131,0,1.31,0.0003529329551383853
131,1,1.31,9.707757271826267e-05
131,2,1.31,-0.0009922099998220801
131,3,1.31,-0.013996683061122894
132,0,1.32,-0.0005290750414133072
132,1,1.32,0.0011747927637770772
132,2,1.32,-0.0003398022963665426
132,3,1.32,-0.01349066011607647
133,0,1.33,-0.0005756117752753198
133,1,1.33,0.001859826734289527
133,2,1.33,-0.00048631237586960196
133,3,1.33,-0.01449522189795971
134,0,1.34,-0.0013882520142942667
134,1,1.34,0.0013758304994553328
134,2,1.34,-0.0001986697898246348
134,3,1.34,-0.016434846445918083
135,0,1.35,-0.001958891749382019
135,1,1.35,0.0018134047277271748
135,2,1.35,5.3123978432267904e-05
135,3,1.35,-0.013615339994430542
136,0,1.36,-0.0012470129877328873
136,1,1.36,0.001024667639285326
136,2,1.36,-0.0017948197200894356
136,3,1.36,-0.013821309432387352
137,0,1.37,-0.0007905279053375125
137,1,1.37,0.00039732822915539145
137,2,1.37,-0.0013561267405748367
137,3,1.37,-0.01438490767031908
138,0,1.38,0.0003778986865654588
138,1,1.38,-0.001733643002808094
138,2,1.38,-0.0014694316778331995
138,3,1.38,-0.015937408432364464
139,0,1.39,-0.0008138148114085197
139,1,1.39,-0.0033419793471693993
139,2,1.39,-0.0009163906797766685
139,3,1.39,-0.01559632271528244
140,0,1.4,-0.0007850566762499511
140,1,1.4,-0.004145275801420212
140,2,1.4,-0.0004733152745757252
140,3,1.4,-0.015048517845571041
141,0,1.41,0.0001369915553368628
141,1,1.41,-0.002165798097848892
141,2,1.41,0.00015278029604814947
141,3,1.41,-0.015841105952858925
142,0,1.42,-0.00015068499487824738
142,1,1.42,-0.0006008006166666746
142,2,1.42,0.0005118412664160132
142,3,1.42,-0.015737611800432205
143,0,1.43,0.00010372689575888216
143,1,1.43,-0.0015524823684245348
143,2,1.43,0.0017589550698176026
143,3,1.43,-0.016555925831198692
144,0,1.44,-0.00015536864520981908
144,1,1.44,-0.001994662918150425
144,2,1.44,0.00042359507642686367
144,3,1.44,-0.015353398397564888
145,0,1.45,-0.00048818078357726336
145,1,1.45,-0.0004007801180705428
145,2,1.45,-0.00046676909551024437
145,3,1.45,-0.0161474347114563
146,0,1.46,0.0004588161827996373
146,1,1.46,0.00020950293401256204
146,2,1.46,0.0002492783241905272
146,3,1.46,-0.01614886336028576
147,0,1.47,-0.0004836720763705671
147,1,1.47,0.001461927080526948
147,2,1.47,0.00020775065058842301
147,3,1.47,-0.01413308922201395
148,0,1.48,0.00047687202459201217
148,1,1.48,0.0016164511907845736
148,2,1.48,0.0022293718066066504
148,3,1.48,-0.014533191919326782
149,0,1.49,0.00014472444308921695
149,1,1.49,0.0005384860560297966
149,2,1.49,0.00170991406776011
149,3,1.49,-0.012974526733160019
150,0,1.5,-0.00040708668529987335
150,1,1.5,0.00010996285709552467
150,2,1.5,0.0026359905023127794
150,3,1.5,-0.013149832375347614
151,0,1.51,-0.00190137536264956
151,1,1.51,0.0003958669549319893
151,2,1.51,0.003796905977651477
151,3,1.51,-0.01238345354795456
152,0,1.52,-0.001966460607945919
152,1,1.52,0.0022783256135880947
152,2,1.52,0.004374224692583084
152,3,1.52,-0.012619330547749996
153,0,1.53,-0.002304402645677328
153,1,1.53,0.0015624600928276777
153,2,1.53,0.0060346852988004684
153,3,1.53,-0.013508366420865059
154,0,1.54,-0.0019846383947879076
154,1,1.54,0.0013783122412860394
154,2,1.54,0.006286030635237694
154,3,1.54,-0.012903695926070213
155,0,1.55,0.00014851544983685017
155,1,1.55,0.0010830328101292253
155,2,1.55,0.005836279597133398
155,3,1.55,-0.01315638329833746
156,0,1.56,0.00013132473395671695
156,1,1.56,0.0010724436724558473
156,2,1.56,0.005463013891130686
156,3,1.56,-0.012974122539162636
157,0,1.57,-0.0004350751987658441
157,1,1.57,0.0013969306601211429
157,2,1.57,0.005989639554172754
157,3,1.57,-0.013571902178227901
158,0,1.58,-0.00031555286841467023
158,1,1.58,0.0031460709869861603
158,2,1.58,0.006159626878798008
158,3,1.58,-0.012528110295534134
159,0,1.59,-0.0008401258965022862
159,1,1.59,0.004739928990602493
159,2,1.59,0.005842429585754871
159,3,1.59,-0.013133717700839043
160,0,1.6,0.001440577208995819
160,1,1.6,0.0028550392016768456
160,2,1.6,0.0075943972915410995
160,3,1.6,-0.013637102209031582
161,0,1.61,0.0011577303521335125
161,1,1.61,0.002962713362649083
161,2,1.61,0.007155976258218288
161,3,1.61,-0.0124587994068861
162,0,1.62,0.002131106797605753
162,1,1.62,0.0032740284223109484
162,2,1.62,0.008101229555904865
162,3,1.62,-0.011069470085203648
163,0,1.63,0.002628232352435589
163,1,1.63,0.0051280297338962555
163,2,1.63,0.008065730333328247
163,3,1.63,-0.01018932368606329
164,0,1.64,0.0024622250348329544
164,1,1.64,0.006306171882897615
164,2,1.64,0.008868013508617878
164,3,1.64,-0.010015196166932583
165,0,1.65,0.0025720279663801193
165,1,1.65,0.006476443726569414
165,2,1.65,0.009541341103613377
165,3,1.65,-0.013069869950413704
166,0,1.66,0.00445057125762105
166,1,1.66,0.006360416766256094
166,2,1.66,0.008475623093545437
166,3,1.66,-0.0118440305814147
167,0,1.67,0.004527579061686993
