curriculum_scale,threshold
0.5,0.009602849371731281
0.5,0.0027547001373022795
0.5,0.00442225206643343
0.5,0.02220524102449417
0.5,0.004430638160556555
0.5,0.011410364881157875
0.5,0.016087278723716736
0.5,0.01774519681930542
0.5,0.016562506556510925
0.5,0.014308270998299122
0.5,0.014366303570568562
0.5,0.017018593847751617
0.5,0.023738695308566093
0.5,0.007985680364072323
0.5,0.007207913789898157
0.5,0.00885667372494936
0.5,0.017928896471858025
0.5,0.02433861419558525
0.5,0.02235383354127407
0.5,0.017284926027059555
0.5,0.011201207526028156
0.5,0.010409693233668804
0.5,0.023205624893307686
0.5,0.008472651243209839
0.5,0.012579073198139668
0.5,0.014084604568779469
0.5,0.024286596104502678
0.5,0.017176687717437744
0.5,0.003720805048942566
0.5,0.018168943002820015
0.5,0.008328201249241829
0.5,0.001961799105629325
0.5,0.013379834592342377
0.5,0.006907767150551081
0.5,0.0085509167984128
0.5,0.002129568252712488
0.5,0.009098834358155727
0.5,0.016253182664513588
0.5,0.012752159498631954
0.5,0.019909989088773727
0.5,0.0009261518716812134
0.5,0.015638694167137146
0.5,0.013234666548669338
0.5,0.0062355040572583675
0.5,0.020089956000447273
0.5,0.0017102360725402832
0.5,0.023312093690037727
0.5,0.005265818443149328
0.5,0.005524866282939911
0.5,0.019733041524887085
0.5,0.004848796408623457
0.5,0.021987145766615868
0.5,0.0016861334443092346
0.5,0.017044896259903908
0.5,0.021549168974161148
0.5,0.01937570981681347
0.5,0.02089926227927208
0.5,0.010519305244088173
0.5,0.015444926917552948
0.5,0.021196193993091583
0.5,0.0004534378822427243
0.5,0.022325418889522552
0.5,0.008704641833901405
0.5,0.014329706318676472
0.5,0.017501041293144226
0.5,0.016747286543250084
0.5,0.006162133999168873
0.5,0.01015675812959671
0.5,0.005703933537006378
0.5,0.0175321102142334
0.5,0.003866925835609436
0.5,0.004417918622493744
0.5,0.007048950996249914
0.5,0.01972724124789238
0.5,0.010573454201221466
0.5,0.013528386130928993
0.5,0.01495144423097372
0.5,0.022358110174536705
0.5,0.01576109230518341
0.5,0.020357826724648476
0.5,0.01183032151311636
0.5,0.024288125336170197
0.5,0.0026444687973707914
0.5,0.004225322511047125
0.5,0.01631746254861355
0.5,0.002349802991375327
0.5,0.009920504875481129
0.5,0.015757881104946136
0.5,0.006525826640427113
0.5,0.01500722300261259
0.5,0.019201938062906265
0.5,0.005667080171406269
0.5,0.022671662271022797
0.5,0.01322403084486723
0.5,0.0020765946246683598
0.5,0.014751900918781757
0.5,0.004590083844959736
0.5,0.016893630847334862
0.5,0.009276135824620724
0.5,0.013487452641129494
0.5,0.011252092197537422
0.5,0.02279866300523281
0.5,0.0219165850430727
0.5,0.021716395393013954
0.5,0.020360618829727173
0.5,0.003467744681984186
0.5,0.006382887251675129
0.5,0.001938793109729886
0.5,0.017506258562207222
0.5,0.021577509120106697
0.5,0.015248767100274563
0.5,0.0026691125240176916
0.5,0.005877790041267872
0.5,0.023204278200864792
0.5,0.0034154087770730257
0.5,0.019007226452231407
0.5,0.022991355508565903
0.5,0.016911238431930542
0.5,0.01470466423779726
0.5,0.015488936565816402
0.5,0.01618867553770542
0.5,0.004228098783642054
0.5,0.0004112005408387631
0.5,0.009378957562148571
0.5,0.02108018845319748
0.5,0.017509009689092636
0.5,0.016252560541033745
0.5,0.021878158673644066
0.5,0.004209672100841999
0.5,0.0028757841791957617
0.5,0.02024388499557972
0.5,0.0018603981006890535
0.5,0.006192639470100403
0.5,0.022074026986956596
0.5,0.012668371200561523
0.5,0.024201637133955956
0.5,0.007195410318672657
0.5,0.006057024002075195
0.5,0.004012881312519312
0.5,0.0005123019218444824
0.5,0.01768687181174755
0.5,0.015383744612336159
0.5,0.0026351572014391422
0.5,0.018972711637616158
0.5,0.010760977864265442
0.5,0.004843771457672119
0.5,0.017211107537150383
0.5,0.023183254525065422
0.5,0.013488613069057465
0.5,0.02188144624233246
0.5,0.016984617337584496
0.5,0.008962280116975307
0.5,0.015934476628899574
0.5,0.01011302787810564
0.5,0.017112521454691887
0.5,0.006004858296364546
0.5,0.005954922642558813
0.5,0.01427522487938404
0.5,0.018036961555480957
0.5,0.0062993960455060005
0.5,0.009454585611820221
0.5,0.020290790125727654
0.5,0.00798831321299076
0.5,0.005482618696987629
0.5,0.011778170242905617
0.5,0.014314373023808002
0.5,0.012520603835582733
0.5,0.014921707101166248
0.5,0.019539309665560722
0.5,0.013751821592450142
0.5,0.010678027756512165
0.5,0.015521113760769367
0.5,0.009264740161597729
0.5,0.017038695514202118
0.5,0.012946540489792824
0.5,0.008758164942264557
0.5,0.01754150353372097
0.5,0.009585066698491573
0.5,3.4661592508200556e-05
0.5,0.0059949131682515144
0.5,0.019594017416238785
0.5,0.0014703258639201522
0.5,0.022644106298685074
0.5,0.009153328835964203
0.5,0.019285928457975388
0.5,0.02102390117943287
0.5,0.006506574340164661
0.5,0.02322925440967083
0.5,0.014098778367042542
0.5,0.019193654879927635
0.5,0.014765528030693531
0.5,0.013880737125873566
0.5,0.002348151756450534
0.5,0.010708688758313656
0.5,0.002485978649929166
0.5,0.020934151485562325
0.5,0.0038502768147736788
0.5,0.009742982685565948
0.5,0.02248506247997284
0.5,0.0037544816732406616
0.5,0.02312086708843708
0.5,0.0008035317296162248
0.5,0.015739111229777336
0.5,0.013016054406762123
0.5,0.002788993762806058
0.5,0.009983435273170471
0.5,0.01353719737380743
0.5,0.020241716876626015
0.5,0.0006686344859190285
0.5,0.022382408380508423
0.5,0.021701183170080185
0.5,0.015025871805846691
0.5,0.0174946840852499
0.5,0.00901580136269331
0.5,0.01176364254206419
0.5,0.01693912409245968
0.5,0.006174822337925434
0.5,0.0033226311206817627
0.5,0.01328899897634983
0.5,0.0021760091185569763
0.5,0.020198386162519455
0.5,0.021130980923771858
0.5,0.02079829014837742
0.5,0.02387126348912716
0.5,0.01501337718218565
0.5,0.0040212213061749935
0.5,0.01991892047226429
0.5,0.006154513452202082
0.5,0.016433721408247948
0.5,0.011465166695415974
0.5,0.0062347277998924255
0.5,0.008969321846961975
0.5,0.0012543067568913102
0.5,0.0073571354150772095
0.5,0.021322045475244522
0.5,0.014924331568181515
0.5,0.020171552896499634
0.5,0.0033206164371222258
0.5,0.0005916476366110146
0.5,0.017375284805893898
0.5,0.015400150790810585
0.5,0.024211682379245758
0.5,0.010916182771325111
0.5,0.024125494062900543
0.5,0.02102125808596611
0.5,0.003268724773079157
0.5,0.00180138205178082
0.5,0.003290379187092185
0.5,0.003923420794308186
0.5,0.016099514439702034
0.5,0.021905457600951195
0.5,0.016179315745830536
0.5,0.0018877238035202026
0.5,0.023421037942171097
0.5,0.010675127618014812
0.5,0.021372204646468163
0.5,0.006409022491425276
0.5,0.019125372171401978
0.5,0.01011224277317524
0.5,0.012808607891201973
0.5,0.023542901501059532
0.5,0.00787463691085577
0.5,0.01548323780298233
0.5,0.022264694795012474
0.5,0.015730423852801323
0.5,0.0036190033424645662
0.5,0.016198376193642616
0.5,0.017894424498081207
0.5,0.006358157377690077
0.5,0.002672979375347495
0.5,0.007669283542782068
0.5,0.02472035214304924
0.5,0.021606866270303726
0.5,0.01977784000337124
0.5,0.0022628933656960726
0.5,0.014931784942746162
0.5,0.02381090819835663
0.5,0.017405591905117035
0.5,0.012828582897782326
0.5,0.006864416878670454
0.5,0.012962733395397663
0.5,0.02286306582391262
0.5,0.00202590087428689
0.5,0.0219601858407259
0.5,0.021983075886964798
0.5,0.007802359759807587
0.5,0.012070647440850735
0.5,0.008568023331463337
0.5,0.008575687184929848
0.5,0.013927668333053589
0.5,0.0009262889507226646
0.5,0.022982165217399597
0.5,0.010337634943425655
0.5,0.0027986287605017424
0.5,0.00741100637242198
0.5,0.024910563603043556
0.5,0.013532116077840328
0.5,0.005492966156452894
0.5,0.014604213647544384
0.5,0.021545490249991417
0.5,0.024976471439003944
0.5,0.0034128993283957243
0.5,0.004823862109333277
0.5,0.013648499734699726
0.5,0.012514744885265827
0.5,0.010492104105651379
0.5,0.020252931863069534
0.5,0.02454732358455658
0.5,0.007279753684997559
0.5,0.000726176833268255
0.5,0.01683528907597065
0.5,0.015340625308454037
0.5,0.010064375586807728
0.5,0.001736490405164659
0.5,0.007385832257568836
0.5,0.024615829810500145
0.5,0.022234546020627022
0.5,0.010828183963894844
0.5,0.0038876563776284456
0.5,0.02354327403008938
0.5,0.023300768807530403
0.5,0.011852487921714783
0.5,0.015337462536990643
0.5,0.003140293061733246
0.5,0.0051682027988135815
0.5,0.01850663684308529
0.5,0.01899346522986889
0.5,0.009263426065444946
0.5,0.02313798852264881
0.5,0.004373020026832819
0.5,0.011174971237778664
0.5,0.02124808542430401
0.5,0.01578318327665329
0.5,0.006762348115444183
0.5,0.00805791188031435
0.5,0.01487431675195694
0.5,0.022487012669444084
0.5,0.013359504751861095
0.5,0.0023623243905603886
0.5,0.006060940213501453
0.5,0.014269167557358742
0.5,0.017819352447986603
0.5,0.011717543005943298
0.5,0.010408381931483746
0.5,0.009885475039482117
0.5,0.023488763719797134
0.5,0.006734959781169891
0.5,0.017645632848143578
0.5,0.021306656301021576
0.5,0.010454018600285053
0.5,0.019087009131908417
0.5,0.006831783335655928
0.5,0.01637738198041916
0.5,0.00717878807336092
0.5,0.004418660886585712
0.5,0.014196865260601044
0.5,0.008197382092475891
0.5,0.007547794375568628
0.5,0.013776901178061962
0.5,0.006107624154537916
0.5,0.017419708892703056
0.5,0.023160817101597786
0.5,0.01675148867070675
0.5,0.019828127697110176
0.5,0.01273452676832676
0.5,0.006279182620346546
0.5,0.019693084061145782
0.5,0.010530056431889534
0.5,0.024184349924325943
0.5,0.0061211781576275826
0.5,0.006502003874629736
0.5,0.00919788982719183
0.5,0.019660962745547295
0.5,0.0058872997760772705
0.5,0.012534691952168941
0.5,0.008261017501354218
0.5,0.016599079594016075
0.5,0.023825962096452713
0.5,0.017906824126839638
0.5,0.004235390108078718
0.5,0.015042598359286785
0.5,0.02302549220621586
0.5,0.018284162506461143
0.5,0.005432134959846735
0.5,0.004285858478397131
0.5,0.019722482189536095
0.5,0.019470516592264175
0.5,0.012185022234916687
0.5,0.016296083107590675
0.5,0.0071762013249099255
0.5,0.002961057471111417
0.5,0.001736158155836165
0.5,0.0012150913244113326
0.5,0.015875741839408875
0.5,0.01638525165617466
0.5,0.022137125954031944
0.5,0.019100356847047806
0.5,0.003271950874477625
0.5,0.010413147509098053
0.5,0.023404275998473167
0.5,0.02185487560927868
0.5,0.00885740201920271
0.5,0.020044470205903053
0.5,0.022032959386706352
0.5,0.0067365230061113834
0.5,0.014859653078019619
0.5,0.00847646500915289
0.5,0.003035216126590967
0.5,0.01153643149882555
0.5,0.005339711904525757
0.5,0.018238669261336327
0.5,0.005507293622940779
0.5,0.0011368647683411837
0.5,0.01823395863175392
0.5,0.01634327694773674
0.5,0.008401313796639442
0.5,0.002942129969596863
0.5,0.008822361938655376
0.5,0.01018740888684988
0.5,0.014163105748593807
0.5,0.014034539461135864
0.5,0.0241769477725029
0.5,0.0011741981143131852
0.5,0.012532606720924377
0.5,0.024519380182027817
0.5,0.017100326716899872
0.5,0.008463812060654163
0.5,0.02202713117003441
0.5,0.005791779141873121
0.5,0.007537731435149908
0.5,0.0067290812730789185
0.5,0.020227085798978806
0.5,0.009204733185470104
0.5,0.012590219266712666
0.5,0.009145754389464855
0.5,0.02282930724322796
0.5,0.024945048615336418
0.5,0.023052658885717392
0.5,0.020889030769467354
0.5,0.01666160300374031
0.5,0.02317132242023945
0.5,0.006087855901569128
0.5,0.01656709983944893
0.5,0.012829701416194439
0.5,0.016150470823049545
0.5,0.022476619109511375
0.5,0.008057738654315472
0.5,0.02148718573153019
0.5,0.007727012038230896
0.5,0.012590080499649048
0.5,0.004722298588603735
0.5,0.005751247983425856
0.5,0.02352696843445301
0.5,0.00609338004142046
0.5,0.006595161743462086
0.5,0.012733672745525837
0.5,0.012558492831885815
0.5,0.018286174163222313
0.5,0.021318553015589714
0.5,0.005601364653557539
0.5,0.008473003283143044
0.5,0.0192106906324625
0.5,0.007184927351772785
0.5,0.011056891642510891
0.5,0.004712326917797327
0.5,0.0034975409507751465
0.5,0.022545015439391136
0.5,0.013042784295976162
0.5,0.002124746097251773
0.5,0.010304892435669899
0.5,0.024782313033938408
0.5,0.006040914449840784
0.5,0.019546790048480034
0.5,0.010552952066063881
0.5,0.015624924562871456
0.5,0.002281598746776581
0.5,0.017083091661334038
0.5,0.016179826110601425
0.5,0.012882922776043415
0.5,0.014658642001450062
0.5,0.000871391617693007
0.5,0.0025749653577804565
0.5,0.00023085623979568481
0.5,0.004495269153267145
0.5,0.01025480031967163
0.5,0.009471364319324493
0.5,0.014474458992481232
0.5,0.009523383341729641
0.5,0.018183840438723564
0.5,0.022556740790605545
0.5,0.009542571380734444
0.5,0.016529647633433342
0.5,0.011259600520133972
0.5,0.014865078032016754
0.5,0.02455086074769497
0.5,0.021980032324790955
0.5,0.01037396490573883
0.5,0.004260891582816839
0.5,0.013023100793361664
0.5,0.004063603468239307
0.5,0.024044109508395195
0.5,0.02351522073149681
0.5,0.013789686374366283
0.5,0.002050714334473014
0.5,0.00814694631844759
0.5,0.008039677515625954
0.5,0.021093618124723434
0.5,0.004285362549126148
0.5,0.017228716984391212
0.5,0.023494934663176537
0.5,0.015145226381719112
0.5,0.02327735535800457
0.5,0.013582269661128521
0.5,0.004866770002990961
0.5,0.022908439859747887
0.5,0.015497970394790173
0.5,0.01849011890590191
0.5,0.0005927383899688721
0.5,0.010177570395171642
0.5,0.018588446080684662
0.5,0.015639934688806534
0.5,0.014270134270191193
0.5,0.014657949097454548
0.5,0.001929004560224712
0.5,0.016069883480668068
0.5,0.004599756095558405
0.5,0.017849786207079887
0.5,0.010129903443157673
0.5,0.017361512407660484
0.5,0.023676171898841858
0.5,0.020837604999542236
0.5,0.011569385416805744
0.5,0.001977647887542844
0.5,0.01772463135421276
0.5,0.0031933696009218693
0.5,0.011667541228234768
0.5,0.006796208210289478
0.5,0.02476736716926098
0.5,0.00916666816920042
0.5,0.008322948589920998
0.5,0.001315905130468309
0.5,0.008058100007474422
0.5,0.0060179042629897594
0.5,0.0233707744628191
0.5,0.024969641119241714
0.5,0.018551897257566452
0.5,0.00014786572137381881
0.5,0.019353710114955902
0.5,0.017339657992124557
0.5,0.0084946034476161
0.5,0.021860849112272263
0.5,0.008672098629176617
0.5,0.0049141510389745235
0.5,0.015955833718180656
0.5,0.00013549775758292526
0.5,0.01912924461066723
0.5,0.021446814760565758
0.5,0.01377076841890812
0.5,0.021331647410988808
0.5,0.010594717226922512
0.5,0.009729946032166481
0.5,0.0020173208322376013
0.5,0.023547042161226273
0.5,0.005349298007786274
0.5,0.021221373230218887
0.5,0.01437885221093893
0.5,0.008179455064237118
0.5,0.003908838611096144
0.5,0.011916902847588062
0.5,0.015982044860720634
0.5,0.022407187148928642
0.5,0.008165696635842323
0.5,0.022661125287413597
0.5,0.007063084747642279
0.5,0.007999924011528492
0.5,0.012258032336831093
0.5,0.016795363277196884
0.5,0.0023593499790877104
0.5,0.010000932030379772
0.5,0.009635495953261852
0.5,0.024146508425474167
0.5,0.019468391314148903
0.5,0.01032107975333929
0.5,0.013796381652355194
0.5,0.02292678877711296
0.5,0.0058173793368041515
0.5,0.009815163910388947
0.5,0.01438123919069767
0.5,0.002641230821609497
0.5,0.01173755805939436
0.5,0.01549428142607212
0.5,0.008184665814042091
0.5,0.009239095263183117
0.5,0.009397248737514019
0.5,0.0212964229285717
0.5,0.019636576995253563
0.5,0.007349050138145685
0.5,0.018503673374652863
0.5,0.0050793723203241825
0.5,0.005443246569484472
0.5,0.024860965088009834
0.5,0.008281868882477283
0.5,0.009675185196101665
0.5,0.024126548320055008
0.5,0.01313112210482359
0.5,0.01298560481518507
0.5,0.022593297064304352
0.5,0.013213172554969788
0.5,0.02317189611494541
0.5,0.015339325182139874
0.5,0.015691904351115227
0.5,0.012574535794556141
0.5,0.022658539935946465
0.5,0.003654839238151908
0.5,0.017540572211146355
0.5,0.014724326319992542
0.5,0.0240272656083107
0.5,0.010178769007325172
0.5,0.007189765572547913
0.5,0.020846663042902946
0.5,0.018508274108171463
0.5,0.015587054193019867
0.5,0.018730780109763145
0.5,0.015961850062012672
0.5,0.011387079022824764
0.5,0.006609347648918629
0.5,0.004427477717399597
0.5,0.011706176213920116
0.5,0.005754844751209021
0.5,0.023975837975740433
0.5,0.01597205176949501
0.5,0.01648084633052349
0.5,0.0035736188292503357
0.5,0.012447262182831764
0.5,0.005856385920196772
0.5,0.006110078189522028
0.5,0.010433562099933624
0.5,0.010441841557621956
0.5,0.019042694941163063
0.5,0.018707050010561943
0.5,0.020931489765644073
0.5,0.022824602201581
0.5,0.0003704339324031025
0.5,0.023983249440789223
0.5,0.012206350453197956
0.5,0.015438300557434559
0.5,0.015445167198777199
0.5,0.009948101826012135
0.5,0.0063042836263775826
0.5,0.022005459293723106
0.5,0.01406101044267416
0.5,0.013800911605358124
0.5,0.010301673784852028
0.5,0.022991783916950226
0.5,0.02445077709853649
0.5,0.006589835975319147
0.5,0.00766918808221817
0.5,0.0034066722728312016
0.5,0.012168260291218758
0.5,0.004824768286198378
0.5,0.00013771504745818675
0.5,0.0028976171743124723
0.5,0.004399362485855818
0.5,0.024457154795527458
0.5,0.02136036567389965
0.5,0.00979494210332632
0.5,0.021712634712457657
0.5,0.021931719034910202
0.5,0.013506962917745113
0.5,0.003071047365665436
0.5,0.023828307166695595
0.5,0.013096998445689678
0.5,0.009166330099105835
0.5,0.011303109116852283
0.5,0.0049233646132051945
0.5,0.020845996215939522
0.5,0.0055886744521558285
0.5,0.010076942853629589
0.5,0.0038972184993326664
0.5,0.01708247698843479
0.5,0.014412338845431805
0.5,0.018313607200980186
0.5,0.002052590250968933
0.5,0.005392512772232294
0.5,0.013070008717477322
0.5,0.019520798698067665
0.5,0.004087924957275391
0.5,0.023973824456334114
0.5,0.004554431419819593
0.5,0.022935116663575172
0.5,0.015267858281731606
0.5,0.009100310504436493
0.5,0.008905887603759766
0.5,0.013209106400609016
0.5,0.0025404051411896944
0.5,0.015519662760198116
0.5,0.017789190635085106
0.5,0.014514769427478313
0.5,0.018895458430051804
0.5,0.006439977791160345
0.5,0.011534519493579865
0.5,0.004781571216881275
0.5,0.01284210104495287
0.5,0.003434938145801425
0.5,0.0032778754830360413
0.5,0.02217201702296734
0.5,0.0015075638657435775
0.5,0.0181202944368124
0.5,0.016424749046564102
0.5,0.020457787439227104
0.5,0.01602754555642605
0.5,0.02264750376343727
0.5,0.009893720038235188
0.5,0.00407888600602746
0.5,0.01738761179149151
0.5,0.022794773802161217
0.5,0.0007278621196746826
0.5,0.018188485875725746
0.5,0.019558198750019073
0.5,0.015482879243791103
0.5,0.004442458041012287
0.5,0.004508899059146643
0.5,0.021041935309767723
0.5,0.01429012417793274
0.5,0.02238437347114086
0.5,0.015517504885792732
0.5,0.011511348187923431
0.5,0.01714860089123249
0.5,0.012305790558457375
0.5,0.02348070964217186
0.5,0.024300461634993553
0.5,0.0220797136425972
0.5,0.006484611425548792
0.5,0.0006362870335578918
0.5,0.013548143208026886
0.5,0.01657925732433796
0.5,0.01691182516515255
0.5,0.011135229840874672
0.5,0.010170052759349346
0.5,0.016613861545920372
0.5,0.0006159007898531854
0.5,0.017032673582434654
0.5,0.01438834797590971
0.5,0.009703834541141987
0.5,0.009078784845769405
0.5,0.011375181376934052
0.5,0.012539404444396496
0.5,0.012792368419468403
0.5,0.019982440397143364
0.5,0.020333677530288696
0.5,0.0016882226336747408
0.5,0.018726643174886703
0.5,0.015310540795326233
0.5,0.005217474885284901
0.5,0.009963790886104107
0.5,0.0002554789243731648
0.5,0.012516242451965809
0.5,0.015083245001733303
0.5,0.005119952838867903
0.5,0.018380654975771904
0.5,0.010550126433372498
0.5,0.012587304227054119
0.5,0.022218219935894012
0.5,0.023987818509340286
0.5,0.006671425886452198
0.5,0.018385685980319977
0.5,0.02206808514893055
0.5,0.018354786559939384
0.5,0.019198771566152573
0.5,0.016111640259623528
0.5,0.0008299723267555237
0.5,0.014809909276664257
0.5,0.004753307905048132
0.5,0.023258594796061516
0.5,0.00347907398827374
0.5,0.00325719709508121
0.5,0.013365392573177814
0.5,0.016830336302518845
0.5,0.0034159228671342134
0.5,0.024112945422530174
0.5,0.02346104197204113
0.5,0.0023137570824474096
0.5,0.008860818110406399
0.5,0.007797937374562025
0.5,0.023094745352864265
0.5,0.004129189532250166
0.5,0.008303663693368435
0.5,0.0035568908788263798
0.5,0.020890822634100914
0.5,0.022993754595518112
0.5,0.018440773710608482
0.5,0.0077095674350857735
0.5,0.012161025777459145
0.5,0.007038830313831568
0.5,0.02091529406607151
0.5,0.011450816877186298
0.5,0.02310139313340187
0.5,0.01872081123292446
0.5,0.005511455237865448
0.5,0.02133374847471714
0.5,0.020918669179081917
0.5,0.023118095472455025
0.5,0.008894388563930988
0.5,0.00818196963518858
0.5,0.01769944652915001
0.5,0.010557690635323524
0.5,0.006794345565140247
0.5,0.02180570177733898
0.5,0.015361236408352852
0.5,0.007557134609669447
0.5,0.014466424472630024
0.5,0.010373599827289581
0.5,0.0033414349891245365
0.5,0.023455362766981125
0.5,0.012577462010085583
0.5,0.016025396063923836
0.5,0.008154341951012611
0.5,0.01022627204656601
0.5,0.02040955051779747
0.5,0.007181963417679071
0.5,0.019410664215683937
0.5,0.010963395237922668
0.5,0.015920624136924744
0.5,0.000626821827609092
0.5,0.012361540459096432
0.5,0.013761254958808422
0.5,0.012924620881676674
0.5,0.022382348775863647
0.5,0.014063938520848751
0.5,0.0016032204730436206
0.5,0.013027562759816647
0.5,0.014009078033268452
0.5,0.024116335436701775
0.5,0.020953577011823654
0.5,0.0009401977295055985
0.5,0.0040343524888157845
0.5,0.001737521612085402
0.5,0.015886586159467697
0.5,0.0059764087200164795
0.5,0.016601623967289925
0.5,0.01686428301036358
0.5,0.00019149035506416112
0.5,0.011673892848193645
0.5,0.018649348989129066
0.5,0.009660608135163784
0.5,0.0044393958523869514
0.5,0.024509310722351074
0.5,0.01173286885023117
0.5,0.021063726395368576
0.5,0.0017120912671089172
0.5,0.02303958684206009
0.5,0.011097093112766743
0.5,0.014200125820934772
0.5,0.0006425976753234863
0.5,0.009324523620307446
0.5,0.018319299444556236
0.5,0.024613365530967712
0.5,0.023742860183119774
0.5,0.016139667481184006
0.5,0.013758358545601368
0.5,0.022602850571274757
0.5,0.0009058282012119889
0.5,0.006599220912903547
0.5,0.018411092460155487
0.5,0.003363121999427676
0.5,0.024584216997027397
0.5,0.01907770149409771
0.5,0.011159807443618774
0.5,0.024756373837590218
0.5,0.024868756532669067
0.5,0.02039080671966076
0.5,0.010885760188102722
0.5,0.008154794573783875
0.5,0.017131781205534935
0.5,0.007679796312004328
0.5,0.012939954176545143
0.5,0.007498890161514282
0.5,0.024205578491091728
0.5,0.0007566109416075051
0.5,0.004172633867710829
0.5,0.015070191584527493
0.5,0.013318809680640697
0.5,0.023417890071868896
0.5,0.02242852933704853
0.5,0.010374026373028755
0.5,0.0069361585192382336
0.5,0.004716785158962011
0.5,0.006361770909279585
0.5,0.0028440149035304785
0.5,0.01371291559189558
0.5,0.01646881364285946
0.5,0.005714535713195801
0.5,0.02359570749104023
0.5,0.0018908203346654773
0.5,0.017841806635260582
0.5,0.009957307949662209
0.5,0.022057121619582176
0.5,0.017286833375692368
0.5,0.011491099372506142
0.5,0.01988516002893448
0.5,0.010268757119774818
0.5,0.009061162360012531
0.5,0.01956595852971077
0.5,0.015631278976798058
0.5,0.0006954848649911582
0.5,0.01035233773291111
0.5,0.00016841889009810984
0.5,0.02063310332596302
0.5,0.00412840535864234
0.5,0.012868846766650677
0.5,0.02450793981552124
0.5,0.02185457944869995
0.5,0.00998870749026537
0.5,0.017981097102165222
0.5,0.0027336955536156893
0.5,0.023336173966526985
0.5,0.016595320776104927
0.5,0.015660488978028297
0.5,0.0066935839131474495
0.5,0.007380980532616377
0.5,0.016766251996159554
0.5,0.002928398549556732
0.5,0.014344929717481136
0.5,0.020562272518873215
0.5,0.007308556232601404
0.5,0.015599115751683712
0.5,0.012490867637097836
0.5,0.02238113060593605
0.5,0.021898111328482628
0.5,0.01813773810863495
0.5,0.019993191584944725
0.5,0.006382896099239588
0.5,0.006496006157249212
0.5,0.024149488657712936
0.5,0.00789876002818346
0.5,0.003910325467586517
0.5,0.0024585381615906954
0.5,0.012060482986271381
0.5,0.02285616658627987
0.5,0.02280949242413044
0.5,0.004095679614692926
0.5,0.009778566658496857
0.5,0.0075752586126327515
0.5,0.014043834991753101
0.5,0.00011859685037052259
0.5,0.009316069073975086
0.5,0.00974364299327135
0.5,0.00824457686394453
0.5,0.02227054536342621
0.5,0.024369876831769943
0.5,0.02121860906481743
0.5,0.00890177022665739
0.5,0.02086903527379036
0.5,0.01943722739815712
0.5,0.0051623242907226086
0.5,0.010819198563694954
0.5,0.005321404431015253
0.5,0.022849058732390404
0.5,0.006528197322040796
0.5,0.00658410182222724
0.5,0.016233013942837715
0.5,0.01993914507329464
0.5,0.019855838268995285
0.5,0.007396490778774023
0.5,0.001495291362516582
0.5,0.005845353007316589
0.5,0.0020735354628413916
0.5,0.022067854180932045
0.5,0.0003201574145350605
0.5,0.012212763540446758
0.5,0.009094391949474812
0.5,0.014423027634620667
0.5,0.015917934477329254
0.5,0.015226666815578938
0.5,0.00013395995483733714
0.5,0.010819804854691029
0.5,0.022590363398194313
0.5,0.008032058365643024
0.5,0.017984597012400627
0.5,0.024656249210238457
0.5,0.017097903415560722
0.5,0.01671208254992962
0.5,0.010157703422009945
0.5,0.019925853237509727
0.5,0.014547377824783325
0.5,0.00908923614770174
0.5,0.019601039588451385
0.5,0.0027255595196038485
0.5,0.0024575144052505493
0.5,0.023034892976284027
0.5,0.002174140652641654
0.5,0.012195931747555733
0.5,0.02311011217534542
0.5,0.02170778624713421
0.5,0.0029918670188635588
0.5,0.00919636245816946
0.5,0.024696817621588707
0.5,0.019361594691872597
0.5,0.024735763669013977
0.5,0.009679026901721954
0.5,0.013483772054314613
0.5,0.018298545852303505
0.5,0.0032062530517578125
0.5,0.0161887314170599
0.5,0.00746860820800066
0.5,0.015769287943840027
0.5,0.019037682563066483
0.5,0.024308346211910248
0.5,0.0035318657755851746
0.5,0.00807072501629591
0.5,0.02339180000126362
0.5,0.004137805197387934
0.5,0.0014637246495112777
0.5,0.0009576991433277726
0.5,0.01669032871723175
0.5,0.02484409511089325
0.5,0.008134511299431324
0.5,0.018796425312757492
0.5,0.019286608323454857
0.5,0.014901289716362953
0.5,0.010821077041327953
0.5,0.018452772870659828
0.5,0.022170931100845337
0.5,0.016853224486112595
0.5,0.01574484445154667
0.5,0.005218386650085449
0.5,0.0013687342870980501
0.5,0.006694266106933355
0.5,0.018951265141367912
0.5,0.015105457976460457
0.5,0.006333190482109785
0.5,0.005556114017963409
0.5,0.006393016781657934
0.5,0.017954006791114807
0.5,0.02479580044746399
0.5,0.006389826536178589
0.5,0.006001527886837721
0.5,0.01561941858381033
0.5,0.013450185768306255
0.5,0.005000005941838026
0.5,0.01930025964975357
0.5,0.0017375200986862183
0.5,0.014457116834819317
0.5,0.010491077788174152
0.5,0.024630358442664146
0.5,0.0068765864707529545
0.5,0.008378214202821255
0.5,0.019974222406744957
0.5,0.01777365617454052
0.5,0.015135209076106548
0.5,0.009778556413948536
0.5,0.0019020363688468933
0.5,0.012631176970899105
0.5,0.01097115594893694
0.5,0.0019800111185759306
0.5,0.010899466462433338
0.5,0.008364330045878887
0.5,0.009952324442565441
0.5,0.0031186938285827637
0.5,0.0007590115419588983
0.5,0.010838336311280727
0.5,0.001261217868886888
0.5,0.017434680834412575
0.5,0.02273348532617092
0.5,0.005199731793254614
0.5,0.005068132188171148
