curriculum_scale,cutoff_hz
0.5,36.516136169433594
0.5,33.391117095947266
0.5,40.57049560546875
0.5,45.739891052246094
0.5,44.61256408691406
0.5,48.73052978515625
0.5,39.3890380859375
0.5,43.91473388671875
0.5,30.487117767333984
0.5,40.159671783447266
0.5,49.469940185546875
0.5,45.239261627197266
0.5,41.033241271972656
0.5,35.89503479003906
0.5,40.733154296875
0.5,48.03001403808594
0.5,49.627864837646484
0.5,47.83395767211914
0.5,43.49095916748047
0.5,39.09933090209961
0.5,40.145423889160156
0.5,31.447845458984375
0.5,35.095115661621094
0.5,42.54918670654297
0.5,41.18030548095703
0.5,47.4940185546875
0.5,40.0346565246582
0.5,37.396934509277344
0.5,43.0142822265625
0.5,49.4683837890625
0.5,39.06132125854492
0.5,32.39962387084961
0.5,33.56399917602539
0.5,38.75754165649414
0.5,37.70552062988281
0.5,49.49153518676758
0.5,45.811561584472656
0.5,39.61173629760742
0.5,37.300148010253906
0.5,42.14487838745117
0.5,37.24508285522461
0.5,34.13008117675781
0.5,46.70078659057617
0.5,37.37250518798828
0.5,44.7158203125
0.5,34.17499542236328
0.5,36.56256866455078
0.5,31.95009994506836
0.5,37.668861389160156
0.5,31.180328369140625
0.5,34.305877685546875
0.5,39.75917053222656
0.5,36.13273239135742
0.5,38.14423370361328
0.5,46.485595703125
0.5,41.11024475097656
0.5,32.04109191894531
0.5,47.66761779785156
0.5,34.240684509277344
0.5,42.50446701049805
0.5,35.85001754760742
0.5,41.62397003173828
0.5,40.22677993774414
0.5,45.42499542236328
0.5,38.237220764160156
0.5,36.71311569213867
0.5,43.500675201416016
0.5,41.807151794433594
0.5,43.207984924316406
0.5,40.956668853759766
0.5,49.933631896972656
0.5,46.645606994628906
0.5,33.67166519165039
0.5,32.696693420410156
0.5,40.43122863769531
0.5,38.727996826171875
0.5,39.81039047241211
0.5,42.033660888671875
0.5,39.71099090576172
0.5,38.4422721862793
0.5,37.38971710205078
0.5,47.141357421875
0.5,47.962501525878906
0.5,34.636173248291016
0.5,33.67227554321289
0.5,48.73587417602539
0.5,35.19972610473633
0.5,34.748512268066406
0.5,34.75464630126953
0.5,45.116981506347656
0.5,30.583160400390625
0.5,38.053707122802734
0.5,48.25086975097656
0.5,49.28110885620117
0.5,48.44856262207031
0.5,36.791297912597656
0.5,38.03824996948242
0.5,39.755001068115234
0.5,33.80732727050781
0.5,34.37867736816406
0.5,46.12305450439453
0.5,48.77313995361328
0.5,39.11617660522461
0.5,30.025609970092773
0.5,40.06957244873047
0.5,32.70923614501953
0.5,41.268470764160156
0.5,44.55976867675781
0.5,49.261260986328125
0.5,47.33330154418945
0.5,30.09288787841797
0.5,44.615108489990234
0.5,49.92753982543945
0.5,41.08875274658203
0.5,32.42499923706055
0.5,36.986175537109375
0.5,35.08134460449219
0.5,34.14543914794922
0.5,35.165523529052734
0.5,47.590782165527344
0.5,36.72040939331055
0.5,38.170066833496094
0.5,39.336219787597656
0.5,39.51348114013672
0.5,42.815834045410156
0.5,34.639251708984375
0.5,38.554969787597656
0.5,43.766998291015625
0.5,45.01762390136719
0.5,49.13361358642578
0.5,40.97634506225586
0.5,48.864654541015625
0.5,38.529083251953125
0.5,45.372337341308594
0.5,40.58134460449219
0.5,45.981773376464844
0.5,45.9879035949707
0.5,42.44487762451172
0.5,37.36799240112305
0.5,31.22833251953125
0.5,42.80674743652344
0.5,30.060945510864258
0.5,37.835731506347656
0.5,34.469032287597656
0.5,34.12150955200195
0.5,47.93260192871094
0.5,39.91889190673828
0.5,42.47845458984375
0.5,31.979290008544922
0.5,38.49347686767578
0.5,40.114013671875
0.5,33.313323974609375
0.5,47.329280853271484
0.5,47.873924255371094
0.5,48.09914779663086
0.5,43.63200759887695
0.5,33.55255889892578
0.5,42.86273956298828
0.5,41.20391082763672
0.5,37.93745040893555
0.5,31.864959716796875
0.5,34.584625244140625
0.5,33.110191345214844
0.5,37.78814697265625
0.5,32.23725128173828
0.5,37.30153274536133
0.5,46.45151138305664
0.5,35.072723388671875
0.5,47.503623962402344
0.5,30.6112060546875
0.5,45.06435775756836
0.5,40.71607971191406
0.5,35.74671936035156
0.5,34.679344177246094
0.5,43.612083435058594
0.5,46.10881042480469
0.5,47.517234802246094
0.5,47.49430847167969
0.5,39.99274826049805
0.5,43.13539123535156
0.5,43.6046028137207
0.5,42.30046081542969
0.5,37.330078125
0.5,47.30526351928711
0.5,49.13435363769531
0.5,43.006141662597656
0.5,41.82640838623047
0.5,39.001808166503906
0.5,49.65995407104492
0.5,34.77482986450195
0.5,34.87525939941406
0.5,36.249088287353516
0.5,40.859649658203125
0.5,34.49275588989258
0.5,40.51551055908203
0.5,35.730735778808594
0.5,37.6023063659668
0.5,34.75117111206055
0.5,31.021753311157227
0.5,35.568973541259766
0.5,40.987857818603516
0.5,32.56174850463867
0.5,34.41294860839844
0.5,43.58937072753906
0.5,39.82500076293945
0.5,35.684730529785156
0.5,47.908321380615234
0.5,40.577842712402344
0.5,32.799171447753906
0.5,48.48061752319336
0.5,47.418941497802734
0.5,43.09583282470703
0.5,44.00130081176758
0.5,41.42513656616211
0.5,32.72538375854492
0.5,30.715499877929688
0.5,37.90679931640625
0.5,30.58498191833496
0.5,34.98409652709961
0.5,40.94934844970703
0.5,47.2869987487793
0.5,33.50415802001953
0.5,30.957984924316406
0.5,37.604156494140625
0.5,39.613067626953125
0.5,44.01082992553711
0.5,32.40401840209961
0.5,47.766265869140625
0.5,44.42539596557617
0.5,36.32465362548828
0.5,43.8902587890625
0.5,42.41887664794922
0.5,38.104000091552734
0.5,33.74675369262695
0.5,40.98304748535156
0.5,44.56211853027344
0.5,38.77194595336914
0.5,46.728363037109375
0.5,33.181392669677734
0.5,42.32679748535156
0.5,47.80107879638672
0.5,31.678146362304688
0.5,39.05780029296875
0.5,30.16741943359375
0.5,47.12392807006836
0.5,39.34889602661133
0.5,34.636024475097656
0.5,47.811363220214844
0.5,44.4656982421875
0.5,33.4277229309082
0.5,42.5205192565918
0.5,48.37875747680664
0.5,31.757633209228516
0.5,38.59029769897461
0.5,34.323143005371094
0.5,31.47041130065918
0.5,39.703372955322266
0.5,49.278236389160156
0.5,48.98723220825195
0.5,48.84507751464844
0.5,38.64423370361328
0.5,41.020755767822266
0.5,32.221675872802734
0.5,47.884090423583984
0.5,41.247642517089844
0.5,40.68732833862305
0.5,44.007484436035156
0.5,43.416778564453125
0.5,46.25063705444336
0.5,49.60175323486328
0.5,43.486053466796875
0.5,45.60985565185547
0.5,43.12142562866211
0.5,43.2313232421875
0.5,46.73661422729492
0.5,37.16905212402344
0.5,35.27464294433594
0.5,42.649147033691406
0.5,46.634429931640625
0.5,32.71739959716797
0.5,32.570247650146484
0.5,49.727684020996094
0.5,43.668304443359375
0.5,31.469263076782227
0.5,48.46297073364258
0.5,39.89801025390625
0.5,31.72284698486328
0.5,30.18492317199707
0.5,45.2596435546875
0.5,30.90082359313965
0.5,47.00419998168945
0.5,40.808876037597656
0.5,36.57913589477539
0.5,35.76124954223633
0.5,40.166404724121094
0.5,43.5586051940918
0.5,35.94935989379883
0.5,37.79290771484375
0.5,39.35622024536133
0.5,45.679325103759766
0.5,37.489662170410156
0.5,30.004005432128906
0.5,39.81559753417969
0.5,48.21227264404297
0.5,32.76012420654297
0.5,34.00319290161133
0.5,30.374223709106445
0.5,30.741527557373047
0.5,49.43616485595703
0.5,48.04591369628906
0.5,32.79806137084961
0.5,40.569610595703125
0.5,44.42799377441406
0.5,38.47127914428711
0.5,45.413856506347656
0.5,42.8726692199707
0.5,33.99058532714844
0.5,32.674530029296875
0.5,30.242202758789062
0.5,47.69864273071289
0.5,39.358673095703125
0.5,40.60474395751953
0.5,49.89289855957031
0.5,37.42665100097656
0.5,32.43147277832031
0.5,36.52594757080078
0.5,33.260501861572266
0.5,40.27263641357422
0.5,49.05146026611328
0.5,39.957305908203125
0.5,37.92365264892578
0.5,39.197021484375
0.5,35.03933334350586
0.5,31.645660400390625
0.5,43.883907318115234
0.5,39.162593841552734
0.5,31.424400329589844
0.5,41.709564208984375
0.5,43.083839416503906
0.5,38.188743591308594
0.5,42.527870178222656
0.5,44.91640853881836
0.5,40.355594635009766
0.5,43.146697998046875
0.5,43.55234909057617
0.5,49.1204833984375
0.5,30.32958984375
0.5,38.52763366699219
0.5,45.37848663330078
0.5,31.501117706298828
0.5,43.611839294433594
0.5,46.041717529296875
0.5,42.42164611816406
0.5,42.134483337402344
0.5,42.4862060546875
0.5,31.342336654663086
0.5,46.03215026855469
0.5,35.34121322631836
0.5,42.18232345581055
0.5,46.32122039794922
0.5,36.52968215942383
0.5,41.391727447509766
0.5,35.320892333984375
0.5,34.50872039794922
0.5,44.04743957519531
0.5,35.52561950683594
0.5,37.178245544433594
0.5,41.549346923828125
0.5,39.06479263305664
0.5,49.968326568603516
0.5,42.81074523925781
0.5,46.53544616699219
0.5,37.87765884399414
0.5,47.48541259765625
0.5,32.07305908203125
0.5,32.126991271972656
0.5,36.529563903808594
0.5,36.895015716552734
0.5,33.73204040527344
0.5,35.209110260009766
0.5,43.73813247680664
0.5,31.743202209472656
0.5,41.854774475097656
0.5,49.928466796875
0.5,46.33123779296875
0.5,30.439556121826172
0.5,40.36296463012695
0.5,31.520658493041992
0.5,32.15773391723633
0.5,33.26094055175781
0.5,31.560176849365234
0.5,36.17746353149414
0.5,48.58767318725586
0.5,44.853782653808594
0.5,33.34266662597656
0.5,48.99009323120117
0.5,31.4735107421875
0.5,37.948463439941406
0.5,49.0267333984375
0.5,48.95105743408203
0.5,31.89382553100586
0.5,44.60307693481445
0.5,47.58538818359375
0.5,39.71504211425781
0.5,46.163421630859375
0.5,36.25890350341797
0.5,42.30229949951172
0.5,41.1805419921875
0.5,44.632965087890625
0.5,38.4871940612793
0.5,38.862327575683594
0.5,33.98944091796875
0.5,36.15489196777344
0.5,46.57366180419922
0.5,34.15058135986328
0.5,34.05235290527344
0.5,48.006446838378906
0.5,38.11931610107422
0.5,49.77434158325195
0.5,43.24897003173828
0.5,35.399227142333984
0.5,33.957881927490234
0.5,46.94634246826172
0.5,35.60717010498047
0.5,43.86422348022461
0.5,34.020938873291016
0.5,31.198875427246094
0.5,41.72480773925781
0.5,37.798484802246094
0.5,37.315975189208984
0.5,42.030120849609375
0.5,34.729793548583984
0.5,47.88111114501953
0.5,47.300636291503906
0.5,32.43745422363281
0.5,49.81634521484375
0.5,47.8177490234375
0.5,37.63941192626953
0.5,30.928272247314453
0.5,39.6298828125
0.5,39.70951843261719
0.5,46.30973434448242
0.5,33.5906982421875
0.5,49.26791763305664
0.5,36.4363899230957
0.5,35.68962097167969
0.5,33.2836799621582
0.5,41.223289489746094
0.5,39.04547119140625
0.5,45.032894134521484
0.5,36.649208068847656
0.5,40.65814971923828
0.5,37.58872985839844
0.5,32.60016632080078
0.5,33.26643371582031
0.5,42.119483947753906
0.5,30.101974487304688
0.5,43.13026428222656
0.5,41.182151794433594
0.5,33.32944107055664
0.5,32.230613708496094
0.5,37.02964782714844
0.5,40.56318664550781
0.5,38.49846649169922
0.5,48.247528076171875
0.5,30.89145851135254
0.5,45.105010986328125
0.5,40.769752502441406
0.5,43.35566329956055
0.5,34.005859375
0.5,36.87863540649414
0.5,44.25115203857422
0.5,43.078529357910156
0.5,41.813148498535156
0.5,33.370361328125
0.5,37.188114166259766
0.5,33.365997314453125
0.5,46.800655364990234
0.5,32.70636749267578
0.5,46.21675109863281
0.5,46.25182342529297
0.5,43.49565124511719
0.5,44.8799934387207
0.5,46.07886505126953
0.5,42.14097213745117
0.5,44.63644790649414
0.5,30.730972290039062
0.5,42.904449462890625
0.5,32.81672668457031
0.5,39.2991828918457
0.5,36.302921295166016
0.5,36.768436431884766
0.5,31.872156143188477
0.5,42.89725112915039
0.5,35.274436950683594
0.5,38.64875411987305
0.5,42.45826721191406
0.5,42.65320587158203
0.5,45.394771575927734
0.5,33.41791534423828
0.5,33.20556640625
0.5,45.86742401123047
0.5,36.13922119140625
0.5,47.5042724609375
0.5,38.458099365234375
0.5,32.03553771972656
0.5,39.94659423828125
0.5,47.07857894897461
0.5,33.52210235595703
0.5,49.04830551147461
0.5,48.19953918457031
0.5,33.652748107910156
0.5,38.62547302246094
0.5,47.336769104003906
0.5,46.176605224609375
0.5,48.733245849609375
0.5,38.11966323852539
0.5,38.069095611572266
0.5,42.37989807128906
0.5,37.427852630615234
0.5,35.61859130859375
0.5,35.11027145385742
0.5,35.09133529663086
0.5,37.196075439453125
0.5,41.913970947265625
0.5,42.389007568359375
0.5,41.914039611816406
0.5,37.729671478271484
0.5,34.098670959472656
0.5,43.634403228759766
0.5,43.328731536865234
0.5,40.406978607177734
0.5,46.1999397277832
0.5,36.498634338378906
0.5,39.55525207519531
0.5,35.36786651611328
0.5,47.390350341796875
0.5,39.178932189941406
0.5,45.274452209472656
0.5,38.63542556762695
0.5,45.162132263183594
0.5,37.81675720214844
0.5,41.843048095703125
0.5,41.8759880065918
0.5,39.60333251953125
0.5,48.669715881347656
0.5,35.54012680053711
0.5,39.87366485595703
0.5,30.561866760253906
0.5,35.72142791748047
0.5,44.429046630859375
0.5,34.86940002441406
0.5,37.978092193603516
0.5,49.34850311279297
0.5,43.97886657714844
0.5,35.24657440185547
0.5,48.38896942138672
0.5,48.42365264892578
0.5,42.06892395019531
0.5,39.534061431884766
0.5,46.23719024658203
0.5,30.152786254882812
0.5,36.34556579589844
0.5,45.18742370605469
0.5,39.225677490234375
0.5,36.59962844848633
0.5,34.00200653076172
0.5,39.178955078125
0.5,31.653759002685547
0.5,37.43214797973633
0.5,33.73482131958008
0.5,33.54552459716797
0.5,31.112503051757812
0.5,47.04376983642578
0.5,35.16128158569336
0.5,49.238990783691406
0.5,30.6959228515625
0.5,34.2075309753418
0.5,48.25006866455078
0.5,44.53856658935547
0.5,31.35284423828125
0.5,37.46852493286133
0.5,38.11986541748047
0.5,34.41228485107422
0.5,49.21549987792969
0.5,46.16099166870117
0.5,48.34294891357422
0.5,41.9183349609375
0.5,30.77063751220703
0.5,31.73501205444336
0.5,35.17131423950195
0.5,36.75089645385742
0.5,42.63396072387695
0.5,45.28432083129883
0.5,32.336299896240234
0.5,40.16863250732422
0.5,43.48676300048828
0.5,35.27742004394531
0.5,41.928443908691406
0.5,46.678192138671875
0.5,36.47924041748047
0.5,38.76161193847656
0.5,33.928585052490234
0.5,37.837669372558594
0.5,49.94794845581055
0.5,42.37961959838867
0.5,45.037818908691406
0.5,48.325660705566406
0.5,33.56886672973633
0.5,47.21616744995117
0.5,42.5128173828125
0.5,42.71654510498047
0.5,48.76361083984375
0.5,40.82072067260742
0.5,36.544822692871094
0.5,48.445579528808594
0.5,34.61713409423828
0.5,46.8316650390625
0.5,36.32243347167969
0.5,44.414512634277344
0.5,42.8861083984375
0.5,32.33085250854492
0.5,35.94361877441406
0.5,44.75453186035156
0.5,45.02980041503906
0.5,30.633724212646484
0.5,34.8741569519043
0.5,40.126182556152344
0.5,49.93977737426758
0.5,32.51665496826172
0.5,43.526920318603516
0.5,43.373878479003906
0.5,39.05300521850586
0.5,31.79751205444336
0.5,35.503353118896484
0.5,43.880615234375
0.5,42.24430847167969
0.5,36.36286544799805
0.5,49.866207122802734
0.5,44.914886474609375
0.5,42.98812484741211
0.5,37.48194122314453
0.5,38.75530242919922
0.5,36.88795471191406
0.5,48.233734130859375
0.5,35.06080627441406
0.5,33.355247497558594
0.5,45.19594192504883
0.5,34.2851448059082
0.5,30.977025985717773
0.5,30.545360565185547
0.5,44.71317672729492
0.5,38.691768646240234
0.5,33.9642448425293
0.5,30.67394256591797
0.5,32.637840270996094
0.5,40.61309814453125
0.5,32.811302185058594
0.5,44.84002685546875
0.5,36.18701934814453
0.5,34.299232482910156
0.5,33.455020904541016
0.5,44.520286560058594
0.5,37.35622787475586
0.5,38.08934783935547
0.5,36.30125427246094
0.5,45.064815521240234
0.5,48.91695785522461
0.5,44.220558166503906
0.5,39.884033203125
0.5,39.125465393066406
0.5,32.127708435058594
0.5,43.285560607910156
0.5,31.945758819580078
0.5,42.432926177978516
0.5,44.54192352294922
0.5,33.10750961303711
0.5,39.05710220336914
0.5,46.205909729003906
0.5,44.429317474365234
0.5,43.457000732421875
0.5,38.21968460083008
0.5,39.3975830078125
0.5,33.32794952392578
0.5,32.127201080322266
0.5,38.990264892578125
0.5,45.965492248535156
0.5,41.70783615112305
0.5,46.385467529296875
0.5,49.7555046081543
0.5,47.078025817871094
0.5,47.21013641357422
0.5,42.253482818603516
0.5,43.533653259277344
0.5,37.10989761352539
0.5,48.27149963378906
0.5,34.91048049926758
0.5,45.48784637451172
0.5,40.72168731689453
0.5,34.967926025390625
0.5,30.01162338256836
0.5,34.69168472290039
0.5,31.94424057006836
0.5,34.06104278564453
0.5,42.41986846923828
0.5,43.95233917236328
0.5,40.58168411254883
0.5,33.878379821777344
0.5,49.55741500854492
0.5,46.569915771484375
0.5,31.378894805908203
0.5,47.570411682128906
0.5,47.566856384277344
0.5,48.60386276245117
0.5,47.71354675292969
0.5,39.79713821411133
0.5,49.85405731201172
0.5,34.97328186035156
0.5,35.52383041381836
0.5,30.80793571472168
0.5,38.72874450683594
0.5,42.416831970214844
0.5,43.9828987121582
0.5,46.67866516113281
0.5,33.331356048583984
0.5,35.254417419433594
0.5,36.54533386230469
0.5,39.158329010009766
0.5,47.04351043701172
0.5,48.996490478515625
0.5,46.703895568847656
0.5,44.46763610839844
0.5,35.910457611083984
0.5,37.487022399902344
0.5,37.20512771606445
0.5,30.90332794189453
0.5,42.05207061767578
0.5,43.371559143066406
0.5,34.177162170410156
0.5,49.70866012573242
0.5,38.6042594909668
0.5,35.512603759765625
0.5,32.10748291015625
0.5,38.927452087402344
0.5,35.47287368774414
0.5,38.79652404785156
0.5,40.590187072753906
0.5,46.17115020751953
0.5,35.98121643066406
0.5,35.9501953125
0.5,30.522817611694336
0.5,34.13248825073242
0.5,43.68177795410156
0.5,32.6279411315918
0.5,30.640804290771484
0.5,38.68971633911133
0.5,48.766357421875
0.5,37.65415954589844
0.5,34.005828857421875
0.5,49.16242980957031
0.5,39.399749755859375
0.5,47.39649200439453
0.5,49.05001449584961
0.5,39.50315856933594
0.5,47.0431022644043
0.5,43.127967834472656
0.5,31.63747787475586
0.5,36.723148345947266
0.5,30.294933319091797
0.5,39.04866027832031
0.5,43.48288345336914
0.5,30.429794311523438
0.5,47.48736572265625
0.5,42.305076599121094
0.5,47.895408630371094
0.5,39.06662368774414
0.5,45.91893768310547
0.5,39.43824005126953
0.5,31.593048095703125
0.5,41.524131774902344
0.5,33.58374786376953
0.5,48.231101989746094
0.5,32.865631103515625
0.5,46.70634460449219
0.5,34.38798522949219
0.5,47.31505584716797
0.5,33.00773239135742
0.5,37.61909866333008
0.5,41.074012756347656
0.5,34.13361358642578
0.5,44.08961486816406
0.5,39.41769790649414
0.5,37.58477020263672
0.5,43.33946228027344
0.5,35.1150016784668
0.5,35.75804901123047
0.5,32.07313537597656
0.5,32.50223922729492
0.5,44.551517486572266
0.5,39.68647766113281
0.5,37.608097076416016
0.5,33.92859649658203
0.5,34.46894073486328
0.5,40.153076171875
0.5,45.862770080566406
0.5,43.05750274658203
0.5,32.07347106933594
0.5,41.08849334716797
0.5,36.245323181152344
0.5,46.54994201660156
0.5,32.137969970703125
0.5,39.385826110839844
0.5,43.3710823059082
0.5,38.2552604675293
0.5,47.03987503051758
0.5,46.80890655517578
0.5,45.10966873168945
0.5,35.84918212890625
0.5,38.978397369384766
0.5,41.26271438598633
0.5,42.682891845703125
0.5,45.300559997558594
0.5,45.180110931396484
0.5,39.452030181884766
0.5,40.740997314453125
0.5,34.87271499633789
0.5,45.4699592590332
0.5,30.226314544677734
0.5,46.13100051879883
0.5,47.84795379638672
0.5,30.488136291503906
0.5,43.07197570800781
0.5,48.59845733642578
0.5,34.988731384277344
0.5,34.98236846923828
0.5,41.88689041137695
0.5,37.183258056640625
0.5,38.633392333984375
0.5,46.666500091552734
0.5,43.27842712402344
0.5,39.70711135864258
0.5,34.68443298339844
0.5,43.62253189086914
0.5,31.83519744873047
0.5,38.309017181396484
0.5,40.51532745361328
0.5,43.33755111694336
0.5,39.5526123046875
0.5,39.88872528076172
0.5,31.32184600830078
0.5,45.7277717590332
0.5,33.9510612487793
0.5,44.3203010559082
0.5,48.0029296875
0.5,31.346494674682617
0.5,38.21348190307617
0.5,45.83656692504883
0.5,40.260772705078125
0.5,43.68519973754883
0.5,36.517486572265625
0.5,42.61211395263672
0.5,37.31244659423828
0.5,43.55683135986328
0.5,34.436859130859375
0.5,38.10612106323242
0.5,40.51968765258789
0.5,42.641357421875
0.5,34.59552001953125
0.5,40.49959182739258
0.5,43.88007736206055
0.5,35.88737487792969
0.5,35.971946716308594
0.5,37.306575775146484
0.5,37.502685546875
0.5,43.37050247192383
0.5,46.01054382324219
0.5,46.44104766845703
0.5,47.04901123046875
0.5,48.03059387207031
0.5,41.28976058959961
0.5,37.484161376953125
0.5,49.135963439941406
0.5,31.324176788330078
0.5,35.80394744873047
0.5,33.99022674560547
0.5,48.08827209472656
0.5,35.146060943603516
0.5,34.78295135498047
0.5,34.16286849975586
0.5,33.960060119628906
0.5,42.510658264160156
0.5,49.397605895996094
0.5,44.677146911621094
0.5,37.09762191772461
0.5,32.32658767700195
0.5,38.932884216308594
0.5,39.740848541259766
0.5,35.1954345703125
0.5,43.08521270751953
0.5,38.597267150878906
0.5,39.68037414550781
0.5,36.543670654296875
0.5,40.093116760253906
0.5,33.87562942504883
0.5,32.80946350097656
0.5,32.12860107421875
0.5,38.49196243286133
0.5,37.228912353515625
0.5,49.35200500488281
0.5,39.627811431884766
0.5,30.889659881591797
0.5,31.262622833251953
0.5,46.203346252441406
0.5,38.53772735595703
0.5,32.276954650878906
0.5,37.32831573486328
0.5,37.26128005981445
0.5,37.08124542236328
0.5,32.342681884765625
0.5,49.24274826049805
0.5,36.18482208251953
0.5,34.76702117919922
0.5,30.936750411987305
0.5,39.080509185791016
0.5,34.2929573059082
0.5,45.42442321777344
0.5,46.51088333129883
0.5,35.37751770019531
0.5,30.387737274169922
0.5,47.917999267578125
0.5,33.76428985595703
0.5,37.04887390136719
0.5,42.62477493286133
0.5,32.72236251831055
0.5,44.1630973815918
0.5,44.67247009277344
0.5,43.58777618408203
0.5,46.807106018066406
0.5,37.73383331298828
0.5,32.62195587158203
0.5,38.90032958984375
0.5,30.433277130126953
0.5,34.38517761230469
0.5,35.04338073730469
0.5,34.455352783203125
0.5,42.956729888916016
0.5,38.80426788330078
0.5,32.798072814941406
0.5,48.253089904785156
0.5,47.108726501464844
0.5,39.078548431396484
0.5,38.74126434326172
0.5,45.03887176513672
0.5,30.54681968688965
0.5,37.21773147583008
0.5,33.268245697021484
0.5,36.03281021118164
0.5,43.41234588623047
0.5,34.229305267333984
0.5,44.84172821044922
0.5,46.943111419677734
0.5,46.46369552612305
0.5,30.126333236694336
0.5,40.96275329589844
0.5,36.702545166015625
0.5,33.140323638916016
0.5,49.08624267578125
0.5,43.31465530395508
0.5,48.62214660644531
0.5,49.54658508300781
0.5,37.24405288696289
0.5,36.72676086425781
0.5,48.05404281616211
0.5,49.87001037597656
0.5,32.23944854736328
0.5,32.54120635986328
0.5,32.374332427978516
0.5,45.19048309326172
0.5,37.870521545410156
0.5,36.16802215576172
0.5,45.40422058105469
0.5,43.03961181640625
0.5,38.05091857910156
0.5,41.1148796081543
0.5,33.78679656982422
0.5,46.2420768737793
0.5,40.14159393310547
0.5,34.335479736328125
0.5,39.40061569213867
0.5,49.83909606933594
0.5,32.0383186340332
0.5,42.266395568847656
0.5,37.04579544067383
0.5,44.78955841064453
0.5,40.08110046386719
0.5,32.244712829589844
0.5,48.059844970703125
0.5,39.154945373535156
0.5,49.946205139160156
0.5,44.8015251159668
0.5,40.94868850708008
0.5,33.33909225463867
0.5,32.346397399902344
0.5,48.20995330810547
0.5,38.330169677734375
0.5,45.58152389526367
0.5,34.80354309082031
0.5,44.68020248413086
0.5,40.08726501464844
0.5,39.23289489746094
0.5,38.90301513671875
0.5,40.344757080078125
0.5,38.35010528564453
0.5,46.341583251953125
0.5,33.44194412231445
0.5,48.1342658996582
0.5,38.79434585571289
0.5,46.956336975097656
0.5,34.26290512084961
0.5,40.17753601074219
0.5,32.84288024902344
0.5,34.45410919189453
0.5,45.12181854248047
0.5,47.2071418762207
0.5,43.01396179199219
0.5,38.77659606933594
0.5,40.07059860229492
0.5,31.78714370727539
0.5,49.653587341308594
0.5,45.021400451660156
0.5,32.55011749267578
0.5,30.71870231628418
0.5,34.83622741699219
0.5,32.498844146728516
0.5,41.33625793457031
0.5,34.57632827758789
0.5,30.776325225830078
0.5,39.786094665527344
0.5,38.332435607910156
0.5,40.549285888671875
0.5,44.86103057861328
0.5,39.21031188964844
0.5,37.50068664550781
0.5,37.194862365722656
0.5,38.478675842285156
0.5,48.26647186279297
0.5,36.59528732299805
0.5,32.018795013427734
0.5,38.07331848144531
0.5,49.49413299560547
0.5,43.35984420776367
0.5,48.342403411865234
0.5,48.709678649902344
0.5,40.487510681152344
0.5,41.325721740722656
0.5,41.10418701171875
0.5,44.507904052734375
0.5,43.70872497558594
0.5,46.67768859863281
0.5,44.5083122253418
0.5,47.29589080810547
0.5,39.48628616333008
0.5,31.36342430114746
0.5,30.775930404663086
0.5,40.729007720947266
0.5,36.12445831298828
0.5,46.83318328857422
0.5,41.08641815185547
0.5,31.533069610595703
0.5,41.38066101074219
0.5,41.5026741027832
0.5,37.623992919921875
0.5,37.706138610839844
0.5,35.69529342651367
0.5,44.027244567871094
0.5,48.907562255859375
0.5,32.167930603027344
0.5,48.597442626953125
0.5,42.78895568847656
0.5,46.49280548095703
0.5,33.745361328125
0.5,49.39213562011719
0.5,34.70747375488281
0.5,37.87113952636719
0.5,40.399776458740234
0.5,35.75263214111328
0.5,38.9110107421875
0.5,37.20025634765625
0.5,48.74900817871094
0.5,40.42254638671875
0.5,46.22978210449219
0.5,41.41679000854492
0.5,49.17202377319336
0.5,40.21294021606445
0.5,45.94148254394531
0.5,45.77336883544922
0.5,33.80746841430664
0.5,32.73615646362305
0.5,34.22163772583008
0.5,47.01939392089844
0.5,47.7426643371582
0.5,47.359107971191406
0.5,47.83765411376953
0.5,30.88949966430664
0.5,31.928817749023438
0.5,38.60026550292969
0.5,47.36453628540039
0.5,30.877601623535156
0.5,33.961692810058594
0.5,38.422325134277344
0.5,34.49522018432617
0.5,42.732749938964844
0.5,38.53218078613281
0.5,33.210086822509766
0.5,49.38548278808594
0.5,48.99274444580078
0.5,40.415592193603516
0.5,38.65789794921875
0.5,31.370487213134766
0.5,42.732364654541016
0.5,41.504661560058594
0.5,30.13945770263672
0.5,42.91037368774414
0.5,36.95307159423828
0.5,44.84449005126953
0.5,34.72585678100586
0.5,45.68223571777344
0.5,44.089759826660156
0.5,44.28343200683594
0.5,49.71892547607422
0.5,36.00525665283203
0.5,47.74193572998047
0.5,45.22150802612305
0.5,49.10638427734375
0.5,35.1742057800293
0.5,30.756736755371094
0.5,34.182945251464844
0.5,35.821250915527344
0.5,43.12776184082031
0.5,35.32841491699219
0.5,37.75665283203125
0.5,43.27668762207031
0.5,39.33889389038086
0.5,46.17057800292969
0.5,31.169675827026367
0.5,44.74168395996094
0.5,38.02521514892578
0.5,34.524635314941406
0.5,37.59851837158203
0.5,46.872169494628906
0.5,43.89201736450195
0.5,41.71718978881836
0.5,32.91594314575195
0.5,30.267093658447266
0.5,47.88298416137695
0.5,36.852630615234375
0.5,46.414459228515625
0.5,37.07014465332031
0.5,47.42790222167969
0.5,40.89550018310547
0.5,39.706268310546875
0.5,35.193336486816406
0.5,46.60484313964844
0.5,42.00354766845703
0.5,41.180999755859375
0.5,40.103973388671875
0.5,34.66122817993164
