step,env_id,time_s,theta_x_rad,theta_dot_x_rads
255,2,2.55,-0.04909959062933922,0.08312298357486725
255,3,2.55,-0.046306706964969635,-0.11194242537021637
256,0,2.56,0.0017819186905398965,0.011018697172403336
256,1,2.56,0.05559445172548294,0.11431556940078735
256,2,2.56,-0.04819587990641594,0.09037109464406967
256,3,2.56,-0.047371335327625275,-0.10646289587020874
257,0,2.57,0.001890236628241837,0.010831793770194054
257,1,2.57,0.05667118728160858,0.10767358541488647
257,2,2.57,-0.047221019864082336,0.09748589992523193
257,3,2.57,-0.04837990924715996,-0.10085748136043549
258,0,2.58,0.001996571896597743,0.010633529163897038
258,1,2.58,0.057680219411849976,0.10090309381484985
258,2,2.58,-0.046176452189683914,0.10445690900087357
258,3,2.58,-0.04933123663067818,-0.09513281285762787
259,0,2.59,0.0021008129697293043,0.010424111038446426
259,1,2.59,0.05862034112215042,0.09401218593120575
259,2,2.59,-0.04506371542811394,0.11127381771802902
259,3,2.59,-0.050224192440509796,-0.08929567039012909
260,0,2.6,0.0022028505336493254,0.01020375918596983
260,1,2.6,0.05949043110013008,0.08700909465551376
260,2,2.6,-0.04388444870710373,0.11792656779289246
260,3,2.6,-0.05105772241950035,-0.0833529531955719
261,0,2.61,0.0023025774862617254,0.009972704574465752
261,1,2.61,0.06028945371508598,0.07990217953920364
261,2,2.61,-0.04264039546251297,0.12440533936023712
261,3,2.61,-0.05183083936572075,-0.0773116946220398
262,0,2.62,0.002399889286607504,0.009731189347803593
262,1,2.62,0.06101645156741142,0.07269992679357529
262,2,2.62,-0.0413333885371685,0.13070055842399597
262,3,2.62,-0.05254263058304787,-0.07117903977632523
263,0,2.63,0.0024946839548647404,0.009479467757046223
263,1,2.63,0.061670560389757156,0.06541093438863754
263,2,2.63,-0.03996535763144493,0.13680292665958405
263,3,2.63,-0.05319225415587425,-0.0649622455239296
264,0,2.64,0.0025868620723485947,0.009217803366482258
264,1,2.64,0.06225099787116051,0.05804389715194702
264,2,2.64,-0.03853832185268402,0.14270344376564026
264,3,2.64,-0.053778938949108124,-0.05866865813732147
265,0,2.65,0.0026763267815113068,0.008946469984948635
265,1,2.65,0.06275707483291626,0.05060761421918869
265,2,2.65,-0.0370543897151947,0.14839337766170502
265,3,2.65,-0.054301995784044266,-0.05230572074651718
266,0,2.66,0.002762984251603484,0.008665752597153187
266,1,2.66,0.06318818777799606,0.04311095550656319
266,2,2.66,-0.03551574796438217,0.1538643091917038
266,3,2.66,-0.054760806262493134,-0.04588095843791962
267,0,2.67,0.002846743678674102,0.008375946432352066
267,1,2.67,0.06354381889104843,0.03556286543607712
267,2,2.67,-0.03392466530203819,0.15910816192626953
267,3,2.67,-0.05515482649207115,-0.03940196707844734
268,0,2.68,0.0029275172855705023,0.008077354170382023
268,1,2.68,0.06382354348897934,0.027972349897027016
268,2,2.68,-0.032283492386341095,0.16411718726158142
268,3,2.68,-0.05548359081149101,-0.032876402139663696
269,0,2.69,0.003005220089107752,0.00777029013261199
269,1,2.69,0.06402702629566193,0.02034846693277359
269,2,2.69,-0.030594652518630028,0.16888397932052612
269,3,2.69,-0.055746711790561676,-0.026311980560421944
270,0,2.7,0.0030797708313912153,0.007455076090991497
270,1,2.7,0.06415402889251709,0.012700309976935387
270,2,2.7,-0.028860637918114662,0.17340148985385895
270,3,2.7,-0.05594387650489807,-0.01971646212041378
271,0,2.71,0.003151091281324625,0.007132042199373245
271,1,2.71,0.06420440226793289,0.005037002731114626
271,2,2.71,-0.02708400785923004,0.17766302824020386
271,3,2.71,-0.056074853986501694,-0.013097640126943588
272,0,2.72,0.0032191064674407244,0.006801527924835682
272,1,2.72,0.06417807936668396,-0.0026323129422962666
272,2,2.72,-0.025267384946346283,0.18166230618953705
272,3,2.72,-0.05613948777318001,-0.006463338155299425
273,0,2.73,0.0032837451435625553,0.006463879253715277
273,1,2.73,0.06407509744167328,-0.010298488661646843
273,2,2.73,-0.02341345138847828,0.18539339303970337
273,3,2.73,-0.056137703359127045,0.00017860205844044685
274,0,2.74,0.0033449395559728146,0.006119451019912958
274,1,2.74,0.0638955757021904,-0.01795237883925438
274,2,2.74,-0.02152494341135025,0.1888507753610611
274,3,2.74,-0.056069500744342804,0.006820331327617168
275,0,2.75,0.0034026256762444973,0.00576860411092639
275,1,2.75,0.06363973021507263,-0.025584856048226357
275,2,2.75,-0.019604649394750595,0.19202932715415955
275,3,2.75,-0.05593496188521385,0.01345400046557188
276,0,2.76,0.00345674273557961,0.0054117063991725445
276,1,2.76,0.06330785900354385,-0.033186811953783035
276,2,2.76,-0.017655406147241592,0.19492435455322266
276,3,2.76,-0.055734243243932724,0.020071769133210182
277,0,2.77,0.0035072341561317444,0.005049132741987705
277,1,2.77,0.0629003643989563,-0.04074917733669281
277,2,2.77,-0.015680089592933655,0.1975315660238266
277,3,2.77,-0.05546758323907852,0.026665814220905304
278,0,2.78,0.0035540468525141478,0.004681263118982315
278,1,2.78,0.062417734414339066,-0.048262931406497955
278,2,2.78,-0.013681618496775627,0.19984710216522217
278,3,2.78,-0.055135298520326614,0.03322834149003029
279,0,2.79,0.003597131697461009,0.004308483097702265
279,1,2.79,0.06186054274439812,-0.05571910738945007
279,2,2.79,-0.011662943288683891,0.20186753571033478
279,3,2.79,-0.05473778396844864,0.03975159674882889
280,0,2.8,0.0036364435218274593,0.00393118429929018
280,1,2.8,0.06122945621609688,-0.06310880929231644
280,2,2.8,-0.009627044200897217,0.20358988642692566
280,3,2.8,-0.0542755052447319,0.046227868646383286
281,0,2.81,0.003671941114589572,0.0035497620701789856
281,1,2.81,0.06052522361278534,-0.07042321562767029
281,2,2.81,-0.007576928474009037,0.20501159131526947
281,3,2.81,-0.05374900996685028,0.052649497985839844
282,0,2.82,0.0037035872228443623,0.0031646164134144783
282,1,2.82,0.05974868685007095,-0.07765360176563263
282,2,2.82,-0.005515622906386852,0.20613053441047668
282,3,2.82,-0.053158920258283615,0.059008896350860596
283,0,2.83,0.0037313487846404314,0.0027761515229940414
283,1,2.83,0.05890077352523804,-0.08479133248329163
283,2,2.83,-0.003446172224357724,0.20694507658481598
283,3,2.83,-0.05250593647360802,0.06529854238033295
284,0,2.84,0.003755196463316679,0.0023847748525440693
284,1,2.84,0.057982493191957474,-0.0918278843164444
284,2,2.84,-0.0013716320972889662,0.20745401084423065
284,3,2.84,-0.05179082602262497,0.07151100039482117
285,0,2.85,0.003775105345994234,0.00199089664965868
285,1,2.85,0.05699494481086731,-0.09875486046075821
285,2,2.85,0.0007049336563795805,0.20765657722949982
285,3,2.85,-0.05101443827152252,0.07763892412185669
286,0,2.86,0.0037910547107458115,0.001594930305145681
286,1,2.86,0.05593930557370186,-0.10556398332118988
286,2,2.86,0.0027804584242403507,0.2075524777173996
286,3,2.86,-0.0501776859164238,0.08367506414651871
287,0,2.87,0.0038030275609344244,0.0011972910724580288
287,1,2.87,0.054816834628582,-0.11224712431430817
287,2,2.87,0.004851876758038998,0.20714186131954193
287,3,2.87,-0.049281563609838486,0.08961228281259537
288,0,2.88,0.0038110115565359592,0.0007983960094861686
288,1,2.88,0.05362887308001518,-0.11879630386829376
288,2,2.88,0.00691612996160984,0.20642533898353577
288,3,2.88,-0.04832712933421135,0.09544355422258377
289,0,2.89,0.003814998082816601,0.00039866354200057685
289,1,2.89,0.05237683653831482,-0.1252036839723587
289,2,2.89,0.008970169350504875,0.20540396869182587
289,3,2.89,-0.047315508127212524,0.10116197913885117
290,0,2.9,0.003814983181655407,-1.4870602171868086e-06
290,1,2.9,0.051062218844890594,-0.13146162033081055
290,2,2.9,0.01101096160709858,0.204079270362854
290,3,2.9,-0.046247899532318115,0.10676079243421555
291,0,2.91,0.0038109668530523777,-0.0004016360908281058
291,1,2.91,0.04968659207224846,-0.1375626176595688
291,2,2.91,0.013035493902862072,0.20245321094989777
291,3,2.91,-0.0451255664229393,0.11223337054252625
292,0,2.92,0.003802953287959099,-0.0008013638434931636
292,1,2.92,0.048251599073410034,-0.14349938929080963
292,2,2.92,0.015040775761008263,0.20052818953990936
292,3,2.92,-0.04394983500242233,0.11757323145866394
293,0,2.93,0.003790950868278742,-0.0012002510484308004
293,1,2.93,0.046758949756622314,-0.1492648422718048
293,2,2.93,0.01702384650707245,0.19830705225467682
293,3,2.93,-0.04272209480404854,0.12277405709028244
294,0,2.94,0.003774972166866064,-0.0015978794544935226
294,1,2.94,0.04521042853593826,-0.15485207736492157
294,2,2.94,0.018981777131557465,0.19579309225082397
294,3,2.94,-0.04144379869103432,0.1278296858072281
295,0,2.95,0.0037550339475274086,-0.0019938317127525806
295,1,2.95,0.04360788315534592,-0.16025440394878387
295,2,2.95,0.020911676809191704,0.1929900348186493
295,3,2.95,-0.040116459131240845,0.13273413479328156
296,0,2.96,0.0037311569321900606,-0.0023876926861703396
296,1,2.96,0.041953228414058685,-0.1654653549194336
296,2,2.96,0.022810697555541992,0.18990202248096466
296,3,2.96,-0.038741644471883774,0.13748158514499664
297,0,2.97,0.0037033664993941784,-0.0027790493331849575
297,1,2.97,0.04024844244122505,-0.1704787015914917
297,2,2.97,0.024676034227013588,0.1865336298942566
297,3,2.97,-0.037320978939533234,0.14206641912460327
298,0,2.98,0.003671691520139575,-0.0031674911733716726
298,1,2.98,0.03849555924534798,-0.17528843879699707
298,2,2.98,0.02650493197143078,0.18288984894752502
298,3,2.98,-0.03585614636540413,0.14648321270942688
299,0,2.99,0.0036361655220389366,-0.003552610520273447
299,1,2.99,0.036696672439575195,-0.17988881468772888
299,2,2.99,0.028294691815972328,0.17897605895996094
299,3,2.99,-0.034348879009485245,0.15072672069072723
300,0,3.0,0.003596825525164604,-0.003934003878384829
300,1,3.0,0.03485392779111862,-0.1842743158340454
300,2,3.0,0.030042672529816628,0.17479805648326874
300,3,3.0,-0.032800961285829544,0.154791921377182
301,0,3.01,0.0035537127405405045,-0.004311270546168089
301,1,3.01,0.032969530671834946,-0.18843969702720642
301,2,3.01,0.03174629434943199,0.17036202549934387
301,3,3.01,-0.031214222311973572,0.1586739867925644
302,0,3.02,0.00350687257014215,-0.004684015177190304
302,1,3.02,0.031045731157064438,-0.19237995147705078
302,2,3.02,0.03340303897857666,0.16567452251911163
302,3,3.02,-0.029590539634227753,0.16236832737922668
303,0,3.03,0.0034563541412353516,-0.005051847081631422
303,1,3.03,0.02908482775092125,-0.19609037041664124
303,2,3.03,0.03501046448945999,0.16074247658252716
303,3,3.03,-0.027931833639740944,0.1658705472946167
304,0,3.04,0.003402210306376219,-0.0054143802262842655
304,1,3.04,0.027089163661003113,-0.19956649839878082
304,2,3.04,0.036566197872161865,0.15557318925857544
304,3,3.04,-0.026240069419145584,0.16917650401592255
305,0,3.05,0.003344497876241803,-0.005771234165877104
305,1,3.05,0.025061123073101044,-0.20280416309833527
305,2,3.05,0.03806794062256813,0.1501743048429489
305,3,3.05,-0.024517247453331947,0.17228227853775024
306,0,3.06,0.0032832776196300983,-0.006122034974396229
306,1,3.06,0.023003127425909042,-0.20579949021339417
306,2,3.06,0.0395134799182415,0.1445537954568863
306,3,3.06,-0.022765405476093292,0.17518417537212372
307,0,3.07,0.003218613564968109,-0.00646641431376338
307,1,3.07,0.020917639136314392,-0.2085488885641098
307,2,3.07,0.04090068116784096,0.13871996104717255
307,3,3.07,-0.020986618474125862,0.17787876725196838
308,0,3.08,0.003150573465973139,-0.006804011296480894
308,1,3.08,0.018807148560881615,-0.21104906499385834
308,2,3.08,0.04222749546170235,0.13268142938613892
308,3,3.08,-0.01918298937380314,0.18036285042762756
309,0,3.09,0.003079228801652789,-0.00713447155430913
309,1,3.09,0.01667417772114277,-0.2132970243692398
309,2,3.09,0.043491967022418976,0.12644712626934052
309,3,3.09,-0.01735665462911129,0.18263347446918488
310,0,3.1,0.003004654310643673,-0.00745744863525033
310,1,3.1,0.014521277509629726,-0.21529005467891693
310,2,3.1,0.044692229479551315,0.12002626061439514
310,3,3.1,-0.015509774908423424,0.18468794226646423
311,0,3.11,0.002926928224042058,-0.007772603537887335
311,1,3.11,0.012351019307971,-0.2170257717370987
311,2,3.11,0.045826513320207596,0.11342830955982208
311,3,3.11,-0.013644536957144737,0.18652381002902985
312,0,3.12,0.0028461322654038668,-0.008079606108367443
312,1,3.12,0.010165998712182045,-0.21850210428237915
312,2,3.12,0.04689314216375351,0.10666301846504211
312,3,3.12,-0.011763148009777069,0.1881389170885086
313,0,3.13,0.0027623509522527456,-0.008378134109079838
313,1,3.13,0.007968826219439507,-0.21971726417541504
313,2,3.13,0.047890547662973404,0.09974037855863571
313,3,3.13,-0.009867834858596325,0.1895313262939453
314,0,3.14,0.0026756722945719957,-0.00866787414997816
314,1,3.14,0.005762128159403801,-0.22066979110240936
314,2,3.14,0.04881725460290909,0.09267061203718185
314,3,3.14,-0.007960841059684753,0.19069939851760864
315,0,3.15,0.002586187096312642,-0.008948522619903088
315,1,3.15,0.0035485427360981703,-0.2213585525751114
315,2,3.15,0.04967189580202103,0.08546414971351624
315,3,3.15,-0.006044423673301935,0.19164174795150757
316,0,3.16,0.0024939891882240772,-0.00921978522092104
316,1,3.16,0.0013307156041264534,-0.22178272902965546
316,2,3.16,0.05045321211218834,0.07813162356615067
316,3,3.16,-0.0041208514012396336,0.19235724210739136
317,0,3.17,0.002399175427854061,-0.009481376968324184
317,1,3.17,-0.0008887022268027067,-0.22194179892539978
317,2,3.17,0.0511600524187088,0.07068385928869247
317,3,3.17,-0.002192400861531496,0.19284504652023315
318,0,3.18,0.002301845233887434,-0.009733024053275585
318,1,3.18,-0.003107057884335518,-0.22183556854724884
318,2,3.18,0.051791369915008545,0.06313183903694153
318,3,3.18,-0.00026135530788451433,0.1931045651435852
319,0,3.19,0.0022021005861461163,-0.009974461980164051
319,1,3.19,-0.005321699660271406,-0.22146417200565338
319,2,3.19,0.05234623700380325,0.055486712604761124
319,3,3.19,0.0016699996776878834,0.19313549995422363
320,0,3.2,0.002100046258419752,-0.010205438360571861
320,1,3.2,-0.007529980503022671,-0.22082805633544922
320,2,3.2,0.052823834121227264,0.047759752720594406
320,3,3.2,0.003599377814680338,0.19293782114982605
321,0,3.21,0.0019957891199737787,-0.010425710119307041
321,1,3.21,-0.009729260578751564,-0.21992798149585724
321,2,3.21,0.05322345718741417,0.03996235877275467
321,3,3.21,0.005524495150893927,0.19251175224781036
322,0,3.22,0.0018894386012107134,-0.010635046288371086
322,1,3.22,-0.011916911229491234,-0.2187650203704834
322,2,3.22,0.05354451760649681,0.03210603445768356
322,3,3.22,0.007443073205649853,0.19185779988765717
323,0,3.23,0.0017811063444241881,-0.010833228006958961
323,1,3.23,-0.01409031730145216,-0.2173405885696411
323,2,3.23,0.053786542266607285,0.024202361702919006
323,3,3.23,0.00935284048318863,0.19097673892974854
324,0,3.24,0.0016709058545529842,-0.011020046658813953
324,1,3.24,-0.01624688133597374,-0.2156563699245453
324,2,3.24,0.05394917353987694,0.016262998804450035
324,3,3.24,0.011251537129282951,0.18986962735652924
325,0,3.25,0.0015589527320116758,-0.011195306666195393
325,1,3.25,-0.018384024500846863,-0.21371440589427948
325,2,3.25,0.05403216928243637,0.00829965341836214
325,3,3.25,0.013136914931237698,0.18853777647018433
326,0,3.26,0.0014453644398599863,-0.011358823627233505
326,1,3.26,-0.02049919404089451,-0.21151702105998993
326,2,3.26,0.05403541028499603,0.0003240685909986496
326,3,3.26,0.01500674244016409,0.18698275089263916
327,0,3.27,0.0013302601873874664,-0.011510426178574562
327,1,3.27,-0.02258986234664917,-0.20906685292720795
327,2,3.27,0.05395888909697533,-0.007651994004845619
327,3,3.27,0.01685880683362484,0.18520641326904297
328,0,3.28,0.001213760580867529,-0.011649955995380878
328,1,3.28,-0.02465353161096573,-0.20636683702468872
328,2,3.28,0.053802721202373505,-0.015616772696375847
328,3,3.28,0.018690915778279305,0.18321086466312408
329,0,3.29,0.0010959879728034139,-0.011777265928685665
329,1,3.29,-0.026687733829021454,-0.20342020690441132
329,2,3.29,0.05356713756918907,-0.023558521643280983
329,3,3.29,0.020500900223851204,0.18099848926067352
330,0,3.3,0.0009770657634362578,-0.011892222799360752
330,1,3.3,-0.0286900382488966,-0.20023050904273987
330,2,3.3,0.053252480924129486,-0.03146553039550781
330,3,3.3,0.02228661999106407,0.1785718947649002
331,0,3.31,0.0008571186917833984,-0.011994706466794014
331,1,3.31,-0.03065805323421955,-0.19680155813694
331,2,3.31,0.052859220653772354,-0.03932613879442215
331,3,3.31,0.02404595911502838,0.17593397200107574
332,0,3.32,0.0007362726028077304,-0.012084608897566795
332,1,3.32,-0.03258942812681198,-0.19313746690750122
332,2,3.32,0.05238793417811394,-0.04712874814867973
332,3,3.32,0.025776837021112442,0.17308783531188965
333,0,3.33,0.0006146542727947235,-0.01216183602809906
333,1,3.33,-0.03448185324668884,-0.18924261629581451
333,2,3.33,0.05183931440114975,-0.05486185476183891
333,3,3.33,0.02747720666229725,0.17003688216209412
334,0,3.34,0.0004923911765217781,-0.012226306833326817
334,1,3.34,-0.03633306920528412,-0.18512168526649475
334,2,3.34,0.051214173436164856,-0.0625140517950058
334,3,3.34,0.029145054519176483,0.16678471863269806
335,0,3.35,0.0003696116618812084,-0.012277953326702118
335,1,3.35,-0.03814086690545082,-0.1807796210050583
335,2,3.35,0.050513431429862976,-0.07007405161857605
335,3,3.35,0.03077840618789196,0.16333520412445068
336,0,3.36,0.0002464444551151246,-0.012316721491515636
336,1,3.36,-0.03990308195352554,-0.17622160911560059
336,2,3.36,0.04973812401294708,-0.07753069698810577
336,3,3.36,0.03237533196806908,0.1596924364566803
337,0,3.37,0.00012301874812692404,-0.012342571280896664
337,1,3.37,-0.04161761328577995,-0.17145311832427979
337,2,3.37,0.0488893948495388,-0.08487299084663391
337,3,3.37,0.033933937549591064,0.15586072206497192
338,0,3.38,-5.359906936064363e-07,-0.012355474755167961
338,1,3.38,-0.043282411992549896,-0.16647985577583313
338,2,3.38,0.04796849563717842,-0.09209010004997253
338,3,3.38,0.03545238450169563,0.15184460580348969
339,0,3.39,-0.00012409017654135823,-0.012355418875813484
339,1,3.39,-0.044895488768815994,-0.16130776703357697
339,2,3.39,0.046976782381534576,-0.09917137026786804
339,3,3.39,0.036928873509168625,0.1476488560438156
340,0,3.4,-0.0002475141955073923,-0.012342402711510658
340,1,3.4,-0.04645491763949394,-0.15594305098056793
340,2,3.4,0.045915719121694565,-0.10610634833574295
340,3,3.4,0.03836165741086006,0.14327844977378845
341,0,3.41,-0.0003706786083057523,-0.012316441163420677
341,1,3.41,-0.04795883968472481,-0.15039211511611938
341,2,3.41,0.04478687047958374,-0.11288479715585709
341,3,3.41,0.03974904119968414,0.13873855769634247
342,0,3.42,-0.0004934542230330408,-0.012277561239898205
342,1,3.42,-0.049405455589294434,-0.14466162025928497
342,2,3.42,0.043591901659965515,-0.11949671059846878
342,3,3.42,0.041089385747909546,0.13403455913066864
343,0,3.43,-0.0006157122552394867,-0.01222580298781395
343,1,3.43,-0.05079304054379463,-0.13875840604305267
343,2,3.43,0.04233257845044136,-0.12593232095241547
343,3,3.43,0.042381107807159424,0.12917202711105347
344,0,3.44,-0.0007373244734480977,-0.012161221355199814
344,1,3.44,-0.05211993679404259,-0.13268953561782837
344,2,3.44,0.04101075604557991,-0.13218212127685547
344,3,3.44,0.04362267628312111,0.12415672838687897
345,0,3.45,-0.0008581633446738124,-0.012083884328603745
345,1,3.45,-0.05338456109166145,-0.12646226584911346
345,2,3.45,0.03962838649749756,-0.1382368952035904
345,3,3.45,0.04481262341141701,0.11899459362030029
346,0,3.46,-0.0009781020926311612,-0.011993872001767159
346,1,3.46,-0.054585400968790054,-0.12008404731750488
346,2,3.46,0.03818751126527786,-0.14408768713474274
346,3,3.46,0.0459495410323143,0.11369173973798752
347,0,3.47,-0.0010970148723572493,-0.011891279369592667
347,1,3.47,-0.05572102591395378,-0.11356249451637268
347,2,3.47,0.036690253764390945,-0.14972583949565887
347,3,3.47,0.047032084316015244,0.10825444012880325
348,0,3.48,-0.0012147770030423999,-0.011776214465498924
348,1,3.48,-0.056790079921483994,-0.10690540075302124
348,2,3.48,0.035138823091983795,-0.15514303743839264
348,3,3.48,0.048058975487947464,0.10268913954496384
349,0,3.49,-0.0013312649680301547,-0.011648797430098057
349,1,3.49,-0.05779128521680832,-0.10012072324752808
349,2,3.49,0.033535510301589966,-0.16033126413822174
349,3,3.49,0.04902900010347366,0.09700241684913635
350,0,3.5,-0.0014463565312325954,-0.011509162373840809
350,1,3.5,-0.05872344970703125,-0.09321656078100204
350,2,3.5,0.03188268095254898,-0.16528286039829254
350,3,3.5,0.049941010773181915,0.09120100736618042
351,0,3.51,-0.0015599310863763094,-0.011357455514371395
351,1,3.51,-0.059585459530353546,-0.08620116859674454
351,2,3.51,0.030182775110006332,-0.16999049484729767
351,3,3.51,0.050793927162885666,0.0852917730808258
352,0,3.52,-0.0016718694241717458,-0.011193836107850075
352,1,3.52,-0.06037629023194313,-0.0790829136967659
352,2,3.52,0.028438303619623184,-0.1744472086429596
352,3,3.52,0.05158674344420433,0.07928170263767242
353,0,3.53,-0.001782054197974503,-0.011018475517630577
353,1,3.53,-0.061094991862773895,-0.07187029719352722
353,2,3.53,0.026651838794350624,-0.17864641547203064
353,3,3.53,0.0523185208439827,0.07317790389060974
354,0,3.54,-0.001890369807370007,-0.010831557214260101
354,1,3.54,-0.06174071133136749,-0.06457193195819855
354,2,3.54,0.024826020002365112,-0.18258188664913177
354,3,3.54,0.05298839509487152,0.06698759645223618
355,0,3.55,-0.001996702514588833,-0.010633278638124466
355,1,3.55,-0.06231267750263214,-0.05719652771949768
355,2,3.55,0.022963542491197586,-0.1862478107213974
355,3,3.55,0.05359557643532753,0.0607181079685688
356,0,3.56,-0.002100941026583314,-0.010423846542835236
356,1,3.56,-0.06281020492315292,-0.04975288361310959
356,2,3.56,0.02106715552508831,-0.18963876366615295
356,3,3.56,0.05413934588432312,0.05437684804201126
357,0,3.57,-0.002202975796535611,-0.01020348072052002
357,1,3.57,-0.06323270499706268,-0.0422498844563961
357,2,3.57,0.01913965865969658,-0.1927497237920761
357,3,3.57,0.05461905896663666,0.04797131195664406
358,0,3.58,-0.0023026999551802874,-0.009972413070499897
358,1,3.58,-0.06357967108488083,-0.034696485847234726
358,2,3.58,0.017183898016810417,-0.19557610154151917
358,3,3.58,0.055034149438142776,0.04150907322764397
359,0,3.59,-0.0024000087287276983,-0.009730884805321693
359,1,3.59,-0.06385068595409393,-0.02710169367492199
359,2,3.59,0.015202760696411133,-0.19811369478702545
359,3,3.59,0.05538412556052208,0.03499777242541313
360,0,3.6,-0.0024948001373559237,-0.009479150176048279
360,1,3.6,-0.06404542922973633,-0.0194745734333992
360,2,3.6,0.013199172914028168,-0.20035874843597412
360,3,3.6,0.055668577551841736,0.028445107862353325
361,0,3.61,-0.002586974762380123,-0.00921747274696827
361,1,3.61,-0.06416366994380951,-0.011824220418930054
361,2,3.61,0.011176093481481075,-0.20230793952941895
361,3,3.61,0.055887166410684586,0.0218588225543499
362,0,3.62,-0.0026764359790831804,-0.008946127258241177
362,1,3.62,-0.06420526653528214,-0.00415976345539093
362,2,3.62,0.009136509150266647,-0.2039583921432495
362,3,3.62,0.056039635092020035,0.01524670235812664
363,0,3.63,-0.002763089956715703,-0.008665398694574833
363,1,3.63,-0.06417016685009003,0.0035096555948257446
363,2,3.63,0.007083432748913765,-0.20530764758586884
363,3,3.63,0.05612580105662346,0.008616562932729721
364,0,3.64,-0.0028468456584960222,-0.008375581353902817
364,1,3.64,-0.06405841559171677,0.011174887418746948
364,2,3.64,0.0050198957324028015,-0.20635372400283813
364,3,3.64,0.0561455637216568,0.001976240426301956
365,0,3.65,-0.002927615540102124,-0.008076978847384453
365,1,3.65,-0.0638701468706131,0.018826788291335106
365,2,3.65,0.002948945155367255,-0.20709505677223206
365,3,3.65,0.056098900735378265,-0.004666418302804232
366,0,3.66,-0.0030053146183490753,-0.007769904565066099
366,1,3.66,-0.06360558420419693,0.026456231251358986
366,2,3.66,0.0008736397139728069,-0.20753055810928345
366,3,3.66,0.055985864251852036,-0.011303562670946121
367,0,3.67,-0.0030798614025115967,-0.0074546802788972855
367,1,3.67,-0.06326504051685333,0.034054115414619446
367,2,3.67,-0.001202956074848771,-0.20765957236289978
367,3,3.67,0.05580659210681915,-0.017927346751093864
368,0,3.68,-0.0031511776614934206,-0.0071316370740532875
368,1,3.68,-0.06284892559051514,0.04161137342453003
368,2,3.68,-0.0032777751330286264,-0.20748192071914673
368,3,3.68,0.05556129291653633,-0.024529943242669106
369,0,3.69,-0.003219188889488578,-0.006801113486289978
369,1,3.69,-0.06235773488879204,0.04911899194121361
369,2,3.69,-0.0053477538749575615,-0.2069978564977646
369,3,3.69,0.05525025725364685,-0.031103547662496567
370,0,3.7,-0.003283823374658823,-0.006463456433266401
370,1,3.7,-0.061792053282260895,0.05656801164150238
370,2,3.7,-0.007409835234284401,-0.20620810985565186
370,3,3.7,0.05487385392189026,-0.03764038905501366
371,0,3.71,-0.0033450135961174965,-0.006119019817560911
371,1,3.71,-0.06115255877375603,0.06394954025745392
371,2,3.71,-0.009460973553359509,-0.20511384308338165
371,3,3.71,0.05443252623081207,-0.044132743030786514
372,0,3.72,-0.00340269529260695,-0.0057681649923324585
372,1,3.72,-0.06044001132249832,0.07125477492809296
372,2,3.72,-0.011498140171170235,-0.20371666550636292
372,3,3.72,0.05392679572105408,-0.05057293176651001
373,0,3.73,-0.003456807928159833,-0.005411260295659304
373,1,3.73,-0.05965526029467583,0.0784749910235405
373,2,3.73,-0.013518326915800571,-0.20201866328716278
373,3,3.73,0.053357262164354324,-0.056953344494104385
374,0,3.74,-0.0035072946920990944,-0.005048679653555155
374,1,3.74,-0.058799244463443756,0.0856015756726265
374,2,3.74,-0.01551854982972145,-0.20002233982086182
374,3,3.74,0.05272459611296654,-0.06326643377542496
375,0,3.75,-0.0035541027318686247,-0.004680803511291742
375,1,3.75,-0.05787298455834389,0.09262601286172867
375,2,3.75,-0.017495855689048767,-0.1977306604385376
375,3,3.75,0.052029550075531006,-0.0695047378540039
376,0,3.76,-0.003597182920202613,-0.004308017902076244
376,1,3.76,-0.056877586990594864,0.09953992068767548
376,2,3.76,-0.01944732666015625,-0.19514700770378113
376,3,3.76,0.05127293989062309,-0.07566088438034058
377,0,3.77,-0.00363649008795619,-0.003930713515728712
377,1,3.77,-0.0558142364025116,0.10633504390716553
377,2,3.77,-0.02137007936835289,-0.19227521121501923
377,3,3.77,0.05045566335320473,-0.08172758668661118
378,0,3.78,-0.0036719830241054296,-0.0035492863971740007
378,1,3.78,-0.05468420311808586,0.11300326138734818
378,2,3.78,-0.02326127514243126,-0.18911951780319214
378,3,3.78,0.04957868531346321,-0.08769766986370087
379,0,3.79,-0.003703624475747347,-0.003164136316627264
379,1,3.79,-0.0534888356924057,0.11953660845756531
379,2,3.79,-0.02511812187731266,-0.18568460643291473
379,3,3.79,0.048643045127391815,-0.09356407076120377
380,0,3.8,-0.0037313811480998993,-0.002775667468085885
380,1,3.8,-0.052229564636945724,0.12592726945877075
380,2,3.8,-0.026937877759337425,-0.1819755584001541
380,3,3.8,0.047649845480918884,-0.09931985288858414
381,0,3.81,-0.00375522393733263,-0.002384287305176258
381,1,3.81,-0.050907887518405914,0.13216762244701385
381,2,3.81,-0.028717856854200363,-0.17799785733222961
381,3,3.81,0.04660026356577873,-0.1049581989645958
382,0,3.82,-0.0037751279305666685,-0.001990406308323145
382,1,3.82,-0.04952538385987282,0.1382502019405365
382,2,3.82,-0.03045543096959591,-0.1737573891878128
382,3,3.82,0.04549553990364075,-0.11047244071960449
383,0,3.83,-0.003791072405874729,-0.0015944376355037093
383,1,3.83,-0.04808370769023895,0.1441677361726761
383,2,3.83,-0.03214803338050842,-0.1692604273557663
