curriculum_scale,limit
0.75,0.9980665445327759
0.75,0.9803663492202759
0.75,0.8409762382507324
0.75,0.8666685819625854
0.75,0.9091067314147949
0.75,0.8315610289573669
0.75,0.9000935554504395
0.75,0.9426366686820984
0.75,0.9416103959083557
0.75,0.8342893123626709
0.75,0.9018855094909668
0.75,0.9064860343933105
0.75,0.8743001222610474
0.75,0.7765227556228638
0.75,0.9944214820861816
0.75,0.7972801923751831
0.75,0.9181658625602722
0.75,0.797298789024353
0.75,0.9844284057617188
0.75,0.908017635345459
0.75,0.8135177493095398
0.75,0.9475006461143494
0.75,0.8539398908615112
0.75,0.8981138467788696
0.75,0.9355367422103882
0.75,0.9889519214630127
0.75,0.8950213193893433
0.75,0.8369673490524292
0.75,0.778531551361084
0.75,0.9819492101669312
0.75,0.8641308546066284
0.75,0.815505862236023
0.75,0.9278515577316284
0.75,0.8556519746780396
0.75,0.8712062835693359
0.75,0.8759624361991882
0.75,0.906427264213562
0.75,0.901373028755188
0.75,0.930790901184082
0.75,0.9612008333206177
0.75,0.8913352489471436
0.75,0.8126809597015381
0.75,0.7943655252456665
0.75,0.8707395792007446
0.75,0.8573354482650757
0.75,0.8738890290260315
0.75,0.9012129902839661
0.75,0.9484478235244751
0.75,0.8025752305984497
0.75,0.9900166988372803
0.75,0.835771381855011
0.75,0.7922916412353516
0.75,0.9435251951217651
0.75,0.9764794707298279
0.75,0.976313591003418
0.75,0.9223430156707764
0.75,0.8679945468902588
0.75,0.8861451745033264
0.75,0.8808528184890747
0.75,0.8951889872550964
0.75,0.9603303074836731
0.75,0.9291039705276489
0.75,0.8928356170654297
0.75,0.9070051908493042
0.75,0.8300313353538513
0.75,0.9812712669372559
0.75,0.9740053415298462
0.75,0.7836208343505859
0.75,0.8481796979904175
0.75,0.9742683172225952
0.75,0.8616710901260376
0.75,0.9501374959945679
0.75,0.9682892560958862
0.75,0.8434893488883972
0.75,0.9074379205703735
0.75,0.7961994409561157
0.75,0.9425815343856812
0.75,0.8351072072982788
0.75,0.9774352312088013
0.75,0.9969010949134827
0.75,0.7752953767776489
0.75,0.8918147087097168
0.75,0.9970098733901978
0.75,0.9624260663986206
0.75,0.8953248262405396
0.75,0.80670565366745
0.75,0.828310489654541
0.75,0.7848211526870728
0.75,0.9107803106307983
0.75,0.8037896752357483
0.75,0.8128525018692017
0.75,0.7834550142288208
0.75,0.867014467716217
0.75,0.8313025236129761
0.75,0.8167852163314819
0.75,0.7882823944091797
0.75,0.9091954827308655
0.75,0.7915875911712646
0.75,0.8083600401878357
0.75,0.8871339559555054
0.75,0.8307326436042786
0.75,0.9000127911567688
0.75,0.8001151084899902
0.75,0.8014290928840637
0.75,0.8493876457214355
0.75,0.8682356476783752
0.75,0.8953465819358826
0.75,0.8070157170295715
0.75,0.9443697929382324
0.75,0.7843745946884155
0.75,0.8206275701522827
0.75,0.7962833642959595
0.75,0.9637854099273682
0.75,0.9460608959197998
0.75,0.7940455079078674
0.75,0.85711270570755
0.75,0.9575172662734985
0.75,0.7753311991691589
0.75,0.8430505394935608
0.75,0.9047205448150635
0.75,0.9136133193969727
0.75,0.8652130365371704
0.75,0.8021308183670044
0.75,0.8124698400497437
0.75,0.8342024087905884
0.75,0.7770331501960754
0.75,0.9722422361373901
0.75,0.7939357757568359
0.75,0.9272834658622742
0.75,0.8164206743240356
0.75,0.9970707297325134
0.75,0.8153687119483948
0.75,0.8787201046943665
0.75,0.8492118120193481
0.75,0.7972474098205566
0.75,0.9560973644256592
0.75,0.8787153959274292
0.75,0.8773555159568787
0.75,0.7809300422668457
0.75,0.9034942984580994
0.75,0.7919617295265198
0.75,0.8661929368972778
0.75,0.8720687627792358
0.75,0.9590701460838318
0.75,0.9443524479866028
0.75,0.9406821727752686
0.75,0.9723798632621765
0.75,0.8817459344863892
0.75,0.9842064380645752
0.75,0.8997030854225159
0.75,0.8126803040504456
0.75,0.9040418863296509
0.75,0.9677621126174927
0.75,0.9636373519897461
0.75,0.8482644557952881
0.75,0.8053452372550964
0.75,0.8152503967285156
0.75,0.975986123085022
0.75,0.9286106824874878
0.75,0.8408916592597961
0.75,0.8993911743164062
0.75,0.8594071865081787
0.75,0.8802367448806763
0.75,0.9505892395973206
0.75,0.9858390092849731
0.75,0.8606240153312683
0.75,0.8765467405319214
0.75,0.8975026607513428
0.75,0.8031613826751709
0.75,0.8989054560661316
0.75,0.8439077138900757
0.75,0.849484920501709
0.75,0.9877241849899292
0.75,0.9374785423278809
0.75,0.8929521441459656
0.75,0.9021584391593933
0.75,0.9751961827278137
0.75,0.9394064545631409
0.75,0.8230250477790833
0.75,0.8137840032577515
0.75,0.8973252773284912
0.75,0.9755120277404785
0.75,0.8891597986221313
0.75,0.8692826628684998
0.75,0.9616578221321106
0.75,0.826521635055542
0.75,0.7895596623420715
0.75,0.9686301946640015
0.75,0.8898739218711853
0.75,0.8748706579208374
0.75,0.9876608848571777
0.75,0.9214960932731628
0.75,0.9674872756004333
0.75,0.9169647693634033
0.75,0.9554486274719238
0.75,0.9288374185562134
0.75,0.8923172354698181
0.75,0.9557830691337585
0.75,0.9885382652282715
0.75,0.8157593011856079
0.75,0.8791424036026001
0.75,0.9097140431404114
0.75,0.9006017446517944
0.75,0.8987842202186584
0.75,0.9213438034057617
0.75,0.9010254740715027
0.75,0.8349764347076416
0.75,0.9125809669494629
0.75,0.820968508720398
0.75,0.8839041590690613
0.75,0.942196786403656
0.75,0.89677894115448
0.75,0.8069807887077332
0.75,0.9294505715370178
0.75,0.9927433729171753
0.75,0.800837516784668
0.75,0.9101925492286682
0.75,0.9568438529968262
0.75,0.8223576545715332
0.75,0.839292585849762
0.75,0.9279735088348389
0.75,0.8872404098510742
0.75,0.9108783006668091
0.75,0.7939044237136841
0.75,0.9454121589660645
0.75,0.9857894778251648
0.75,0.9590567946434021
0.75,0.8942108750343323
0.75,0.8691661357879639
0.75,0.8338988423347473
0.75,0.9866354465484619
0.75,0.8593748807907104
0.75,0.8219947218894958
0.75,0.8984624743461609
0.75,0.8771670460700989
0.75,0.9649025797843933
0.75,0.96254563331604
0.75,0.894965648651123
0.75,0.984690248966217
0.75,0.8168494701385498
0.75,0.9814343452453613
0.75,0.8734839558601379
0.75,0.993281364440918
0.75,0.9929574728012085
0.75,0.8653490543365479
0.75,0.9528731107711792
0.75,0.9612283706665039
0.75,0.9074767827987671
0.75,0.9155714511871338
0.75,0.9276226758956909
0.75,0.8623464703559875
0.75,0.8527911901473999
0.75,0.898357629776001
0.75,0.9850674867630005
0.75,0.9236973524093628
0.75,0.876106858253479
0.75,0.7941195368766785
0.75,0.9141318202018738
0.75,0.8695954084396362
0.75,0.8239192366600037
0.75,0.8728249073028564
0.75,0.954872727394104
0.75,0.8267824649810791
0.75,0.9209333658218384
0.75,0.9492876529693604
0.75,0.8190329074859619
0.75,0.7894784808158875
0.75,0.9325490593910217
0.75,0.8372469544410706
0.75,0.7861573100090027
0.75,0.8238908648490906
0.75,0.797642707824707
0.75,0.8696317672729492
0.75,0.8584710359573364
0.75,0.7924591302871704
0.75,0.8594889640808105
0.75,0.8832180500030518
0.75,0.9301788806915283
0.75,0.9679794907569885
0.75,0.9873523116111755
0.75,0.7961755990982056
0.75,0.7959301471710205
0.75,0.9001771807670593
0.75,0.9717912673950195
0.75,0.8099484443664551
0.75,0.8745953440666199
0.75,0.8887136578559875
0.75,0.8952959775924683
0.75,0.9885870814323425
0.75,0.8561747074127197
0.75,0.8703007698059082
0.75,0.9536846280097961
0.75,0.9105609655380249
0.75,0.8680579662322998
0.75,0.9773951768875122
0.75,0.9358687996864319
0.75,0.8073263764381409
0.75,0.868487536907196
0.75,0.9845718145370483
0.75,0.9304781556129456
0.75,0.9473323225975037
0.75,0.8692291975021362
0.75,0.856766939163208
0.75,0.7855579853057861
0.75,0.9854429960250854
0.75,0.8098679184913635
0.75,0.8195385932922363
0.75,0.8975086212158203
0.75,0.9648252725601196
0.75,0.9989706873893738
0.75,0.8466796875
0.75,0.8235480785369873
0.75,0.9700604677200317
0.75,0.9616941213607788
0.75,0.9728924036026001
0.75,0.930879533290863
0.75,0.9852628707885742
0.75,0.8271013498306274
0.75,0.962699294090271
0.75,0.8759423494338989
0.75,0.896079421043396
0.75,0.8238341212272644
0.75,0.8378610610961914
0.75,0.9371241927146912
0.75,0.8620166182518005
0.75,0.7843011021614075
0.75,0.8318777084350586
0.75,0.9569525718688965
0.75,0.8846458196640015
0.75,0.9953949451446533
0.75,0.9010117053985596
0.75,0.8235414624214172
0.75,0.8825492858886719
0.75,0.8746014833450317
0.75,0.8746404647827148
0.75,0.9642530679702759
0.75,0.9213151931762695
0.75,0.9739001393318176
0.75,0.9682749509811401
0.75,0.9560743570327759
0.75,0.8833434581756592
0.75,0.9176868200302124
0.75,0.8780733942985535
0.75,0.9069513082504272
0.75,0.8383971452713013
0.75,0.8603726029396057
0.75,0.9367343783378601
0.75,0.8788037896156311
0.75,0.9297858476638794
0.75,0.8821762204170227
0.75,0.8575363159179688
0.75,0.8389943838119507
0.75,0.9255441427230835
0.75,0.9547720551490784
0.75,0.8434202671051025
0.75,0.831988513469696
0.75,0.9419856071472168
0.75,0.9644556045532227
0.75,0.843935489654541
0.75,0.8599964380264282
0.75,0.9882935285568237
0.75,0.8834030032157898
0.75,0.785828709602356
0.75,0.8829549551010132
0.75,0.7837523818016052
0.75,0.9111156463623047
0.75,0.8488831520080566
0.75,0.861095666885376
0.75,0.9784474968910217
0.75,0.9093465805053711
0.75,0.9575194120407104
0.75,0.9790913462638855
0.75,0.8614848852157593
0.75,0.9887492656707764
0.75,0.8395647406578064
0.75,0.9755518436431885
0.75,0.7798569202423096
0.75,0.9161772131919861
0.75,0.9636279940605164
0.75,0.8527281880378723
0.75,0.9360388517379761
0.75,0.8180025815963745
0.75,0.926871657371521
0.75,0.9839396476745605
0.75,0.9865118861198425
0.75,0.9029775261878967
0.75,0.9992125034332275
0.75,0.7939765453338623
0.75,0.8122615218162537
0.75,0.9305018186569214
0.75,0.9480537176132202
0.75,0.7926840782165527
0.75,0.8847052454948425
0.75,0.9447981119155884
0.75,0.8024444580078125
0.75,0.8227547407150269
0.75,0.8584991097450256
0.75,0.8380182385444641
0.75,0.8960946798324585
0.75,0.8626885414123535
0.75,0.9313377141952515
0.75,0.9341458082199097
0.75,0.9616525769233704
0.75,0.7868193984031677
0.75,0.7990302443504333
0.75,0.8481799364089966
0.75,0.9533262848854065
0.75,0.8833939433097839
0.75,0.7812595963478088
0.75,0.8677452206611633
0.75,0.927391767501831
0.75,0.825589656829834
0.75,0.9467261433601379
0.75,0.8266644477844238
0.75,0.7872081398963928
0.75,0.9577963948249817
0.75,0.8199782967567444
0.75,0.965628981590271
0.75,0.7758976221084595
0.75,0.9560259580612183
0.75,0.9984851479530334
0.75,0.9829866886138916
0.75,0.9916577935218811
0.75,0.9140700101852417
0.75,0.8437601327896118
0.75,0.9453184604644775
0.75,0.8181730508804321
0.75,0.8122574687004089
0.75,0.9152697920799255
0.75,0.8212375640869141
0.75,0.8161394596099854
0.75,0.920174241065979
0.75,0.9787981510162354
0.75,0.91712886095047
0.75,0.9265571236610413
0.75,0.9450478553771973
0.75,0.7982815504074097
0.75,0.814893364906311
0.75,0.9660665988922119
0.75,0.9585514664649963
0.75,0.985617458820343
0.75,0.812906801700592
0.75,0.8630809783935547
0.75,0.8702917098999023
0.75,0.9993687868118286
0.75,0.847615122795105
0.75,0.9369102120399475
0.75,0.8161687850952148
0.75,0.8456275463104248
0.75,0.7897624373435974
0.75,0.9242680072784424
0.75,0.973401665687561
0.75,0.9584696292877197
0.75,0.9518174529075623
0.75,0.8038192391395569
0.75,0.9428666830062866
0.75,0.995456874370575
0.75,0.9989270567893982
0.75,0.8682318925857544
0.75,0.9831475615501404
0.75,0.9740983247756958
0.75,0.8353285789489746
0.75,0.8076597452163696
0.75,0.8217371106147766
0.75,0.9705607295036316
0.75,0.778826117515564
0.75,0.9271413087844849
0.75,0.9453561305999756
0.75,0.8078932166099548
0.75,0.794266939163208
0.75,0.993943989276886
0.75,0.8501598238945007
0.75,0.8016210794448853
0.75,0.7871823310852051
0.75,0.8516600131988525
0.75,0.9031394720077515
0.75,0.8215630054473877
0.75,0.9226552248001099
0.75,0.85445237159729
0.75,0.9926894307136536
0.75,0.8867870569229126
0.75,0.9224525690078735
0.75,0.8227909803390503
0.75,0.8050665855407715
0.75,0.9734086990356445
0.75,0.9898715615272522
0.75,0.8139077425003052
0.75,0.8341335654258728
0.75,0.8073267936706543
0.75,0.8011761903762817
0.75,0.8217610120773315
0.75,0.8028388619422913
0.75,0.9753695726394653
0.75,0.8507069945335388
0.75,0.8810386657714844
0.75,0.8758515119552612
0.75,0.8089990615844727
0.75,0.7972961068153381
0.75,0.977358341217041
0.75,0.9730390310287476
0.75,0.7761616706848145
0.75,0.982151448726654
0.75,0.8859779834747314
0.75,0.8606770038604736
0.75,0.7920262813568115
0.75,0.7891119718551636
0.75,0.9625943899154663
0.75,0.9131999015808105
0.75,0.8390594124794006
0.75,0.9012438058853149
0.75,0.9159682989120483
0.75,0.8861711621284485
0.75,0.9982550144195557
0.75,0.9827684164047241
0.75,0.9843990802764893
0.75,0.8613045811653137
0.75,0.9743363857269287
0.75,0.8646366596221924
0.75,0.8026819229125977
0.75,0.8422905206680298
0.75,0.8537943363189697
0.75,0.8658919334411621
0.75,0.8581868410110474
0.75,0.8953609466552734
0.75,0.9653215408325195
0.75,0.972142219543457
0.75,0.8967475295066833
0.75,0.9908750057220459
0.75,0.7784004211425781
0.75,0.9155881404876709
0.75,0.7909351587295532
0.75,0.9800795316696167
0.75,0.9788146018981934
0.75,0.9410226345062256
0.75,0.86997389793396
0.75,0.7754610776901245
0.75,0.9928033351898193
0.75,0.8043339252471924
0.75,0.986125111579895
0.75,0.987185001373291
0.75,0.9678681492805481
0.75,0.820704460144043
0.75,0.9232214689254761
0.75,0.9381253719329834
0.75,0.9970541000366211
0.75,0.8972529172897339
0.75,0.9873829483985901
0.75,0.8439373970031738
0.75,0.7871741056442261
0.75,0.9741327166557312
0.75,0.8190200328826904
0.75,0.9295323491096497
0.75,0.8991850018501282
0.75,0.8757113814353943
0.75,0.777259886264801
0.75,0.8756263852119446
0.75,0.928520143032074
0.75,0.850688099861145
0.75,0.7762873768806458
0.75,0.8826764225959778
0.75,0.9648458361625671
0.75,0.9795221090316772
0.75,0.8105826377868652
0.75,0.8815733790397644
0.75,0.930550217628479
0.75,0.9695500135421753
0.75,0.8462466597557068
0.75,0.8106909394264221
0.75,0.9236735105514526
0.75,0.7948035001754761
0.75,0.8854519724845886
0.75,0.9474738240242004
0.75,0.816252589225769
0.75,0.9722381830215454
0.75,0.8665052652359009
0.75,0.8339892029762268
0.75,0.9941733479499817
0.75,0.941667914390564
0.75,0.8829824924468994
0.75,0.7825660705566406
0.75,0.9133824706077576
0.75,0.7801867127418518
0.75,0.8542842864990234
0.75,0.867253303527832
0.75,0.9344859719276428
0.75,0.8451497554779053
0.75,0.9224241971969604
0.75,0.9254429936408997
0.75,0.9949968457221985
0.75,0.838222861289978
0.75,0.7895026206970215
0.75,0.879253089427948
0.75,0.8671696186065674
0.75,0.8974418640136719
0.75,0.8282782435417175
0.75,0.9901545643806458
0.75,0.8454647064208984
0.75,0.8970363140106201
0.75,0.8844437003135681
0.75,0.9011972546577454
0.75,0.8268808722496033
0.75,0.8993695378303528
0.75,0.9528601169586182
0.75,0.9133840799331665
0.75,0.810712456703186
0.75,0.8187682628631592
0.75,0.9410445094108582
0.75,0.8295760154724121
0.75,0.9596510529518127
0.75,0.9344442486763
0.75,0.9378130435943604
0.75,0.7918978929519653
0.75,0.9949013590812683
0.75,0.9169020056724548
0.75,0.8689425587654114
0.75,0.8440012335777283
0.75,0.9652615785598755
0.75,0.8661711812019348
0.75,0.9367552399635315
0.75,0.9584084749221802
0.75,0.794501543045044
0.75,0.816207230091095
0.75,0.802135705947876
0.75,0.9108064770698547
0.75,0.8778433799743652
0.75,0.8499966859817505
0.75,0.9240966439247131
0.75,0.8945721387863159
0.75,0.9343020915985107
0.75,0.8901708722114563
0.75,0.930215060710907
0.75,0.9084653854370117
0.75,0.9456779956817627
0.75,0.9638664126396179
0.75,0.9227787256240845
0.75,0.821286678314209
0.75,0.9033833146095276
0.75,0.8795187473297119
0.75,0.8212650418281555
0.75,0.9733873605728149
0.75,0.9927965402603149
0.75,0.7828564643859863
0.75,0.7892794609069824
0.75,0.917340099811554
0.75,0.8085037469863892
0.75,0.9726142883300781
0.75,0.9194247722625732
0.75,0.8384542465209961
0.75,0.9526479244232178
0.75,0.8239937424659729
0.75,0.8730243444442749
0.75,0.9912264943122864
0.75,0.8399228453636169
0.75,0.9293380975723267
0.75,0.9638696312904358
0.75,0.8611258268356323
0.75,0.796027421951294
0.75,0.9354838728904724
0.75,0.9674218893051147
0.75,0.9911492466926575
0.75,0.9224793314933777
0.75,0.8815858364105225
0.75,0.8527039289474487
0.75,0.9202107191085815
0.75,0.7774442434310913
0.75,0.8674716949462891
0.75,0.7919217944145203
0.75,0.9299387335777283
0.75,0.8649848699569702
0.75,0.8034833669662476
0.75,0.9512074589729309
0.75,0.9199371337890625
0.75,0.8393397927284241
0.75,0.9656717777252197
0.75,0.9343487024307251
0.75,0.9857373833656311
0.75,0.7795898914337158
0.75,0.8433055877685547
0.75,0.8002626895904541
0.75,0.8262593746185303
0.75,0.9135271310806274
0.75,0.8538109064102173
0.75,0.9916819930076599
0.75,0.9805358648300171
0.75,0.983009397983551
0.75,0.9543558955192566
0.75,0.826065719127655
0.75,0.848312497138977
0.75,0.9391914010047913
0.75,0.9829328060150146
0.75,0.9682416915893555
0.75,0.794034481048584
0.75,0.9538959264755249
0.75,0.7932151556015015
0.75,0.7994234561920166
0.75,0.7882609367370605
0.75,0.904380738735199
0.75,0.9191715717315674
0.75,0.976556658744812
0.75,0.8662667870521545
0.75,0.9971373677253723
0.75,0.8595848679542542
0.75,0.8689370155334473
0.75,0.8637340068817139
0.75,0.9182299375534058
0.75,0.7768132090568542
0.75,0.8133205771446228
0.75,0.9646444916725159
0.75,0.9432109594345093
0.75,0.8823031783103943
0.75,0.7776122093200684
0.75,0.8673635125160217
0.75,0.9015992283821106
0.75,0.9012516140937805
0.75,0.7795053720474243
0.75,0.7960681319236755
0.75,0.9289419651031494
0.75,0.8597066402435303
0.75,0.7891204357147217
0.75,0.882292628288269
0.75,0.9277276992797852
0.75,0.955309271812439
0.75,0.9075226783752441
0.75,0.941082775592804
0.75,0.9903138875961304
0.75,0.8495666980743408
0.75,0.8193919658660889
0.75,0.9789464473724365
0.75,0.8091809749603271
0.75,0.7914260625839233
0.75,0.8422569036483765
0.75,0.9965187311172485
0.75,0.8609541654586792
0.75,0.9573934674263
0.75,0.9170999526977539
0.75,0.7851781845092773
0.75,0.8141759634017944
0.75,0.9663692712783813
0.75,0.97758948802948
0.75,0.9466987252235413
0.75,0.7900601029396057
0.75,0.9456994533538818
0.75,0.8000987768173218
0.75,0.8697143793106079
0.75,0.9287822842597961
0.75,0.9337499141693115
0.75,0.9753557443618774
0.75,0.8514029383659363
0.75,0.8220805525779724
0.75,0.9788344502449036
0.75,0.9622551202774048
0.75,0.7895822525024414
0.75,0.812946081161499
0.75,0.9401785731315613
0.75,0.7853865027427673
0.75,0.8060026168823242
0.75,0.8818306922912598
0.75,0.9667047262191772
0.75,0.900471568107605
0.75,0.9997950792312622
0.75,0.8575341701507568
0.75,0.9572182893753052
0.75,0.8399513959884644
0.75,0.9370495676994324
0.75,0.8254515528678894
0.75,0.8760296702384949
0.75,0.9432653188705444
0.75,0.7849164009094238
0.75,0.8744789361953735
0.75,0.9487234950065613
0.75,0.9576444625854492
0.75,0.8510738611221313
0.75,0.9103651642799377
0.75,0.8223609328269958
0.75,0.8695948123931885
0.75,0.8619498014450073
0.75,0.9031399488449097
0.75,0.905299186706543
0.75,0.924196720123291
0.75,0.926211416721344
0.75,0.7781702876091003
0.75,0.9218984246253967
0.75,0.8861054182052612
0.75,0.9410850405693054
0.75,0.8990697860717773
0.75,0.9697411060333252
0.75,0.8694796562194824
0.75,0.8666746616363525
0.75,0.8218467831611633
0.75,0.879405677318573
0.75,0.9125127792358398
0.75,0.8633321523666382
0.75,0.9522503614425659
0.75,0.8013862371444702
0.75,0.7806201577186584
0.75,0.8906186819076538
0.75,0.9681064486503601
0.75,0.9862684607505798
0.75,0.9607795476913452
0.75,0.8421649932861328
0.75,0.8617166876792908
0.75,0.8624655604362488
0.75,0.961601197719574
0.75,0.8626846075057983
0.75,0.9206597208976746
0.75,0.8093161582946777
0.75,0.8953703045845032
0.75,0.7920650243759155
0.75,0.9763555526733398
0.75,0.803506076335907
0.75,0.8703175187110901
0.75,0.983068585395813
0.75,0.9270115494728088
0.75,0.9359430074691772
0.75,0.9726146459579468
0.75,0.8169339895248413
0.75,0.801332950592041
0.75,0.8507009744644165
0.75,0.8032640218734741
0.75,0.8428115844726562
0.75,0.9250316619873047
0.75,0.8883776068687439
0.75,0.9123826622962952
0.75,0.9334218502044678
0.75,0.9032308459281921
0.75,0.9873508810997009
0.75,0.9757308959960938
0.75,0.7966710329055786
0.75,0.8821357488632202
0.75,0.8939816951751709
0.75,0.7795513868331909
0.75,0.9866824150085449
0.75,0.8730689883232117
0.75,0.8285420536994934
0.75,0.8315703868865967
0.75,0.9884383678436279
0.75,0.7887964844703674
0.75,0.9241640567779541
0.75,0.8204441070556641
0.75,0.9165658950805664
0.75,0.8439554572105408
0.75,0.99788898229599
0.75,0.9786545038223267
0.75,0.9400166273117065
0.75,0.8700998425483704
0.75,0.9434693455696106
0.75,0.8334629535675049
0.75,0.8038999438285828
0.75,0.8727676868438721
0.75,0.9627084732055664
0.75,0.8997001051902771
0.75,0.9750097990036011
0.75,0.9243791103363037
0.75,0.8576091527938843
0.75,0.9689838886260986
0.75,0.9953998327255249
0.75,0.8561991453170776
0.75,0.870424211025238
0.75,0.9971295595169067
0.75,0.9085784554481506
0.75,0.9743109941482544
0.75,0.7938158512115479
0.75,0.7791694402694702
0.75,0.9976304769515991
0.75,0.956078290939331
0.75,0.9815620183944702
0.75,0.9982113838195801
0.75,0.9759218692779541
0.75,0.9611947536468506
0.75,0.9273609519004822
0.75,0.9069451093673706
0.75,0.8226669430732727
0.75,0.9014087915420532
0.75,0.8631699085235596
0.75,0.9211193323135376
0.75,0.8649262189865112
0.75,0.9658405184745789
0.75,0.7905039191246033
0.75,0.819756269454956
0.75,0.9821728467941284
0.75,0.9408618807792664
0.75,0.7864766120910645
0.75,0.7760236263275146
0.75,0.8283512592315674
0.75,0.8760665655136108
0.75,0.9903926253318787
0.75,0.8856165409088135
0.75,0.7771787047386169
0.75,0.8884049654006958
0.75,0.9972407817840576
0.75,0.8779113292694092
0.75,0.854674220085144
0.75,0.9891831278800964
0.75,0.9376394152641296
0.75,0.9366989135742188
0.75,0.8097339868545532
0.75,0.8437564969062805
0.75,0.8480780124664307
0.75,0.8080899715423584
0.75,0.94507896900177
0.75,0.7767362594604492
0.75,0.8328666090965271
0.75,0.7996118068695068
0.75,0.869659960269928
0.75,0.9677352905273438
0.75,0.9973241686820984
0.75,0.8944457769393921
0.75,0.8847804069519043
0.75,0.991231381893158
0.75,0.7921990156173706
0.75,0.831452488899231
0.75,0.7797433137893677
0.75,0.9019547700881958
0.75,0.9877703189849854
0.75,0.9805290699005127
0.75,0.804499089717865
0.75,0.8747209310531616
0.75,0.9123346209526062
0.75,0.8084335327148438
0.75,0.7949932217597961
0.75,0.9612308740615845
0.75,0.954832911491394
0.75,0.9572594165802002
0.75,0.7978029847145081
0.75,0.945625364780426
0.75,0.903989315032959
0.75,0.8204973340034485
0.75,0.7963775396347046
0.75,0.9884051084518433
0.75,0.952125072479248
0.75,0.8889058828353882
0.75,0.8859834671020508
0.75,0.9050039649009705
0.75,0.8493655323982239
0.75,0.9374507665634155
0.75,0.9642185568809509
0.75,0.9829031229019165
0.75,0.8864575624465942
0.75,0.88633131980896
0.75,0.9400885105133057
0.75,0.8767709136009216
0.75,0.9892376661300659
0.75,0.9889934659004211
0.75,0.9622955322265625
0.75,0.8747245073318481
0.75,0.9864168167114258
0.75,0.8602646589279175
0.75,0.8885710835456848
0.75,0.782949686050415
0.75,0.9577515125274658
0.75,0.8156035542488098
0.75,0.8782933950424194
0.75,0.8849787712097168
0.75,0.8199535608291626
0.75,0.818152904510498
0.75,0.9832409620285034
0.75,0.8289126753807068
0.75,0.8684808611869812
0.75,0.8083351850509644
0.75,0.9187867641448975
0.75,0.9998384118080139
0.75,0.821143388748169
0.75,0.9850401878356934
0.75,0.870434045791626
0.75,0.9531317353248596
0.75,0.7960350513458252
0.75,0.8740983009338379
0.75,0.9798954725265503
0.75,0.8750652074813843
0.75,0.9341394305229187
0.75,0.97468101978302
0.75,0.926845908164978
0.75,0.9230608940124512
0.75,0.8236230611801147
0.75,0.9771623611450195
0.75,0.9464006423950195
0.75,0.7759072780609131
0.75,0.8659377098083496
0.75,0.9705492258071899
0.75,0.940226674079895
0.75,0.7988770604133606
0.75,0.8216968774795532
0.75,0.9007691740989685
0.75,0.8100025653839111
0.75,0.8250450491905212
0.75,0.8441120982170105
0.75,0.8314347267150879
0.75,0.9836524724960327
0.75,0.9033393859863281
0.75,0.9300609230995178
0.75,0.9649036526679993
0.75,0.9126856327056885
0.75,0.9296829104423523
0.75,0.9366595149040222
0.75,0.8410162925720215
0.75,0.8065513372421265
0.75,0.8336250185966492
0.75,0.8130090236663818
0.75,0.8663720488548279
0.75,0.9102945327758789
0.75,0.9234908223152161
0.75,0.8597487807273865
0.75,0.9627392292022705
0.75,0.8317778706550598
0.75,0.9063057899475098
0.75,0.919335126876831
0.75,0.8576862812042236
0.75,0.9720926284790039
0.75,0.8875167965888977
0.75,0.785416841506958
0.75,0.7761626243591309
0.75,0.8977280259132385
0.75,0.9271574020385742
0.75,0.9662883877754211
0.75,0.8367999792098999
0.75,0.8873071670532227
0.75,0.9087086915969849
0.75,0.9673528671264648
0.75,0.7945745587348938
0.75,0.8321529030799866
0.75,0.9320782423019409
0.75,0.9007563591003418
0.75,0.9274579286575317
0.75,0.9439142346382141
0.75,0.8573285937309265
0.75,0.8958911895751953
0.75,0.9967995285987854
0.75,0.8502236604690552
0.75,0.871573805809021
0.75,0.8647852540016174
0.75,0.9394266605377197
0.75,0.9871041774749756
0.75,0.9900600910186768
0.75,0.9184302091598511
0.75,0.9315432906150818
0.75,0.796151876449585
0.75,0.8722288012504578
0.75,0.9399402737617493
0.75,0.9966698884963989
0.75,0.7834814190864563
0.75,0.878295361995697
0.75,0.7785026431083679
0.75,0.914760410785675
0.75,0.7830938100814819
0.75,0.9454929828643799
0.75,0.8940364122390747
0.75,0.8478920459747314
0.75,0.923891544342041
0.75,0.7920671105384827
0.75,0.9403278231620789
0.75,0.8532751798629761
0.75,0.7864489555358887
0.75,0.9916309118270874
0.75,0.9491785764694214
0.75,0.968777060508728
0.75,0.7814490795135498
0.75,0.980955183506012
0.75,0.7886126637458801
0.75,0.9512311220169067
0.75,0.9718084335327148
0.75,0.8199483156204224
0.75,0.9117507934570312
0.75,0.8655831813812256
0.75,0.8188225030899048
0.75,0.9390772581100464
0.75,0.7786370515823364
0.75,0.8976542353630066
0.75,0.8596151471138
0.75,0.964867115020752
0.75,0.8165754675865173
0.75,0.9887739419937134
0.75,0.9410206079483032
0.75,0.904492974281311
0.75,0.9355267286300659
0.75,0.9187512993812561
0.75,0.8831433653831482
0.75,0.8041485548019409
0.75,0.9853054285049438
0.75,0.9736087322235107
0.75,0.8105128407478333
0.75,0.8798139691352844
0.75,0.8201197981834412
0.75,0.9177573323249817
0.75,0.9454792141914368
0.75,0.8128078579902649
0.75,0.795020580291748
