curriculum_scale,delta_mass_kg
0.5,0.011415199376642704
0.5,-9.78389143710956e-05
0.5,0.04545304924249649
0.5,-0.0106809688732028
0.5,-0.006059607490897179
0.5,0.02497275546193123
0.5,0.04684596508741379
0.5,-0.022105615586042404
0.5,0.027872417122125626
0.5,0.007944921962916851
0.5,0.016874724999070168
0.5,0.03378313407301903
0.5,0.013291221112012863
0.5,0.021739380434155464
0.5,0.048819150775671005
0.5,-0.023922324180603027
0.5,0.009678670205175877
0.5,0.03540428355336189
0.5,0.0062137567438185215
0.5,0.00841103121638298
0.5,0.004249128047376871
0.5,0.005753896664828062
0.5,-0.0208305511623621
0.5,0.010255076922476292
0.5,0.047937821596860886
0.5,0.04478805884718895
0.5,0.04012826457619667
0.5,-0.011767317540943623
0.5,-0.008523877710103989
0.5,0.0261529590934515
0.5,-0.014402797445654869
0.5,0.01923375390470028
0.5,0.03628445416688919
0.5,0.03641978278756142
0.5,0.0165239367634058
0.5,-0.001386381103657186
0.5,0.020697971805930138
0.5,0.020361820235848427
0.5,0.015672003850340843
0.5,-0.02281871624290943
0.5,0.04327202960848808
0.5,0.001397550804540515
0.5,0.029047327116131783
0.5,0.01781640388071537
0.5,-0.014223335310816765
0.5,0.04600398615002632
0.5,-0.005735971964895725
0.5,0.018628759309649467
0.5,-0.02024749293923378
0.5,0.021854612976312637
0.5,-0.019004561007022858
0.5,0.012393924407660961
0.5,-0.012455393560230732
0.5,-0.007008175365626812
0.5,0.01755739189684391
0.5,0.02100672945380211
0.5,0.02511056885123253
0.5,0.03385001793503761
0.5,-0.011234921403229237
0.5,-0.022750038653612137
0.5,0.028379332274198532
0.5,0.007694220170378685
0.5,-0.020055169239640236
0.5,-0.017130974680185318
0.5,-0.01587134227156639
0.5,0.008736937306821346
0.5,0.03506532311439514
0.5,-0.022658029571175575
0.5,0.0417201891541481
0.5,0.03510843962430954
0.5,0.027587857097387314
0.5,-0.019286135211586952
0.5,0.023656046018004417
0.5,0.04925765097141266
0.5,0.044482238590717316
0.5,-0.013684024102985859
0.5,0.03827265277504921
0.5,0.04666468873620033
0.5,0.028523510321974754
0.5,0.04517950862646103
0.5,0.0108577199280262
0.5,0.015670783817768097
0.5,-0.01877957209944725
0.5,0.015394882299005985
0.5,0.044486403465270996
0.5,0.027086658403277397
0.5,-0.007893831469118595
0.5,-0.024174518883228302
0.5,0.04242398589849472
0.5,-0.012176059186458588
0.5,0.04494214430451393
0.5,0.029591543599963188
0.5,-0.01399638969451189
0.5,-0.007370957173407078
0.5,0.03550082817673683
0.5,0.03612981736660004
0.5,0.019600434228777885
0.5,0.014537970535457134
0.5,-0.0031025747302919626
0.5,0.024820322170853615
0.5,-0.02319418452680111
0.5,0.04743696004152298
0.5,0.043492503464221954
0.5,-0.005864892620593309
0.5,0.04837622493505478
0.5,0.0042889053001999855
0.5,-0.006766503676772118
0.5,0.024367189034819603
0.5,-0.0028679396491497755
0.5,-0.010118228383362293
0.5,-0.0032765918876975775
0.5,-0.0195173230022192
0.5,0.030818970873951912
0.5,-0.022826096042990685
0.5,0.018024157732725143
0.5,0.03493431583046913
0.5,0.043193768709897995
0.5,-0.013501477427780628
0.5,0.03593255206942558
0.5,-0.01489380281418562
0.5,-0.004522464703768492
0.5,0.043238136917352676
0.5,-0.009993625804781914
0.5,0.049712758511304855
0.5,-0.01808801479637623
0.5,0.041359562426805496
0.5,0.03601480647921562
0.5,0.013826862908899784
0.5,0.024688009172677994
0.5,0.0015372536145150661
0.5,0.02061430551111698
0.5,-0.021433552727103233
0.5,0.04698243364691734
0.5,-0.017084907740354538
0.5,0.010006020776927471
0.5,0.011624224483966827
0.5,-0.02463531866669655
0.5,0.00027566764038056135
0.5,-0.005369823891669512
0.5,0.04957817867398262
0.5,0.00950563233345747
0.5,0.04674101993441582
0.5,0.0464850552380085
0.5,0.0009135059081017971
0.5,-0.007285318803042173
0.5,0.03829013556241989
0.5,0.030974162742495537
0.5,-0.02119368128478527
0.5,0.0426887646317482
0.5,0.046729158610105515
0.5,-0.0062789227813482285
0.5,-0.020676445215940475
0.5,0.04474411904811859
0.5,0.042951904237270355
0.5,-0.02165551297366619
0.5,-0.004368957597762346
0.5,0.04525811970233917
0.5,0.015159831382334232
0.5,0.03766397014260292
0.5,0.003417236264795065
0.5,0.04329860955476761
0.5,-0.016439538449048996
0.5,-0.0009607905521988869
0.5,0.005518908146768808
0.5,0.03070608153939247
0.5,-0.010026688687503338
0.5,0.029076093807816505
0.5,-0.011751961894333363
0.5,0.038787465542554855
0.5,0.04145073518157005
0.5,-0.02422788180410862
0.5,0.04897626116871834
0.5,0.025484101846814156
0.5,-0.0105303805321455
0.5,-0.010914593935012817
0.5,0.017726030200719833
0.5,0.044243473559617996
0.5,-0.006256298162043095
0.5,0.0432513989508152
0.5,0.010007857345044613
0.5,-0.023707300424575806
0.5,0.04144381731748581
0.5,-0.017236627638339996
0.5,0.03752006217837334
0.5,0.020523566752672195
0.5,-0.007886308245360851
0.5,0.04639897868037224
0.5,0.038246288895606995
0.5,0.004019669257104397
0.5,-0.010778029449284077
0.5,-0.00020790337293874472
0.5,0.01326679065823555
0.5,0.04778497666120529
0.5,0.010346915572881699
0.5,0.015144780278205872
0.5,-0.018638331443071365
0.5,0.0012412003707140684
0.5,0.04987432807683945
0.5,0.015011599287390709
0.5,0.03804275020956993
0.5,0.011742155998945236
0.5,-0.012544075958430767
0.5,0.03011355921626091
0.5,-0.012865735217928886
0.5,0.04596583917737007
0.5,0.018719743937253952
0.5,0.008743329904973507
0.5,0.011907309293746948
0.5,0.026536282151937485
0.5,-0.013406679034233093
0.5,-0.011212185025215149
0.5,0.0036532662343233824
0.5,-0.005839478690177202
0.5,-0.020293746143579483
0.5,-0.007067366968840361
0.5,-0.006794224493205547
0.5,0.0033223130740225315
0.5,0.016696441918611526
0.5,0.014848453924059868
0.5,0.014240303076803684
0.5,0.026518231257796288
0.5,-0.017237339168787003
0.5,-0.0155970873311162
0.5,-0.01914341002702713
0.5,-0.020859604701399803
0.5,0.02661064825952053
0.5,0.016373084858059883
0.5,-0.000585571804549545
0.5,-0.023193344473838806
0.5,-0.008379047736525536
0.5,-0.018593547865748405
0.5,0.04719279333949089
0.5,0.0126135079190135
0.5,-0.014135045930743217
0.5,-0.0014726320514455438
0.5,-0.010357704944908619
0.5,-0.0013933905865997076
0.5,-0.01625247113406658
0.5,-0.0009172090794891119
0.5,0.01654059626162052
0.5,-0.010893109254539013
0.5,-0.01593288592994213
0.5,0.024392643943428993
0.5,0.0022904537618160248
0.5,0.04587191715836525
0.5,0.03217050060629845
0.5,0.038779955357313156
0.5,-0.00874576810747385
0.5,0.022629328072071075
0.5,0.0015616483287885785
0.5,-0.01962023600935936
0.5,0.04925590008497238
0.5,-0.019327467307448387
0.5,0.024687087163329124
0.5,0.025700055062770844
0.5,0.04690144211053848
0.5,0.006085261236876249
0.5,0.045655325055122375
0.5,0.04521384462714195
0.5,0.011662133038043976
0.5,-0.0035379151813685894
0.5,-0.004640884231775999
0.5,-0.0015258828643709421
0.5,0.04690445959568024
0.5,0.02415495552122593
0.5,-0.003117103362455964
0.5,0.019974835216999054
0.5,0.027430159971117973
0.5,0.02032371424138546
0.5,-0.020963547751307487
0.5,-0.015028302557766438
0.5,0.025112401694059372
0.5,0.024920014664530754
0.5,0.04584925249218941
0.5,0.025572117418050766
0.5,0.04297684505581856
0.5,0.0022786788176745176
0.5,-0.024379270151257515
0.5,-0.01651088520884514
0.5,0.04844149947166443
0.5,0.028526294976472855
0.5,0.044200699776411057
0.5,0.022766031324863434
0.5,0.011514253914356232
0.5,0.006060526706278324
0.5,0.039469968527555466
0.5,0.02722642384469509
0.5,0.037842147052288055
0.5,0.000907372566871345
0.5,0.005538197699934244
0.5,0.0238333810120821
0.5,0.014425504952669144
0.5,0.00979378167539835
0.5,0.02835289016366005
0.5,0.012611732818186283
0.5,0.0014400816289708018
0.5,-0.023473644629120827
0.5,0.049143724143505096
0.5,-0.020242176949977875
0.5,0.013055048882961273
0.5,0.027258561924099922
0.5,0.018333036452531815
0.5,0.011328975670039654
0.5,0.04557712376117706
0.5,0.027170728892087936
0.5,0.04229733347892761
0.5,0.03153974935412407
0.5,-0.013590280897915363
0.5,0.010875511914491653
0.5,0.03549818694591522
0.5,-0.010754917748272419
0.5,0.007533533498644829
0.5,-0.02233530580997467
0.5,-0.0038447107654064894
0.5,0.04145880416035652
0.5,0.04476143792271614
0.5,0.010455790907144547
0.5,0.005244482308626175
0.5,0.043793369084596634
0.5,0.011594889685511589
0.5,0.03874221816658974
0.5,-0.006392934359610081
0.5,-0.024636900052428246
0.5,-0.0005176985287107527
0.5,0.02540629915893078
0.5,-0.004795535933226347
0.5,-0.020629679784178734
0.5,0.002866444643586874
0.5,-0.012261760421097279
0.5,0.04846785590052605
0.5,0.03749888390302658
0.5,0.006141171790659428
0.5,0.02121933549642563
0.5,0.04369984567165375
0.5,0.011065850965678692
0.5,0.011037562042474747
0.5,-0.013575305230915546
0.5,-0.016850894317030907
0.5,0.04096044972538948
0.5,0.005334922112524509
0.5,-0.006442975718528032
0.5,0.0441688634455204
0.5,-0.008527892641723156
0.5,0.037008851766586304
0.5,0.009061623364686966
0.5,0.045099928975105286
0.5,-0.014060556888580322
0.5,0.0005649930681101978
0.5,0.026672160252928734
0.5,-0.007087354082614183
0.5,0.024798188358545303
0.5,0.005269122775644064
0.5,0.001011366257444024
0.5,-0.01728646270930767
0.5,-0.004391143564134836
0.5,-0.0012091988464817405
0.5,0.0463608093559742
0.5,0.011169880628585815
0.5,0.017267007380723953
0.5,0.04024393483996391
0.5,0.02829224057495594
0.5,0.0318237729370594
0.5,0.007693178486078978
0.5,0.037028584629297256
0.5,-0.022188294678926468
0.5,-0.005040694493800402
0.5,0.010325681418180466
0.5,0.02267608419060707
0.5,0.04935252293944359
0.5,0.041743990033864975
0.5,0.03378382697701454
0.5,0.04737069085240364
0.5,0.006079132203012705
0.5,-0.008186728693544865
0.5,0.02870810776948929
0.5,0.0004463723744265735
0.5,0.0369686633348465
0.5,0.04635940119624138
0.5,0.03362218663096428
0.5,0.03914325311779976
0.5,0.04194900020956993
0.5,-0.0019186119316145778
0.5,0.01388308685272932
0.5,-0.013896526768803596
0.5,-0.010226115584373474
0.5,0.035719066858291626
0.5,0.001380263944156468
0.5,0.02914409153163433
0.5,-0.008345448412001133
0.5,-0.009778597392141819
0.5,0.03232978284358978
0.5,0.0032245598267763853
0.5,-0.020771564915776253
0.5,0.046742409467697144
0.5,-0.001110775163397193
0.5,0.023688558489084244
0.5,0.016209697350859642
0.5,0.02168477512896061
0.5,0.005727771669626236
0.5,-0.0017419034847989678
0.5,0.016927510499954224
0.5,0.009978849440813065
0.5,0.02853536047041416
0.5,-0.006256539840251207
0.5,0.011376392096281052
0.5,0.0057718404568731785
0.5,-0.02388945408165455
0.5,0.03197045624256134
0.5,0.0006941325264051557
0.5,0.038221314549446106
0.5,0.014989555813372135
0.5,0.009917096234858036
0.5,-0.0031836221460253
0.5,0.00693180225789547
0.5,0.004585052374750376
0.5,0.021821115165948868
0.5,0.020342115312814713
0.5,-0.023755397647619247
0.5,0.002323851687833667
0.5,0.04561900347471237
0.5,0.016829265281558037
0.5,-0.016236964613199234
0.5,0.003131844801828265
0.5,0.002512451261281967
0.5,-0.0019600207451730967
0.5,-0.0230171587318182
0.5,0.03730965405702591
0.5,0.013179931789636612
0.5,0.040324654430150986
0.5,0.003925961907953024
0.5,-0.013215714134275913
0.5,-0.0013657460222020745
0.5,-0.00789186917245388
0.5,0.006805336102843285
0.5,-0.023894017562270164
0.5,0.015351922251284122
0.5,0.049497101455926895
0.5,-0.010105826891958714
0.5,0.028008418157696724
0.5,-0.02320791408419609
0.5,0.025888342410326004
0.5,-0.02397516369819641
0.5,-0.024276206269860268
0.5,0.0036177716683596373
0.5,-0.013777690939605236
0.5,-0.0177838783711195
0.5,0.02808305434882641
0.5,0.013436507433652878
0.5,0.03185344114899635
0.5,-0.019708257168531418
0.5,0.02964245155453682
0.5,0.031989432871341705
0.5,-0.011831927113234997
0.5,0.01194709911942482
0.5,-0.005681004840880632
0.5,0.04459469020366669
0.5,0.047665826976299286
0.5,0.042136579751968384
0.5,-0.015273943543434143
0.5,0.0473853163421154
0.5,0.04778178036212921
0.5,0.03681353107094765
0.5,0.04640355333685875
0.5,-0.022728679701685905
0.5,0.029052892699837685
0.5,0.008210590109229088
0.5,-0.01905268430709839
0.5,0.023255180567502975
0.5,0.002239138586446643
0.5,0.010737422853708267
0.5,0.011474543251097202
0.5,0.029268238693475723
0.5,0.0031664676498621702
0.5,0.03379235044121742
0.5,0.02159717306494713
0.5,0.003918805159628391
0.5,0.04791364446282387
0.5,0.04988870024681091
0.5,0.0046732123009860516
0.5,-0.012810642831027508
0.5,-0.011204996146261692
0.5,0.045931678265333176
0.5,-0.005401093978434801
0.5,0.028770362958312035
0.5,-0.00731067918241024
0.5,-0.018255863338708878
0.5,0.04095808416604996
0.5,0.02006186917424202
0.5,-0.02465382032096386
0.5,0.03134433925151825
0.5,0.03330851346254349
0.5,0.03522871807217598
0.5,0.0027853301726281643
0.5,0.043416623026132584
0.5,0.03497057408094406
0.5,-0.01771273836493492
0.5,-3.0895447707735e-05
0.5,-0.0016399750020354986
0.5,0.014390873722732067
0.5,0.02744053676724434
0.5,-0.004334821831434965
0.5,0.04184690862894058
0.5,0.04389500245451927
0.5,0.02004237286746502
0.5,-0.0023856917396187782
0.5,0.004925223533064127
0.5,-0.017995571717619896
0.5,0.03938472270965576
0.5,0.01913520134985447
0.5,0.039791371673345566
0.5,0.0446353554725647
0.5,0.02983100153505802
0.5,0.013671371154487133
0.5,0.045473355799913406
0.5,-0.011602245271205902
0.5,-0.001094386912882328
0.5,-0.021402334794402122
0.5,-0.01423798967152834
0.5,0.019066277891397476
0.5,0.023549696430563927
0.5,-0.012152732349932194
0.5,0.03979255631566048
0.5,-0.022764986380934715
0.5,0.00928401853889227
0.5,0.018148260191082954
0.5,-0.023549815639853477
0.5,0.021223735064268112
0.5,0.013759191147983074
0.5,-0.01583646610379219
0.5,0.0034633793402463198
0.5,-0.012357027269899845
0.5,0.045683082193136215
0.5,0.003294659312814474
0.5,-0.023594165220856667
0.5,0.00863470509648323
0.5,-0.021718094125390053
0.5,0.028051145374774933
0.5,0.0112503282725811
0.5,-0.014179656282067299
0.5,0.03753256797790527
0.5,0.004880131222307682
0.5,-0.009754511527717113
0.5,0.01087537407875061
0.5,-0.002581296255812049
0.5,0.04252346232533455
0.5,0.008252284489572048
0.5,-0.0006441691657528281
0.5,0.01274376455694437
0.5,0.0480562262237072
0.5,0.023735349997878075
0.5,0.02185780368745327
0.5,0.004046513698995113
0.5,0.013482056558132172
0.5,0.013941800221800804
0.5,-0.009916973300278187
0.5,0.00621519610285759
0.5,0.03017795830965042
0.5,-0.0030825117137283087
0.5,-0.0029132734052836895
0.5,0.011845850385725498
0.5,0.02959628589451313
0.5,0.015610791742801666
0.5,0.0009464658214710653
0.5,0.04385559633374214
0.5,0.03543265163898468
0.5,0.014228908345103264
0.5,0.03326115757226944
0.5,0.0034043616615235806
0.5,0.03542553633451462
0.5,-0.008395002223551273
0.5,0.005098051857203245
0.5,0.004649340640753508
0.5,0.005179733969271183
0.5,0.026418475434184074
0.5,-0.022244155406951904
0.5,0.01807660423219204
0.5,-0.0088220639154315
0.5,0.037357669323682785
0.5,0.023562941700220108
0.5,-0.0011586258187890053
0.5,0.0037974396254867315
0.5,0.020093943923711777
0.5,0.03593834117054939
0.5,0.046185966581106186
0.5,0.04614574462175369
0.5,-0.000797457410953939
0.5,0.023697106167674065
0.5,0.014541666954755783
0.5,-0.017299149185419083
0.5,0.024904632940888405
0.5,0.01574602909386158
0.5,-0.00267423945479095
0.5,0.007222370244562626
0.5,-0.021054372191429138
0.5,0.035085439682006836
0.5,-0.007425298914313316
0.5,0.008376783691346645
0.5,0.02758822776377201
0.5,-0.016005413606762886
0.5,-0.017730560153722763
0.5,0.011444896459579468
0.5,-0.020115066319704056
0.5,0.027135470882058144
0.5,0.046576760709285736
0.5,0.04076326638460159
0.5,0.008373002521693707
0.5,0.04124577343463898
0.5,-0.0013323882594704628
0.5,-0.017825309187173843
0.5,0.044208329170942307
0.5,0.0039443084970116615
0.5,0.047932956367731094
0.5,-0.004307074472308159
0.5,0.009670820087194443
0.5,0.029473338276147842
0.5,0.04409719631075859
0.5,0.047395553439855576
0.5,-0.020113922655582428
0.5,-0.00622161291539669
0.5,0.023958813399076462
0.5,0.010222229175269604
0.5,0.042657461017370224
0.5,-0.00947266910225153
0.5,0.02965453453361988
0.5,-0.0017133379587903619
0.5,0.027048258110880852
0.5,0.003664643270894885
0.5,0.04401763156056404
0.5,0.009402546100318432
0.5,0.015305422246456146
0.5,-0.012694033794105053
0.5,0.002523993607610464
0.5,0.026935985311865807
0.5,-0.014145421795547009
0.5,0.04370896518230438
0.5,0.026941658928990364
0.5,-0.019022196531295776
0.5,-0.02186029963195324
0.5,0.046823225915431976
0.5,-0.013556395657360554
0.5,0.04880993813276291
0.5,-0.0007052698638290167
0.5,-0.016667354851961136
0.5,0.00599053455516696
0.5,0.022456025704741478
0.5,0.011975226923823357
0.5,0.0471600778400898
0.5,0.04751604422926903
0.5,0.026075001806020737
0.5,0.030087200924754143
0.5,-0.010825835168361664
0.5,0.049174029380083084
0.5,0.0002679607714526355
0.5,0.030997423455119133
0.5,-0.018054040148854256
0.5,-0.010892179794609547
0.5,0.013551968149840832
0.5,0.033169012516736984
0.5,0.032628800719976425
0.5,0.04412778839468956
0.5,0.025827530771493912
0.5,0.024690574035048485
0.5,-0.020337676629424095
0.5,0.016278335824608803
0.5,0.0497329942882061
0.5,0.0029338174499571323
0.5,-0.011485609225928783
0.5,0.03590123727917671
0.5,0.018147245049476624
0.5,0.03962591663002968
0.5,0.018367115408182144
0.5,-0.00025581210502423346
0.5,0.005240083672106266
0.5,0.024051783606410027
0.5,0.03050411120057106
0.5,-0.015102805569767952
0.5,-0.008843914605677128
0.5,0.022371580824255943
0.5,-0.0177751611918211
0.5,-0.014219334349036217
0.5,-0.008313905447721481
0.5,0.02312745526432991
0.5,0.005321837496012449
0.5,0.003643480595201254
0.5,-0.006938938517123461
0.5,-0.010135255753993988
0.5,0.006061420775949955
0.5,0.04120039939880371
0.5,0.04945582151412964
0.5,-0.0019267837051302195
0.5,0.04123836010694504
0.5,0.04779380187392235
0.5,-0.02184159681200981
0.5,0.041455622762441635
0.5,0.00018128965166397393
0.5,0.01686839945614338
0.5,-0.007476980797946453
0.5,0.041535962373018265
0.5,0.01913420855998993
0.5,0.013817824423313141
0.5,-0.00012417373363859951
0.5,-0.019753027707338333
0.5,0.027903495356440544
0.5,-0.010830765590071678
0.5,0.04584963247179985
0.5,0.027058536186814308
0.5,0.04764322191476822
0.5,0.021473318338394165
0.5,-0.01721828058362007
0.5,0.016324151307344437
0.5,0.022705337032675743
0.5,-0.010724063031375408
0.5,-0.018270131200551987
0.5,-0.001425116672180593
0.5,0.02306554466485977
0.5,0.0318368636071682
0.5,0.005331381689757109
0.5,-0.0078487703576684
0.5,0.023054633289575577
0.5,0.010552752763032913
0.5,0.0463559627532959
0.5,0.002418158110231161
0.5,-0.010893766768276691
0.5,0.018856005743145943
0.5,-0.012306668795645237
0.5,0.025677327066659927
0.5,0.004431777633726597
0.5,0.02376472018659115
0.5,0.03465130552649498
0.5,0.020715370774269104
0.5,0.021087393164634705
0.5,0.03554913029074669
0.5,0.040829792618751526
0.5,0.032389502972364426
0.5,0.02284977026283741
0.5,0.024863706901669502
0.5,-0.021465465426445007
0.5,-0.01590108871459961
0.5,0.0024284354876726866
0.5,0.004544944502413273
0.5,0.0015348485903814435
0.5,0.02807602845132351
0.5,0.013681478798389435
0.5,0.0010681039420887828
0.5,0.01882585696876049
0.5,-0.016238737851381302
0.5,0.02971627004444599
0.5,-0.018974699079990387
0.5,0.005708996206521988
0.5,0.044074516743421555
0.5,0.004161969758570194
0.5,-0.0008690634276717901
0.5,-0.012435978278517723
0.5,0.04164005443453789
0.5,0.04534585028886795
0.5,0.035858429968357086
0.5,0.030098846182227135
0.5,0.004293120466172695
0.5,0.019511336460709572
0.5,0.03063822165131569
0.5,0.011804052628576756
0.5,0.003855232149362564
0.5,0.023871634155511856
0.5,0.00917484425008297
0.5,0.010526265949010849
0.5,-0.0016326034674420953
0.5,-0.01566254161298275
0.5,-0.0035476023331284523
0.5,0.047408897429704666
0.5,0.04848814010620117
0.5,0.03374110534787178
0.5,-0.01783914491534233
0.5,-0.022663425654172897
0.5,0.009673207066953182
0.5,-0.011505131609737873
0.5,0.013979472219944
0.5,0.022679265588521957
0.5,-0.00599552970379591
0.5,0.03108786605298519
0.5,0.005787830799818039
0.5,-0.00495994184166193
0.5,0.03774068132042885
0.5,0.04649702459573746
0.5,-0.014382099732756615
0.5,0.03755795583128929
0.5,0.04038141295313835
0.5,-0.02423197217285633
0.5,0.04677405580878258
0.5,0.027244677767157555
0.5,-0.0014737093588337302
0.5,0.028355661779642105
0.5,0.018739981576800346
0.5,0.0010119250509887934
0.5,0.047207918018102646
0.5,0.01182306557893753
0.5,-0.01937212608754635
0.5,-0.00026970592443831265
0.5,-0.0012687259586527944
0.5,-0.003096950938925147
0.5,-0.006358749698847532
0.5,-0.023758942261338234
0.5,-9.744552517076954e-05
0.5,0.0297841876745224
0.5,0.02954593114554882
0.5,-0.00527313444763422
0.5,-0.0001330473751295358
0.5,-0.019279612228274345
0.5,0.0015315852360799909
0.5,0.044969592243433
0.5,0.015136778354644775
0.5,0.012421134859323502
0.5,0.023023609071969986
0.5,0.03660842031240463
0.5,0.03225068002939224
0.5,0.005421709269285202
0.5,-0.006087466608732939
0.5,-0.013554960489273071
0.5,0.033674437552690506
0.5,0.007781539112329483
0.5,0.02068694867193699
0.5,0.04262405261397362
0.5,0.012848053127527237
0.5,0.044964924454689026
0.5,0.01964099332690239
0.5,0.021227506920695305
0.5,0.03785542771220207
0.5,0.008218440227210522
0.5,-0.0065461331978440285
0.5,-0.000919104553759098
0.5,0.010020147077739239
0.5,0.019076671451330185
0.5,-0.01823441870510578
0.5,0.03086109459400177
0.5,-0.0026479267980903387
0.5,0.02726149372756481
0.5,0.031056180596351624
0.5,-0.0234662052243948
0.5,0.039533551782369614
0.5,0.047405045479536057
0.5,-0.012528358027338982
0.5,0.044957417994737625
0.5,0.026718543842434883
0.5,0.0484497956931591
0.5,0.03389076143503189
0.5,-0.024438180029392242
0.5,-0.002551760757341981
0.5,-0.009775986894965172
0.5,0.04165195673704147
0.5,0.04476150870323181
0.5,0.04584118723869324
0.5,0.03445756807923317
0.5,0.029170257970690727
0.5,0.0020178428385406733
0.5,-0.006887484807521105
0.5,0.0021705187391489744
0.5,0.0042900629341602325
0.5,-0.021863466128706932
0.5,0.0489543080329895
0.5,0.027754224836826324
0.5,-0.02423715405166149
0.5,0.045357730239629745
0.5,0.046556927263736725
0.5,0.047146864235401154
0.5,0.04142199084162712
0.5,0.025491025298833847
0.5,0.01930939219892025
0.5,0.018181264400482178
0.5,0.010023812763392925
0.5,-0.008272738195955753
0.5,-0.0029893943574279547
0.5,0.013454832136631012
0.5,0.0013429275713860989
0.5,0.020305296406149864
0.5,0.005997789558023214
0.5,-0.016174191609025
0.5,0.018374105915427208
0.5,0.025851398706436157
0.5,-0.004299452528357506
0.5,-0.009538508951663971
0.5,0.03136247768998146
0.5,-0.0012595930602401495
0.5,0.0019463798962533474
0.5,0.048093415796756744
0.5,0.026378635317087173
0.5,0.0387638583779335
0.5,0.020447757095098495
0.5,0.038138456642627716
0.5,0.036859769374132156
0.5,0.0057935528457164764
0.5,0.02405291423201561
0.5,0.010202720761299133
0.5,-0.01985178142786026
0.5,0.04230150207877159
0.5,0.03780749812722206
0.5,-0.0203623678535223
0.5,0.03798844292759895
0.5,-0.013395016081631184
0.5,0.002339144703000784
0.5,0.016460398212075233
0.5,-0.021895378828048706
0.5,0.046779192984104156
0.5,-0.01600075140595436
0.5,-0.023166915401816368
0.5,-0.006230034865438938
0.5,0.04900507256388664
0.5,0.0010323411552235484
0.5,-0.0058550043031573296
0.5,0.030551522970199585
0.5,0.045242488384246826
0.5,-0.015182703733444214
0.5,0.01216105930507183
0.5,0.04406736418604851
0.5,0.01436909381300211
0.5,0.03453044593334198
0.5,-0.017676781862974167
0.5,0.0426238477230072
0.5,-0.0010221728589385748
0.5,0.03765792027115822
0.5,0.044268541038036346
0.5,-0.019664205610752106
0.5,-0.00789663940668106
0.5,0.021676156669855118
0.5,0.017664527520537376
0.5,-0.017829619348049164
0.5,-0.011919558979570866
0.5,-0.014113262295722961
0.5,-0.022491594776511192
0.5,0.03981814160943031
0.5,0.013656954281032085
0.5,0.021296123042702675
0.5,0.03229276463389397
0.5,0.016684547066688538
0.5,0.003149292664602399
0.5,-0.024632170796394348
0.5,0.04051261395215988
0.5,-0.017346777021884918
0.5,0.026018021628260612
0.5,0.028046032413840294
0.5,0.019569745287299156
0.5,0.017135828733444214
0.5,-0.004607338923960924
0.5,-0.006579544860869646
0.5,0.007532147690653801
0.5,0.010401315987110138
0.5,0.020204856991767883
0.5,-0.014293323270976543
0.5,0.018664482980966568
0.5,-0.022105395793914795
0.5,0.017025388777256012
0.5,0.0011049754684790969
0.5,-0.021237490698695183
0.5,0.03511768952012062
0.5,-0.01816413179039955
0.5,0.04524020850658417
0.5,-0.024627288803458214
0.5,0.016486233100295067
0.5,0.003195927245542407
0.5,-0.019796648994088173
0.5,0.03421173244714737
0.5,0.042198535054922104
0.5,0.022981081157922745
0.5,0.028753450140357018
0.5,0.03269754722714424
0.5,0.049725789576768875
0.5,-0.012736872769892216
0.5,0.027696391567587852
0.5,0.028986919671297073
0.5,0.03827587142586708
0.5,0.024532001465559006
0.5,0.027579596266150475
0.5,-0.0026765684597194195
0.5,0.030964193865656853
0.5,-0.014256635680794716
0.5,0.005555037409067154
0.5,0.023975372314453125
0.5,-0.014638429507613182
0.5,0.014305244199931622
0.5,0.013416538946330547
0.5,0.0026847743429243565
0.5,0.024469412863254547
0.5,-0.013939191587269306
0.5,0.019787853583693504
0.5,0.0017803064547479153
0.5,0.04640842601656914
0.5,-0.0056357067078351974
0.5,0.03261452540755272
0.5,-0.009266049601137638
0.5,-0.019879980012774467
0.5,0.00447846157476306
0.5,0.011067021638154984
0.5,-0.0041110944002866745
0.5,0.0017181686125695705
0.5,0.014705407433211803
0.5,0.034383345395326614
0.5,-0.023906284943223
0.5,0.012906847521662712
0.5,0.02574044093489647
0.5,0.02740384452044964
0.5,0.016052672639489174
0.5,-0.00714906258508563
0.5,-0.0036450515035539865
0.5,-0.0195926446467638
0.5,0.04103036969900131
0.5,0.010116446763277054
0.5,0.0024602196644991636
0.5,-0.016773361712694168
0.5,0.03318770229816437
0.5,-0.007614765781909227
0.5,0.005358892027288675
0.5,-0.02118562161922455
0.5,0.017692798748612404
0.5,0.022263197228312492
0.5,0.017270680516958237
0.5,0.019058767706155777
0.5,0.017329564318060875
0.5,0.0429781973361969
0.5,-0.019904930144548416
0.5,-0.013346262276172638
0.5,0.030843844637274742
0.5,-0.0003455632831901312
0.5,-0.023234928026795387
0.5,0.045112188905477524
0.5,0.04300361126661301
0.5,0.03191903606057167
0.5,-0.0023910070303827524
0.5,-0.014023842290043831
0.5,0.041610825806856155
0.5,0.039450351148843765
0.5,0.028403565287590027
0.5,0.01624947413802147
0.5,-0.018248558044433594
0.5,0.0428406223654747
0.5,-0.015619116835296154
0.5,-0.006888995878398418
0.5,-0.007082758471369743
0.5,0.023057131096720695
0.5,-0.013357545249164104
0.5,0.03816334158182144
0.5,0.0033093399833887815
0.5,-0.023204274475574493
0.5,0.03997211530804634
