curriculum_scale,width
0.5,0.0025224359706044197
0.5,0.01285652257502079
0.5,0.003454220248386264
0.5,0.009544488042593002
0.5,0.004133929498493671
0.5,0.010257445275783539
0.5,0.0038079230580478907
0.5,0.0003810918133240193
0.5,0.01323364395648241
0.5,1.8956958228955045e-05
0.5,0.0021641573403030634
0.5,0.0010908758267760277
0.5,0.0027448697946965694
0.5,0.012678149156272411
0.5,0.0014207347994670272
0.5,0.003015886526554823
0.5,0.009190669283270836
0.5,0.003942339215427637
0.5,0.013405045494437218
0.5,0.0019262765999883413
0.5,0.001573319430463016
0.5,0.013573396019637585
0.5,0.013619845733046532
0.5,0.0117938918992877
0.5,0.014755155891180038
0.5,0.0018346774158999324
0.5,0.003899262985214591
0.5,0.014986605383455753
0.5,0.006974361836910248
0.5,0.00924601498991251
0.5,0.011266982182860374
0.5,0.011909871362149715
0.5,0.012203534133732319
0.5,0.0017884433036670089
0.5,0.006590153556317091
0.5,0.008023823611438274
0.5,0.009177904576063156
0.5,0.004797832574695349
0.5,0.0003270596207585186
0.5,0.003726724535226822
0.5,0.00905676744878292
0.5,0.00041086346027441323
0.5,0.014142289757728577
0.5,0.0013195198262110353
0.5,0.007624750956892967
0.5,0.006958027370274067
0.5,0.010973728261888027
0.5,0.008762911893427372
0.5,0.011087755672633648
0.5,0.013564975932240486
0.5,0.001967957243323326
0.5,0.008235456421971321
0.5,0.00910110492259264
0.5,0.0073486268520355225
0.5,0.011814506724476814
0.5,0.0036706235259771347
0.5,0.008461442776024342
0.5,0.004588163457810879
0.5,0.008756205439567566
0.5,0.009756959974765778
0.5,0.010714001022279263
0.5,0.007333994377404451
0.5,0.0060907513834536076
0.5,0.012904904782772064
0.5,0.003969048615545034
0.5,0.0033701490610837936
0.5,0.014088154770433903
0.5,0.005061138886958361
0.5,0.005833019502460957
0.5,0.003912764601409435
0.5,0.0011130254715681076
0.5,8.457630610791966e-05
0.5,0.014630928635597229
0.5,0.011221871711313725
0.5,0.010125239379703999
0.5,0.005250836256891489
0.5,0.009178316220641136
0.5,0.011681952513754368
0.5,0.00933734979480505
0.5,0.00052841124124825
0.5,0.01446484588086605
0.5,0.010675376281142235
0.5,0.014026152901351452
0.5,0.006119670812040567
0.5,0.001406922354362905
0.5,0.004828999750316143
0.5,0.00996458251029253
0.5,0.006610817275941372
0.5,0.00414987001568079
0.5,0.0015789350727573037
0.5,0.01347255613654852
0.5,0.002941661747172475
0.5,0.006782905198633671
0.5,0.014306136406958103
0.5,0.00493050180375576
0.5,0.0006830325582996011
0.5,0.014114927500486374
0.5,0.014391177333891392
0.5,0.011527901515364647
0.5,0.0033234490547329187
0.5,0.008113551884889603
0.5,0.012343022041022778
0.5,0.004361327271908522
0.5,0.014304514043033123
0.5,0.011448444798588753
0.5,0.00707881897687912
0.5,0.005278684664517641
0.5,0.00943844486027956
0.5,0.014931609854102135
0.5,0.0038038247730582952
0.5,0.009496957063674927
0.5,0.011411393992602825
0.5,0.0026886595878750086
0.5,0.012026000767946243
0.5,0.01484171487390995
0.5,0.009983732365071774
0.5,7.362931501120329e-05
0.5,0.009646091610193253
0.5,0.01178748719394207
0.5,0.008639241568744183
0.5,0.0037846826016902924
0.5,0.004526668228209019
0.5,0.011804984882473946
0.5,0.012401523068547249
0.5,0.011186131276190281
0.5,0.002635512501001358
0.5,0.003133766818791628
0.5,0.006567112170159817
0.5,0.002133317291736603
0.5,0.004778088070452213
0.5,0.009366058744490147
0.5,0.013086389750242233
0.5,0.008534790948033333
0.5,0.01412213034927845
0.5,0.0065672993659973145
0.5,0.004146733321249485
0.5,0.0049681635573506355
0.5,0.004378108773380518
0.5,0.00806062575429678
0.5,0.005578219424933195
0.5,0.01014556735754013
0.5,0.006458643823862076
0.5,0.010272377170622349
0.5,0.005657216068357229
0.5,0.008196861483156681
0.5,0.002928915899246931
0.5,0.011980771087110043
0.5,0.004670840688049793
0.5,0.0009983619675040245
0.5,0.006262020207941532
0.5,0.0051706149242818356
0.5,0.007014771923422813
0.5,0.01044080127030611
0.5,0.0058897919952869415
0.5,0.0056261541321873665
0.5,0.0032374977599829435
0.5,0.01473762933164835
0.5,0.009264392778277397
0.5,0.014536045491695404
0.5,0.002503687283024192
0.5,0.005228173453360796
0.5,0.009634716436266899
0.5,0.011202527210116386
0.5,0.0044199014082551
0.5,0.009094677865505219
0.5,0.011660655960440636
0.5,0.0117134815081954
0.5,0.003588131396099925
0.5,0.012189111672341824
0.5,0.009113313630223274
0.5,0.004304215777665377
0.5,0.010608116164803505
0.5,0.003143463982269168
0.5,0.003946486860513687
0.5,0.006084895692765713
0.5,0.013754105195403099
0.5,0.006103433668613434
0.5,0.007160905282944441
0.5,0.003377023618668318
0.5,0.010878102853894234
0.5,0.004812495317310095
0.5,0.012774846516549587
0.5,0.004461279604583979
0.5,0.007685400545597076
0.5,0.01441565714776516
0.5,0.001475837198086083
0.5,0.00805957242846489
0.5,0.013085652142763138
0.5,0.010875157080590725
0.5,0.00458298297598958
0.5,0.013822119683027267
0.5,0.010332860983908176
0.5,0.0014930820325389504
0.5,0.0055303070694208145
0.5,0.00929851084947586
0.5,0.0048508713953197
0.5,0.009191881865262985
0.5,0.009815996512770653
0.5,0.006882399786263704
0.5,0.013111045584082603
0.5,0.0011353110894560814
0.5,0.01139147486537695
0.5,0.0035905567929148674
0.5,0.00593087263405323
0.5,0.001954232342541218
0.5,0.00524057587608695
0.5,0.0003744828572962433
0.5,0.007496129255741835
0.5,0.0008690294343978167
0.5,0.0033526504412293434
0.5,0.010873466730117798
0.5,0.006333238910883665
0.5,0.012648878619074821
0.5,0.00961195956915617
0.5,0.002278974512591958
0.5,0.010105800814926624
0.5,0.01481644157320261
0.5,0.012640993110835552
0.5,0.002348674461245537
0.5,0.006174163427203894
0.5,0.002108749933540821
0.5,0.006108923349529505
0.5,0.006064177490770817
0.5,0.005070680286735296
0.5,0.011464077979326248
0.5,0.0029667268972843885
0.5,0.014731815084815025
0.5,0.011058147996664047
0.5,0.007705980911850929
0.5,0.007294658105820417
0.5,0.0006592306308448315
0.5,0.0001171007752418518
0.5,0.011370327323675156
0.5,0.0042539010755717754
0.5,0.0019232260528951883
0.5,0.00782381184399128
0.5,0.012873796746134758
0.5,0.012941110879182816
0.5,0.004212200175970793
0.5,0.006723802536725998
0.5,0.0069253393448889256
0.5,0.008711336180567741
0.5,0.0017046626890078187
0.5,0.00578133063390851
0.5,0.011628374457359314
0.5,0.0010844430653378367
0.5,0.009019194170832634
0.5,0.005509501323103905
0.5,0.006083827465772629
0.5,0.0037756874226033688
0.5,0.013882188126444817
0.5,0.0070694428868591785
0.5,0.014239671640098095
0.5,0.010254966095089912
0.5,0.007404463831335306
0.5,0.012375684455037117
0.5,0.01131864357739687
0.5,0.01337023451924324
0.5,0.011727016419172287
0.5,0.0072100297547876835
0.5,0.008401252329349518
0.5,0.0028337957337498665
0.5,0.014559956267476082
0.5,0.008419101126492023
0.5,0.01064519677311182
0.5,0.008687551133334637
0.5,0.006846136413514614
0.5,0.0032892508897930384
0.5,0.01002514734864235
0.5,0.008004779927432537
0.5,0.009794114157557487
0.5,0.005206838250160217
0.5,0.0076160975731909275
0.5,0.01245468482375145
0.5,0.008330628275871277
0.5,0.005604059901088476
0.5,0.010064510628581047
0.5,0.01211418118327856
0.5,0.011691137216985226
0.5,0.0036674675066024065
0.5,0.00012161403719801456
0.5,0.010087835602462292
0.5,0.0027159475721418858
0.5,0.013737955130636692
0.5,0.011848476715385914
0.5,0.00966338999569416
0.5,0.0030123137403279543
0.5,0.008043283596634865
0.5,0.003720150562003255
0.5,0.009714685380458832
0.5,0.007706493139266968
0.5,0.01035826001316309
0.5,0.013822856359183788
0.5,0.012681425549089909
0.5,0.00909093115478754
0.5,0.0042872000485658646
0.5,0.013488059863448143
0.5,0.010028361342847347
0.5,0.008613944053649902
0.5,0.009291846305131912
0.5,0.010882848873734474
0.5,0.0014645826304331422
0.5,0.01383134163916111
0.5,0.010532638058066368
0.5,0.002861492335796356
0.5,0.004705107770860195
0.5,0.008831393904983997
0.5,0.0145238246768713
0.5,0.010886059142649174
0.5,0.0032780214678496122
0.5,0.012887660413980484
0.5,0.0050080013461411
0.5,0.0011818921193480492
0.5,0.014555975794792175
0.5,0.01435091532766819
0.5,0.007764335256069899
0.5,0.0001672911603236571
0.5,0.01373497024178505
0.5,0.0016455772565677762
0.5,0.014058995991945267
0.5,0.009564020670950413
0.5,0.0019347371999174356
0.5,0.009044375270605087
0.5,0.008070303127169609
0.5,0.008968052454292774
0.5,0.002086617285385728
0.5,0.001652347156777978
0.5,0.014688310213387012
0.5,0.014261345379054546
0.5,0.003237074939534068
0.5,0.008132915943861008
0.5,0.0045692939311265945
0.5,0.003140573389828205
0.5,0.005120289511978626
0.5,0.007031719200313091
0.5,0.0015126460930332541
0.5,0.0017193951644003391
0.5,0.013489319942891598
0.5,0.008084497414529324
0.5,0.0003505486238282174
0.5,0.0021774645429104567
0.5,0.004195580258965492
0.5,0.007195040583610535
0.5,0.004687474109232426
0.5,0.0033661453053355217
0.5,0.014405141584575176
0.5,0.005855136085301638
0.5,0.0034684608690440655
0.5,0.004844519309699535
0.5,0.010459814220666885
0.5,0.011889542452991009
0.5,0.002583158668130636
0.5,0.0026978033129125834
0.5,0.01138112973421812
0.5,0.011441594921052456
0.5,0.013987652026116848
0.5,0.014803742989897728
0.5,0.010422074235975742
0.5,0.013672717846930027
0.5,0.0018294014735147357
0.5,0.007504028733819723
0.5,0.002477568108588457
0.5,0.011327953077852726
0.5,0.014311126433312893
0.5,0.011996832676231861
0.5,0.0038242514710873365
0.5,0.007186553440988064
0.5,0.014493563212454319
0.5,0.009167689830064774
0.5,0.0013387021608650684
0.5,0.013016310520470142
0.5,0.004870078060775995
0.5,0.010106399655342102
0.5,0.008814657106995583
0.5,0.0018014841480180621
0.5,0.010501332581043243
0.5,0.002946607768535614
0.5,0.0047292690724134445
0.5,0.0035541164688766003
0.5,9.368419705424458e-05
0.5,0.008159443736076355
0.5,0.011435192078351974
0.5,0.009752167388796806
0.5,0.003114553401246667
0.5,9.626358223613352e-05
0.5,0.010855469852685928
0.5,6.92903995513916e-05
0.5,0.0004929068381898105
0.5,0.00556545564904809
0.5,0.011956694535911083
0.5,0.00638009887188673
0.5,0.014423664659261703
0.5,0.010306945070624352
0.5,0.004940538667142391
0.5,0.011555451899766922
0.5,0.00600051274523139
0.5,0.009154836647212505
0.5,0.014278062619268894
0.5,0.0035336699802428484
0.5,0.000306041823932901
0.5,0.006323598325252533
0.5,0.004667303059250116
0.5,0.003285701386630535
0.5,0.0067261019721627235
0.5,0.006173486355692148
0.5,0.005645374767482281
0.5,0.008610273711383343
0.5,0.006741795688867569
0.5,0.010415921919047832
0.5,0.006739781238138676
0.5,0.0014816280454397202
0.5,0.012035700492560863
0.5,0.0019479113398119807
0.5,0.014113097451627254
0.5,0.014790406450629234
0.5,0.007963743060827255
0.5,0.013429965823888779
0.5,0.0019389786757528782
0.5,0.011095602065324783
0.5,0.006886322982609272
0.5,0.005156298168003559
0.5,0.0028354371897876263
0.5,0.006410185247659683
0.5,0.00676245940849185
0.5,0.007461956236511469
0.5,0.000902709027286619
0.5,0.010521138086915016
0.5,0.008153878152370453
0.5,0.0021506890188902617
0.5,0.003479156643152237
0.5,0.013044237159192562
0.5,0.00944420974701643
0.5,0.007752829231321812
0.5,0.0062248134054243565
0.5,0.008820193819701672
0.5,0.004976092372089624
0.5,0.005412381142377853
0.5,0.007231108378618956
0.5,0.013729119673371315
0.5,0.014195911586284637
0.5,0.010741660371422768
0.5,0.012169279158115387
0.5,0.004926057532429695
0.5,0.00679845130071044
0.5,0.007164278533309698
0.5,0.008130770176649094
0.5,0.002514614723622799
0.5,0.007316311355680227
0.5,0.0036131723318248987
0.5,0.003611380700021982
0.5,0.002209537662565708
0.5,0.0065412335097789764
0.5,0.005800054408609867
0.5,0.007985536940395832
0.5,0.0011513837380334735
0.5,0.0091591477394104
0.5,0.0022716547828167677
0.5,0.013585024513304234
0.5,0.0033747258130460978
0.5,0.014751060865819454
0.5,0.011007937602698803
0.5,0.0029250329826027155
0.5,0.001124827191233635
0.5,0.008110553957521915
0.5,0.005733723286539316
0.5,0.012982936576008797
0.5,0.01243437547236681
0.5,0.012710978277027607
0.5,0.0019032981945201755
0.5,0.014116178266704082
0.5,0.013285290449857712
0.5,0.004821347538381815
0.5,0.01257302239537239
0.5,0.00826594140380621
0.5,0.0016202741535380483
0.5,0.00021270989964250475
0.5,0.00427951430901885
0.5,0.008077294565737247
0.5,0.010493851266801357
0.5,0.003913721069693565
0.5,0.0007165985880419612
0.5,0.0041094631887972355
0.5,0.010712881572544575
0.5,0.012295277789235115
0.5,0.009060434997081757
0.5,0.0052797868847846985
0.5,0.005037047900259495
0.5,0.0002680706966202706
0.5,0.012028862722218037
0.5,0.008372249081730843
0.5,0.002392024267464876
0.5,0.008022518828511238
0.5,0.014859437942504883
0.5,0.0035544722341001034
0.5,0.001102462993003428
0.5,0.012940514832735062
0.5,0.005006084684282541
0.5,0.001769496127963066
0.5,0.011912387795746326
0.5,0.005561541300266981
0.5,0.009799336083233356
0.5,0.013626006431877613
0.5,0.00704703014343977
0.5,0.010966760106384754
0.5,0.008892889134585857
0.5,0.0027579921297729015
0.5,0.008530182763934135
0.5,0.008611951023340225
0.5,0.002277425257489085
0.5,0.007334226742386818
0.5,0.00011425405682530254
0.5,0.013841929845511913
0.5,0.012046832591295242
0.5,0.00783547293394804
0.5,0.007831837050616741
0.5,0.0009363224962726235
0.5,0.001076087006367743
0.5,0.0036772084422409534
0.5,0.003935742191970348
0.5,0.004564275499433279
0.5,0.00891420990228653
0.5,0.006994321011006832
0.5,0.00048750577843748033
0.5,0.0023907904978841543
0.5,0.01473472360521555
0.5,0.00017687112267594784
0.5,0.004388380795717239
0.5,0.01326807588338852
0.5,0.013496166095137596
0.5,0.012920106761157513
0.5,0.014405908063054085
0.5,0.00733950873836875
0.5,0.009055500850081444
0.5,0.013474171049892902
0.5,0.0031216852366924286
0.5,0.003273989073932171
0.5,0.009956201538443565
0.5,0.00346627039834857
0.5,0.002625902183353901
0.5,0.012626172043383121
0.5,0.011998990550637245
0.5,0.004150768276304007
0.5,0.0006762886187061667
0.5,0.006395728327333927
0.5,0.004852083045989275
0.5,0.01102598849684
0.5,0.013544237241148949
0.5,0.0006670948932878673
0.5,0.011194683611392975
0.5,0.008606119081377983
0.5,0.012928519397974014
0.5,0.013512900099158287
0.5,0.011473885737359524
0.5,0.0003201761865057051
0.5,0.013536311686038971
0.5,0.00012297659122850746
0.5,0.013023033738136292
0.5,0.0033042498398572206
0.5,0.011927032843232155
0.5,0.0013325678883120418
0.5,0.01293905358761549
0.5,0.010043691843748093
0.5,0.0115007683634758
0.5,0.013167032971978188
0.5,0.009803124703466892
0.5,0.0017648165812715888
0.5,0.0034601863007992506
0.5,0.012030773796141148
0.5,0.011320394463837147
0.5,0.003314429661259055
0.5,0.003891909262165427
0.5,0.010308085940778255
0.5,0.00628392118960619
0.5,0.008001214824616909
0.5,0.00753140589222312
0.5,0.011270170100033283
0.5,0.00034454671549610794
0.5,0.0062480466440320015
0.5,0.0013696136884391308
0.5,0.006242894101887941
0.5,0.012902992777526379
0.5,0.002701862482354045
0.5,0.003751660231500864
0.5,0.009008289314806461
0.5,0.008405204862356186
0.5,0.003795649390667677
0.5,0.007561963517218828
0.5,0.011273970827460289
0.5,0.008055232465267181
0.5,0.004016169812530279
0.5,0.00163383805193007
0.5,0.0057482365518808365
0.5,0.006516733206808567
0.5,0.012358084321022034
0.5,0.009511427022516727
0.5,0.013238373212516308
0.5,0.0014514961512759328
0.5,0.011160198599100113
0.5,0.012878414243459702
0.5,0.004441071767359972
0.5,0.009900220669806004
0.5,0.01490489300340414
0.5,0.004775526467710733
0.5,0.005551505368202925
0.5,0.007587810046970844
0.5,0.002614995464682579
0.5,0.0009265619446523488
0.5,0.013837150298058987
0.5,0.008328528143465519
0.5,0.004787368234246969
0.5,0.0009910064982250333
0.5,0.013290517963469028
0.5,0.008059129118919373
0.5,0.009373978711664677
0.5,0.008797552436590195
0.5,0.003041589166969061
0.5,0.0074970657005906105
0.5,0.00977359525859356
0.5,0.008833402767777443
0.5,0.0016350146615877748
0.5,0.004027375020086765
0.5,0.0059004491195082664
0.5,0.004739400465041399
0.5,0.006420358084142208
0.5,0.01212835032492876
0.5,0.01243828795850277
0.5,0.014893043786287308
0.5,0.003548684995621443
0.5,0.0017005562549456954
0.5,0.014519927091896534
0.5,0.005941146519035101
0.5,0.00040150253335013986
0.5,0.0011785563547164202
0.5,0.011050012893974781
0.5,0.005046213045716286
0.5,0.006443349178880453
0.5,8.156597323250026e-05
0.5,0.013696810230612755
0.5,0.011295472271740437
0.5,0.004723601508885622
0.5,0.01191538292914629
0.5,0.011580727063119411
0.5,0.008775075897574425
0.5,0.0029864036478102207
0.5,0.010362386703491211
0.5,0.002126930980011821
0.5,0.0142899164929986
0.5,0.0005089723854325712
0.5,0.007133942563086748
0.5,0.013306730426847935
0.5,0.010765385814011097
0.5,0.011784490197896957
0.5,0.011111663654446602
0.5,0.0035314508713781834
0.5,0.012543141841888428
0.5,0.008392466232180595
0.5,0.013932921923696995
0.5,0.001531729125417769
0.5,0.011853537522256374
0.5,0.011179079301655293
0.5,0.007218705024570227
0.5,0.004561673849821091
0.5,0.012723972089588642
0.5,0.0034501664340496063
0.5,0.00984498392790556
0.5,0.0005153212114237249
0.5,0.008646863512694836
0.5,0.0057723443023860455
0.5,0.0005294537404552102
0.5,0.011278701946139336
0.5,0.007346367463469505
0.5,0.0141213433817029
0.5,0.006393384654074907
0.5,0.00548856146633625
0.5,0.001710252370685339
0.5,0.013368700630962849
0.5,0.004175231792032719
0.5,0.007013530470430851
0.5,0.006544511299580336
0.5,0.0014754222938790917
0.5,0.001174400676973164
0.5,0.010871758684515953
0.5,0.00915498472750187
0.5,0.01168593019247055
0.5,0.0038184321019798517
0.5,0.004268428776413202
0.5,0.007240381557494402
0.5,0.005366068333387375
0.5,0.011980939656496048
0.5,0.0007340320735238492
0.5,0.0030854942742735147
0.5,0.0017350262496620417
0.5,0.007469279691576958
0.5,0.010411259718239307
0.5,0.011645723134279251
0.5,0.0008363610249944031
0.5,0.009717521257698536
0.5,0.006519699934870005
0.5,0.010400956496596336
0.5,0.00559222511947155
0.5,0.008619110099971294
0.5,0.0020253199618309736
0.5,0.0015681579243391752
0.5,0.00144111062400043
0.5,0.008606637828052044
0.5,0.007105816155672073
0.5,0.0019204276613891125
0.5,0.014941971749067307
0.5,0.006783276796340942
0.5,0.007650093641132116
0.5,0.009899132885038853
0.5,0.005336940288543701
0.5,0.0018577417358756065
0.5,0.012907234951853752
0.5,0.0018303331453353167
0.5,0.0027368348091840744
0.5,0.0032193383667618036
0.5,0.009149576537311077
0.5,0.00047723829629831016
0.5,0.013705268502235413
0.5,0.014188146218657494
0.5,0.005167072638869286
0.5,0.012264342047274113
0.5,0.009196517057716846
0.5,0.011674373410642147
0.5,0.014603882096707821
0.5,0.00901187863200903
0.5,0.01146299485117197
0.5,0.010583750903606415
0.5,0.008047187700867653
0.5,0.00048583923489786685
0.5,0.01321898028254509
0.5,0.00589976878836751
0.5,0.00012823283032048494
0.5,0.004020837601274252
0.5,0.0027537632267922163
0.5,0.008358431980013847
0.5,0.008183129131793976
0.5,0.005121780093759298
0.5,0.005079485941678286
0.5,0.0014280464965850115
0.5,0.01444406621158123
0.5,0.014634456485509872
0.5,0.009165959432721138
0.5,0.013930009678006172
0.5,0.005576548632234335
0.5,0.01020951010286808
0.5,0.009095600806176662
0.5,0.013542469590902328
0.5,0.005517218727618456
0.5,0.011987344361841679
0.5,0.00838626828044653
0.5,0.01011472288519144
0.5,0.012667105533182621
0.5,0.0069504063576459885
0.5,0.003971261437982321
0.5,0.008506513200700283
0.5,0.004158409312367439
0.5,0.0013144263066351414
0.5,0.001373956212773919
0.5,0.002282258588820696
0.5,0.0017721425974741578
0.5,0.007361548487097025
0.5,0.00370291736908257
0.5,0.00858600065112114
0.5,0.00243975967168808
0.5,0.01237700879573822
0.5,0.0020543565042316914
0.5,0.014832776039838791
0.5,0.0048997108824551105
0.5,0.013218937441706657
0.5,0.006033154204487801
0.5,0.010870765894651413
0.5,0.007135256193578243
0.5,0.0045646862126886845
0.5,0.009489795193076134
0.5,0.0004527407872956246
0.5,0.0006431686924770474
0.5,0.005484507419168949
0.5,0.011308223009109497
0.5,0.008509091101586819
0.5,0.004755796864628792
0.5,0.008798224851489067
0.5,0.0014460226520895958
0.5,0.003971215803176165
0.5,0.008306526578962803
0.5,0.013658364303410053
0.5,0.005597574170678854
0.5,0.003604807425290346
0.5,0.0024075687397271395
0.5,0.008285261690616608
0.5,0.009390417486429214
0.5,0.009936148300766945
0.5,0.014282145537436008
0.5,0.00988569762557745
0.5,0.003786228597164154
0.5,0.014978108927607536
0.5,0.01417569164186716
0.5,0.006266804412007332
0.5,0.005604873411357403
0.5,0.006359612103551626
0.5,0.01227186806499958
0.5,0.014863167889416218
0.5,0.008364428766071796
0.5,0.011752285063266754
0.5,0.012018098495900631
0.5,0.0059487586840987206
0.5,0.007746302522718906
0.5,0.011980969458818436
0.5,0.0024889218620955944
0.5,0.012293724343180656
0.5,0.01421019434928894
0.5,0.0007535701734013855
0.5,0.004526680801063776
0.5,0.005839911755174398
0.5,0.004979435820132494
0.5,0.008032921701669693
0.5,0.009269065223634243
0.5,0.0045921518467366695
0.5,0.009117869660258293
0.5,0.0063020894303917885
0.5,0.013587345369160175
0.5,0.013059037737548351
0.5,0.00752246892079711
0.5,0.01146632805466652
0.5,0.012872020713984966
0.5,0.014497407712042332
0.5,0.010583157651126385
0.5,0.0076793162152171135
0.5,0.012759911827743053
0.5,0.007303593214601278
0.5,0.0037573769222944975
0.5,0.004909711889922619
0.5,0.013185890391469002
0.5,0.010804390534758568
0.5,0.014283519238233566
0.5,0.007129424251616001
0.5,0.011427297256886959
0.5,0.0006534522399306297
0.5,0.005372350104153156
0.5,0.004521510563790798
0.5,0.011441811919212341
0.5,0.005735594313591719
0.5,0.014489058405160904
0.5,0.010396379046142101
0.5,0.001059766742400825
0.5,0.0036893568467348814
0.5,0.0048536984249949455
0.5,0.011511118151247501
0.5,0.00564184132963419
0.5,0.004857048392295837
0.5,0.006295696832239628
0.5,0.0096426485106349
0.5,0.0010755684925243258
0.5,0.011652438901364803
0.5,0.004803605377674103
0.5,0.010831854306161404
0.5,0.012514685280621052
0.5,0.0036364870611578226
0.5,0.004638755228370428
0.5,0.0012370034819468856
0.5,0.0020910589955747128
0.5,0.0016831979155540466
0.5,0.009488455951213837
0.5,0.010345508344471455
0.5,0.009880649857223034
0.5,0.005443973932415247
0.5,0.0036941920407116413
0.5,0.004087509587407112
0.5,0.00592662300914526
0.5,0.012157832272350788
0.5,0.011812875978648663
0.5,0.005262242630124092
0.5,0.014464730396866798
0.5,0.009287589229643345
0.5,0.014447922818362713
0.5,0.010498043149709702
0.5,0.012078870087862015
0.5,0.0025900080800056458
0.5,0.014266008511185646
0.5,0.00023229181533679366
0.5,0.0017897968646138906
0.5,0.0002206689096055925
0.5,0.008408330380916595
0.5,0.006024240516126156
0.5,0.013617102056741714
0.5,0.0005570966168306768
0.5,0.01378742977976799
0.5,0.007237388286739588
0.5,0.0006097170407883823
0.5,0.005125877447426319
0.5,0.012802248820662498
0.5,0.006274147890508175
0.5,0.009831955656409264
0.5,0.012623045593500137
0.5,0.011800016276538372
0.5,0.0075765615329146385
0.5,0.0017629382200539112
0.5,0.01195111870765686
0.5,0.014772256836295128
0.5,0.0016804146580398083
0.5,0.012163344770669937
0.5,0.007956244051456451
0.5,0.008257811889052391
0.5,0.013635164126753807
0.5,0.010278196074068546
0.5,0.005651405546814203
0.5,0.008142408914864063
0.5,0.007704960647970438
0.5,0.01023744698613882
0.5,0.006061075255274773
0.5,0.005771562922745943
0.5,0.010618121363222599
0.5,0.014709907583892345
0.5,0.007238244172185659
0.5,0.003646533703431487
0.5,0.006872028578072786
0.5,0.01450441312044859
0.5,0.014001279138028622
0.5,0.002981428988277912
0.5,0.0030055062379688025
0.5,0.005318210460245609
0.5,0.014440077356994152
0.5,0.001808625995181501
0.5,0.010150676593184471
0.5,0.014368538744747639
0.5,0.001018613576889038
0.5,0.0035594217479228973
0.5,0.007223224267363548
0.5,0.0024280473589897156
0.5,0.002297967206686735
0.5,0.006391188129782677
0.5,0.005666394252330065
0.5,0.007901950739324093
0.5,0.002864861162379384
0.5,0.005247685592621565
0.5,0.007868262007832527
0.5,0.010563300922513008
0.5,0.011598756536841393
0.5,0.001223672879859805
0.5,0.011403294280171394
0.5,0.0020145070739090443
0.5,0.0002843105758074671
0.5,0.006966218817979097
0.5,0.005376311019062996
0.5,0.006426122039556503
0.5,0.0061713880859315395
0.5,0.005550998728722334
0.5,0.010797347873449326
0.5,0.0068479180335998535
0.5,0.002091829665005207
0.5,0.010480011813342571
0.5,0.0029987990856170654
0.5,0.008232954889535904
0.5,0.0019042396452277899
0.5,0.0034428986255079508
0.5,0.0056417896412312984
0.5,0.01169462502002716
0.5,0.00470986682921648
0.5,0.012510974891483784
0.5,0.006690498441457748
0.5,0.006050387397408485
0.5,0.013928732834756374
0.5,0.008252534084022045
0.5,0.011084207333624363
0.5,0.0026849412824958563
0.5,0.012131140567362309
0.5,0.0033996175043284893
0.5,0.007372599560767412
0.5,0.0015364568680524826
0.5,0.014933386817574501
0.5,0.008136652410030365
0.5,0.0022865079808980227
0.5,0.008097869344055653
0.5,0.00794285535812378
0.5,0.005169052165001631
0.5,0.013413493521511555
0.5,0.003250043373554945
0.5,0.007566126994788647
0.5,0.013609775342047215
0.5,0.01050661038607359
0.5,0.0050003500655293465
0.5,0.004775411915034056
0.5,0.0080241858959198
0.5,0.008544210344552994
0.5,0.0040924279019236565
0.5,0.006647769827395678
0.5,0.005861216690391302
0.5,0.002754025161266327
0.5,0.000482888804981485
0.5,0.012673738412559032
0.5,0.008884217590093613
0.5,0.00197311257943511
0.5,0.0038355060387402773
0.5,0.014294120483100414
0.5,0.012931497767567635
0.5,0.006223717238754034
0.5,0.013993472792208195
0.5,0.011562305502593517
0.5,0.0014579790877178311
0.5,0.00011684596393024549
0.5,0.003056385088711977
0.5,0.011217357590794563
0.5,0.0036220657639205456
0.5,0.0009111383114941418
0.5,0.00459539657458663
0.5,0.005945195909589529
0.5,0.0022571308072656393
0.5,0.007997515611350536
0.5,0.007851614616811275
0.5,0.010855207219719887
0.5,0.010182464495301247
0.5,0.0011605658801272511
0.5,0.009012218564748764
0.5,0.009920679964125156
0.5,0.005868955049663782
0.5,0.006459283176809549
0.5,0.011013748124241829
0.5,0.010079756379127502
0.5,0.01034549716860056
0.5,0.013343255035579205
0.5,0.003711781930178404
0.5,0.0017245826311409473
0.5,0.009982272982597351
0.5,0.01372553315013647
0.5,0.011628464795649052
0.5,0.0007310834480449557
0.5,0.011039081029593945
0.5,0.005044515244662762
0.5,0.001726914313621819
0.5,0.006460393313318491
0.5,0.010886142030358315
0.5,0.0005013871123082936
0.5,3.052621832466684e-05
0.5,0.004810319282114506
0.5,0.009840474463999271
0.5,0.006490611471235752
0.5,0.007735313381999731
0.5,0.008640104904770851
0.5,0.003296987386420369
0.5,0.010604558512568474
0.5,0.005935269873589277
0.5,0.010654539801180363
0.5,0.00921095721423626
0.5,0.01419368851929903
0.5,0.014187643304467201
0.5,0.005000661127269268
0.5,0.0021388872992247343
0.5,0.012156959623098373
0.5,0.013546299189329147
0.5,0.014376873150467873
0.5,0.007139379624277353
0.5,0.011543037369847298
0.5,0.006918079219758511
0.5,0.0021317829377949238
0.5,0.00741302827373147
0.5,0.003706888761371374
0.5,0.0014271094696596265
