curriculum_scale,noise_sigma
0.5,0.018764760345220566
0.5,0.01579134725034237
0.5,0.005491246469318867
0.5,0.0101829394698143
0.5,0.0075071933679282665
0.5,0.0009032294037751853
0.5,0.003831954440101981
0.5,0.003624808741733432
0.5,0.005362801253795624
0.5,0.014658781699836254
0.5,0.007177361752837896
0.5,0.018120242282748222
0.5,0.009243768639862537
0.5,0.018219146877527237
0.5,0.002270914614200592
0.5,0.011945473961532116
0.5,0.023111948743462563
0.5,0.011529489420354366
0.5,0.003090326441451907
0.5,0.015936024487018585
0.5,0.004878343548625708
0.5,0.016519514843821526
0.5,0.006132368929684162
0.5,0.014360266737639904
0.5,0.005892687942832708
0.5,0.006149816792458296
0.5,0.01921628974378109
0.5,0.006011356599628925
0.5,0.005987948272377253
0.5,0.013565589673817158
0.5,0.008232051506638527
0.5,0.02278049848973751
0.5,0.012861705385148525
0.5,0.017979823052883148
0.5,0.001986140152439475
0.5,0.00995995756238699
0.5,0.018762651830911636
0.5,0.016716551035642624
0.5,0.009628388099372387
0.5,0.019495628774166107
0.5,0.022835083305835724
0.5,0.018072975799441338
0.5,0.024352340027689934
0.5,0.01181372907012701
0.5,0.0150243965908885
0.5,0.008070304989814758
0.5,0.0034125044476240873
0.5,0.011477315798401833
0.5,0.02448873221874237
0.5,0.017399899661540985
0.5,0.010987445712089539
0.5,0.01356993056833744
0.5,0.004906344693154097
0.5,0.004728579428046942
0.5,0.003035834524780512
0.5,0.01574917510151863
0.5,0.017834709957242012
0.5,0.023458031937479973
0.5,0.02407572790980339
0.5,0.006687785964459181
0.5,0.022843286395072937
0.5,0.016902221366763115
0.5,0.01756473071873188
0.5,0.019947370514273643
0.5,0.010772498324513435
0.5,0.023953406140208244
0.5,0.00047179459943436086
0.5,0.0022873864509165287
0.5,0.024467118084430695
0.5,0.017307627946138382
0.5,0.0115719735622406
0.5,0.0016390979290008545
0.5,0.004628893919289112
0.5,0.000673608505167067
0.5,0.0024599896278232336
0.5,0.024698985740542412
0.5,0.0058892457745969296
0.5,0.013474004343152046
0.5,0.022236082702875137
0.5,0.01528382021933794
0.5,0.004537546541541815
0.5,0.012569025158882141
0.5,0.0038915411569178104
0.5,0.018717827275395393
0.5,0.018241284415125847
0.5,0.024798065423965454
0.5,0.0019770637154579163
0.5,0.0005144432070665061
0.5,0.005676588509231806
0.5,0.011322996579110622
0.5,0.011093266308307648
0.5,0.018178945407271385
0.5,0.0014383703237399459
0.5,0.007083475589752197
0.5,0.016566459089517593
0.5,0.01076174434274435
0.5,0.01592346839606762
0.5,0.003093414008617401
0.5,0.022264571860432625
0.5,0.0223215501755476
0.5,0.0004375845310278237
0.5,0.02465701848268509
0.5,0.0010537788039073348
0.5,0.009879658930003643
0.5,0.012521721422672272
0.5,0.014895573258399963
0.5,0.00042615385609678924
0.5,0.005663910415023565
0.5,0.021833589300513268
0.5,0.0051457807421684265
0.5,0.02323838882148266
0.5,0.02317158505320549
0.5,0.004837674088776112
0.5,0.024047164246439934
0.5,0.024482904002070427
0.5,0.01684783771634102
0.5,0.00469483295455575
0.5,0.010341564193367958
0.5,0.007427844684571028
0.5,0.01754719391465187
0.5,0.01633538492023945
0.5,0.011303405277431011
0.5,0.009603852406144142
0.5,0.004140700679272413
0.5,0.012313293293118477
0.5,0.01776212453842163
0.5,0.010897797532379627
0.5,0.023336565122008324
0.5,0.012289116159081459
0.5,0.010531707666814327
0.5,0.011639718897640705
0.5,0.022953731939196587
0.5,0.0038135319482535124
0.5,0.010157461278140545
0.5,0.00287797162309289
0.5,0.0044074165634810925
0.5,0.016110124066472054
0.5,0.012620612978935242
0.5,0.004556208848953247
0.5,0.018628770485520363
0.5,0.002621598541736603
0.5,0.007153193932026625
0.5,0.006148924119770527
0.5,0.010167837142944336
0.5,0.011003528721630573
0.5,0.001811379217542708
0.5,0.016359856352210045
0.5,0.006920372135937214
0.5,0.008661346510052681
0.5,0.02194242738187313
0.5,0.013281273655593395
0.5,0.0020989091135561466
0.5,0.01144759263843298
0.5,0.024643659591674805
0.5,0.009969080798327923
0.5,0.01650921255350113
0.5,0.00040190666913986206
0.5,0.01592697575688362
0.5,0.012051207013428211
0.5,0.020240044221282005
0.5,0.01972094736993313
0.5,0.015027815476059914
0.5,0.02079576626420021
0.5,0.009713309817016125
0.5,0.023143930360674858
0.5,0.009291167370975018
0.5,0.009155097417533398
0.5,0.018202705308794975
0.5,0.002261354122310877
0.5,0.0012727484572678804
0.5,0.016067607328295708
0.5,0.01889966055750847
0.5,0.01561778038740158
0.5,0.011360441334545612
0.5,0.0062017799355089664
0.5,0.006220871116966009
0.5,0.004175691399723291
0.5,0.01508372463285923
0.5,0.00527150509878993
0.5,0.0189227145165205
0.5,0.02210173010826111
0.5,0.018809230998158455
0.5,0.023495426401495934
0.5,0.0008921101689338684
0.5,0.0032340900506824255
0.5,0.006036152131855488
0.5,0.018074503168463707
0.5,0.004752589855343103
0.5,0.010314171202480793
0.5,0.01455764938145876
0.5,0.014717404730618
0.5,0.008844630792737007
0.5,0.006494503002613783
0.5,0.016530832275748253
0.5,0.0016977832419797778
0.5,0.0016658470267429948
0.5,0.016059568151831627
0.5,0.0032662793528288603
0.5,0.0016857385635375977
0.5,0.004315552301704884
0.5,0.0012585014337673783
0.5,0.01869390346109867
0.5,0.018200773745775223
0.5,0.018159884959459305
0.5,0.009172569029033184
0.5,0.007501923944801092
0.5,0.023645473644137383
0.5,0.021397912874817848
0.5,0.02447662129998207
0.5,0.021101582795381546
0.5,0.004400339908897877
0.5,0.016018010675907135
0.5,0.013917169533669949
0.5,0.021465227007865906
0.5,0.022095251828432083
0.5,0.011981983669102192
0.5,0.0215070229023695
0.5,0.021877432242035866
0.5,0.012265713885426521
0.5,0.01207370962947607
0.5,0.004261587746441364
0.5,0.008173882961273193
0.5,0.014933434315025806
0.5,0.011177243664860725
0.5,0.02132398448884487
0.5,0.013545246794819832
0.5,0.014052455313503742
0.5,0.010991893708705902
0.5,0.013116118498146534
0.5,0.021635176613926888
0.5,0.011082874611020088
0.5,0.009356461465358734
0.5,0.014950965531170368
0.5,0.017774255946278572
0.5,0.023257635533809662
0.5,0.01267030369490385
0.5,0.019464662298560143
0.5,0.01652774214744568
0.5,0.014779155142605305
0.5,0.02374742552638054
0.5,0.014799301512539387
0.5,0.012121553532779217
0.5,0.0010585442651063204
0.5,0.011088154278695583
0.5,0.0046815830282866955
0.5,0.00402961065992713
0.5,0.0001175344004877843
0.5,0.0068207429721951485
0.5,0.012589995749294758
0.5,0.0074142529629170895
0.5,0.00463544437661767
0.5,0.012124915607273579
0.5,0.004934073891490698
0.5,0.008989102207124233
0.5,0.005629319231957197
0.5,0.0025325522292405367
0.5,0.00797561276704073
0.5,0.0071104541420936584
0.5,0.01791338250041008
0.5,0.01862446777522564
0.5,0.02237309329211712
0.5,0.004529239144176245
0.5,0.02499212697148323
0.5,0.005626679863780737
0.5,0.009645002894103527
0.5,0.012276643887162209
0.5,0.015999313443899155
0.5,0.012216189876198769
0.5,0.020858993753790855
0.5,0.024443643167614937
0.5,0.02250828966498375
0.5,0.012514370493590832
0.5,0.02479872852563858
0.5,0.014009246602654457
0.5,0.009153882972896099
0.5,0.0006306126597337425
0.5,0.022824933752417564
0.5,0.015303783118724823
0.5,0.009733268991112709
0.5,0.012807565741240978
0.5,0.011135119013488293
0.5,0.011172170750796795
0.5,0.014150789938867092
0.5,0.010944822803139687
0.5,0.006644952576607466
0.5,0.0024545551277697086
0.5,0.01285368949174881
0.5,0.0023334564175456762
0.5,0.012788432650268078
0.5,0.022842153906822205
0.5,0.006969769485294819
0.5,0.022824017331004143
0.5,0.010064403526484966
0.5,0.020361511036753654
0.5,0.013271641917526722
0.5,0.012937868945300579
0.5,0.021857498213648796
0.5,0.01637955568730831
0.5,0.008833007887005806
0.5,0.0014846802223473787
0.5,0.0029225291218608618
0.5,0.018673157319426537
0.5,0.004890599753707647
0.5,0.019932152703404427
0.5,0.010512101463973522
0.5,0.015593868680298328
0.5,0.01099285390228033
0.5,0.016912274062633514
0.5,0.01434729527682066
0.5,0.020678360015153885
0.5,0.018434954807162285
0.5,0.01991942897439003
0.5,0.0212860070168972
0.5,0.022906286641955376
0.5,0.0032702728640288115
0.5,0.0019197941292077303
0.5,0.006740175187587738
0.5,0.021485092118382454
0.5,0.006433029659092426
0.5,0.010391639545559883
0.5,0.0037327364552766085
0.5,0.01756161078810692
0.5,0.008309907279908657
0.5,0.014901637099683285
0.5,0.02222621440887451
0.5,0.008823612704873085
0.5,0.012065473012626171
0.5,0.005171366035938263
0.5,0.009709355421364307
0.5,0.022954579442739487
0.5,0.012992093339562416
0.5,0.021415406838059425
0.5,0.015379761345684528
0.5,0.008130639791488647
0.5,0.016124045476317406
0.5,0.024966934695839882
0.5,0.011412096209824085
0.5,0.022869568318128586
0.5,0.014236715622246265
0.5,0.020945169031620026
0.5,0.0013717025285586715
0.5,0.017587756738066673
0.5,0.004316491074860096
0.5,0.014080359600484371
0.5,0.0032803849317133427
0.5,0.014011099934577942
0.5,0.012301312759518623
0.5,0.023664753884077072
0.5,0.014937633648514748
0.5,0.012835553847253323
0.5,0.00040845872717909515
0.5,0.012702994048595428
0.5,0.0038461685180664062
0.5,0.0059544905088841915
0.5,0.00016517937183380127
0.5,0.017902759835124016
0.5,0.015221414156258106
0.5,0.008259777911007404
0.5,0.02439817041158676
0.5,0.023808032274246216
0.5,0.003439567983150482
0.5,0.00902462936937809
0.5,0.014716333709657192
0.5,0.00831065233796835
0.5,0.011071509681642056
0.5,0.006160959601402283
0.5,0.0028568252455443144
0.5,0.008874990046024323
0.5,0.01176487933844328
0.5,0.02150752954185009
0.5,0.001809960580430925
0.5,0.0019320413703098893
0.5,0.010605472140014172
0.5,0.018109137192368507
0.5,0.011750402860343456
0.5,0.014936310239136219
0.5,0.02413017675280571
0.5,0.0047732070088386536
0.5,0.01217994000762701
0.5,0.011535058729350567
0.5,0.019804129377007484
0.5,0.016508590430021286
0.5,0.014965181238949299
0.5,0.021320901811122894
0.5,0.011007241904735565
0.5,0.01723656989634037
0.5,0.021058104932308197
0.5,0.02366902492940426
0.5,0.014515558257699013
0.5,0.007483086083084345
0.5,0.0007616371149197221
0.5,0.010901986621320248
0.5,0.011891590431332588
0.5,0.001063151634298265
0.5,0.01856236532330513
0.5,0.017177294939756393
0.5,0.024074165150523186
0.5,0.006489208433777094
0.5,0.003125253366306424
0.5,0.019160591065883636
0.5,0.014296123757958412
0.5,0.014649380929768085
0.5,0.01704641990363598
0.5,0.01250797975808382
0.5,0.018982334062457085
0.5,0.019826821982860565
0.5,0.021846449002623558
0.5,0.008137940429151058
0.5,0.01747126132249832
0.5,0.006220005452632904
0.5,0.007054424379020929
0.5,0.02231876365840435
0.5,0.0153158875182271
0.5,0.013932518661022186
0.5,0.01779693178832531
0.5,0.008229987695813179
0.5,0.012693914584815502
0.5,0.01258737314492464
0.5,0.017023183405399323
0.5,0.01519756019115448
0.5,0.022227931767702103
0.5,0.021125614643096924
0.5,0.013465093448758125
0.5,0.005738613195717335
0.5,0.017592256888747215
0.5,0.015832137316465378
0.5,0.019765987992286682
0.5,0.004997029900550842
0.5,0.004580240231007338
0.5,0.01938978210091591
0.5,0.011020071804523468
0.5,0.008681955747306347
0.5,0.002607479691505432
0.5,0.005039967596530914
0.5,0.01307224202901125
0.5,0.021732492372393608
0.5,0.018241673707962036
0.5,0.018825668841600418
0.5,0.01237402018159628
0.5,0.005020636599510908
0.5,0.007392710540443659
0.5,0.01280533242970705
0.5,0.024121880531311035
0.5,0.022275714203715324
0.5,0.007552207913249731
0.5,0.015244707465171814
0.5,0.024467039853334427
0.5,0.0064969719387590885
0.5,0.024846455082297325
0.5,0.0011502712732180953
0.5,0.01115235686302185
0.5,0.02424851432442665
0.5,0.006703065242618322
0.5,0.020163705572485924
0.5,0.009050306864082813
0.5,0.010994018986821175
0.5,0.014920872636139393
0.5,0.015054980292916298
0.5,0.008849470876157284
0.5,0.02004958689212799
0.5,0.02311500906944275
0.5,0.00268849590793252
0.5,0.01036013849079609
0.5,0.00866848137229681
0.5,0.0013674766523763537
0.5,0.018625112250447273
0.5,0.015991559252142906
0.5,0.005259178578853607
0.5,0.007410225458443165
0.5,0.020469365641474724
0.5,0.021164322271943092
0.5,0.013650001958012581
0.5,0.006087870802730322
0.5,0.006351578515022993
0.5,0.024075744673609734
0.5,0.022380536422133446
0.5,0.0008129611960612237
0.5,0.021491996943950653
0.5,0.015291586518287659
0.5,0.001754622207954526
0.5,0.02356632612645626
0.5,0.009850196540355682
0.5,0.017000457271933556
0.5,0.0029754475690424442
0.5,0.01511381845921278
0.5,0.008903649635612965
0.5,0.010824382305145264
0.5,0.02295864187180996
0.5,0.013999429531395435
0.5,0.021523956209421158
0.5,0.0009060442680492997
0.5,0.0022494809236377478
0.5,0.006557007320225239
0.5,0.003173910081386566
0.5,0.012220002710819244
0.5,0.007191513665020466
0.5,0.011255561374127865
0.5,0.0024169550742954016
0.5,0.0069000618532299995
0.5,0.01940211094915867
0.5,0.010075278580188751
0.5,0.01657063327729702
0.5,0.023915842175483704
0.5,0.01489937212318182
0.5,0.01986602693796158
0.5,0.013067680411040783
0.5,0.0046573178842663765
0.5,0.01078246720135212
0.5,0.011411832645535469
0.5,0.021703725680708885
0.5,0.004389950539916754
0.5,0.015984399244189262
0.5,0.0004999801749363542
0.5,0.0004071459115948528
0.5,1.3560056686401367e-06
0.5,0.0008399307844229043
0.5,0.020171375945210457
0.5,0.02089126966893673
0.5,0.0012628525728359818
0.5,0.015392827801406384
0.5,0.003102250397205353
0.5,0.004353970289230347
0.5,0.02483913116157055
0.5,0.012424926273524761
0.5,0.022029725834727287
0.5,0.008822520263493061
0.5,0.024977274239063263
0.5,0.009505808353424072
0.5,0.0028619260992854834
0.5,0.009824834764003754
0.5,0.00629270076751709
0.5,0.019756315276026726
0.5,0.01675177738070488
0.5,0.01625601388514042
0.5,0.023690219968557358
0.5,0.01989254355430603
0.5,0.02256239764392376
0.5,0.010178710334002972
0.5,0.003099210560321808
0.5,0.0184798426926136
0.5,0.008569153025746346
0.5,0.01879807561635971
0.5,0.00023813695588614792
0.5,0.011860780417919159
0.5,0.0093029560521245
0.5,0.01491723395884037
0.5,0.019183756783604622
0.5,0.015729838982224464
0.5,0.02490658313035965
0.5,0.00926023256033659
0.5,0.024215582758188248
0.5,0.004948736634105444
0.5,0.0020807774271816015
0.5,0.00022291243658401072
0.5,0.011748519726097584
0.5,0.01817762479186058
0.5,0.01514958031475544
0.5,0.018071087077260017
0.5,0.017211129888892174
0.5,0.004609711468219757
0.5,0.0045560686849057674
0.5,0.008923341520130634
0.5,0.006863345392048359
0.5,0.024679331108927727
0.5,0.02094845660030842
0.5,0.012958410196006298
0.5,0.017090333625674248
0.5,0.01211934071034193
0.5,0.011924691498279572
0.5,0.0072828903794288635
0.5,0.009035512804985046
0.5,0.024806244298815727
0.5,0.02295721136033535
0.5,0.018927117809653282
0.5,0.011348004452884197
0.5,0.008030814118683338
0.5,0.02313339151442051
0.5,0.0004928633570671082
0.5,0.003278921591117978
0.5,0.021099230274558067
0.5,0.016941050067543983
0.5,0.0030744075775146484
0.5,0.02368340827524662
0.5,0.017529049888253212
0.5,0.004283528309315443
0.5,0.015058904886245728
0.5,0.0033322423696517944
0.5,0.019744399935007095
0.5,0.008561581373214722
0.5,0.01547454483807087
0.5,0.004119390156120062
0.5,0.00043851585360243917
0.5,0.017869723960757256
0.5,0.015022242441773415
0.5,0.022594086825847626
0.5,0.0014724836219102144
0.5,0.0009264260879717767
0.5,0.024670962244272232
0.5,0.005116212647408247
0.5,0.023773817345499992
0.5,0.004670661874115467
0.5,0.023446066305041313
0.5,0.020761888474225998
0.5,0.01985187642276287
0.5,0.007993072271347046
0.5,0.020112324506044388
0.5,0.022358916699886322
0.5,0.015955014154314995
0.5,0.003847970161587
0.5,0.006962251849472523
0.5,0.0053231134079396725
0.5,0.009547474794089794
0.5,0.0010255530942231417
0.5,0.013346077874302864
0.5,0.017439238727092743
0.5,0.013717173598706722
0.5,0.020104091614484787
0.5,0.0012737110955640674
0.5,0.008070386946201324
0.5,0.019255420193076134
0.5,0.018107913434505463
0.5,0.007208678405731916
0.5,0.006478701718151569
0.5,0.0018622548086568713
0.5,0.004360516555607319
0.5,0.021199630573391914
0.5,0.00846969522535801
0.5,0.006829570513218641
0.5,0.003818696830421686
0.5,0.0030806362628936768
0.5,0.014970630407333374
0.5,0.01404359471052885
0.5,0.010581647045910358
0.5,0.00977664440870285
0.5,0.01219285000115633
0.5,0.009337072260677814
0.5,0.02179667167365551
0.5,0.02097422629594803
0.5,0.0010441140038892627
0.5,0.012112917378544807
0.5,0.013081647455692291
0.5,0.017070388421416283
0.5,0.015674173831939697
0.5,0.000789150595664978
0.5,0.010775446891784668
0.5,0.012531369924545288
0.5,0.00662087369710207
0.5,0.015234534628689289
0.5,0.01603412628173828
0.5,0.02222280763089657
0.5,0.010403776541352272
0.5,0.02022656984627247
0.5,0.017877666279673576
0.5,0.020268945023417473
0.5,0.0014475375646725297
0.5,0.02311878465116024
0.5,0.0020606264006346464
0.5,0.02101757749915123
0.5,0.0185037013143301
0.5,0.005127471871674061
0.5,0.020578591153025627
0.5,0.011756367050111294
0.5,0.009769660420715809
0.5,0.0012364074354991317
0.5,0.01983674429357052
0.5,0.0022189931478351355
0.5,0.013449706137180328
0.5,0.014919240958988667
0.5,0.020784888416528702
0.5,0.011645940132439137
0.5,0.008369344286620617
0.5,0.00023120940022636205
0.5,0.004337133374065161
0.5,0.00298309326171875
0.5,0.013055010698735714
0.5,0.02420002780854702
0.5,0.01514946948736906
0.5,0.02076958306133747
0.5,0.002975034760311246
0.5,0.020742980763316154
0.5,0.023939913138747215
0.5,0.010453708469867706
0.5,0.012366178445518017
0.5,0.00767227727919817
0.5,0.01671299710869789
0.5,0.021886948496103287
0.5,0.013821889646351337
0.5,7.221698615467176e-05
0.5,0.003514181124046445
0.5,0.006463845260441303
0.5,0.01569334976375103
0.5,0.01688731648027897
0.5,0.006317343097180128
0.5,0.01867702603340149
0.5,0.018727673217654228
0.5,0.021999916061758995
0.5,0.004569103009998798
0.5,0.007237380836158991
0.5,0.017884498462080956
0.5,0.014066442847251892
0.5,0.01328345388174057
0.5,0.020278839394450188
0.5,0.012570701539516449
0.5,0.007106794510036707
0.5,0.010979880578815937
0.5,0.0008841082453727722
0.5,0.0057413624599576
0.5,0.018324395641684532
0.5,0.024831855669617653
0.5,0.0055546327494084835
0.5,0.012652385048568249
0.5,0.018131345510482788
0.5,0.014527070336043835
0.5,0.020725850015878677
0.5,0.011557492427527905
0.5,0.015995746478438377
0.5,0.01467959489673376
0.5,0.019920771941542625
0.5,0.022733915597200394
0.5,0.022725114598870277
0.5,0.00446344492956996
0.5,0.0030898021068423986
0.5,0.024046385660767555
0.5,0.0005279883625917137
0.5,0.013571378774940968
0.5,0.02067185752093792
0.5,0.0001389771787216887
0.5,0.01731290854513645
0.5,0.023357458412647247
0.5,0.00013555139594245702
0.5,0.005586262326687574
0.5,0.006989707238972187
0.5,0.011974644847214222
0.5,0.011470387689769268
0.5,0.0014648064970970154
0.5,0.010544325225055218
0.5,0.022035321220755577
0.5,0.02144552394747734
0.5,0.004308256786316633
0.5,0.014804310165345669
0.5,0.017627589404582977
0.5,0.0175132155418396
0.5,0.0009953841799870133
0.5,0.023322684690356255
0.5,0.0020962015260010958
0.5,0.003415082348510623
0.5,0.02201671525835991
0.5,0.0008973494404926896
0.5,0.024085870012640953
0.5,0.01651408150792122
0.5,0.007405039854347706
0.5,0.010047785937786102
0.5,0.01844963990151882
0.5,0.015694648027420044
0.5,0.01039784587919712
0.5,0.022915789857506752
0.5,0.006214991211891174
0.5,0.008706443011760712
0.5,0.009132618084549904
0.5,0.012463035993278027
0.5,0.0049115195870399475
0.5,0.013974768109619617
0.5,0.006344012916088104
0.5,0.014241027645766735
0.5,0.02415783889591694
0.5,0.01990540511906147
0.5,0.012238360941410065
0.5,0.01620287261903286
0.5,0.02277311310172081
0.5,0.02304724045097828
0.5,0.01843315362930298
0.5,0.009374188259243965
0.5,0.023321347311139107
0.5,0.019936194643378258
0.5,0.008077477104961872
0.5,0.02229725383222103
0.5,0.009930617175996304
0.5,0.021427560597658157
0.5,0.017594220116734505
0.5,0.012173974886536598
0.5,0.023548824712634087
0.5,0.015779759734869003
0.5,0.01098942942917347
0.5,0.00017320514598395675
0.5,0.004147328436374664
0.5,0.016262782737612724
0.5,0.005450751166790724
0.5,2.8322638172539882e-05
0.5,0.015954500064253807
0.5,0.010131500661373138
0.5,0.007444796152412891
0.5,0.012061165645718575
0.5,0.016090353950858116
0.5,0.020126113668084145
0.5,0.021755637601017952
0.5,6.588846736121923e-05
0.5,0.016670091077685356
0.5,0.0040691629983484745
0.5,0.005081407725811005
0.5,0.007585190236568451
0.5,0.006754249334335327
0.5,0.004822093527764082
0.5,0.0211955513805151
0.5,0.0006652891752310097
0.5,0.007615187671035528
0.5,0.005745616741478443
0.5,0.0021800638642162085
0.5,0.0017108038300648332
0.5,0.023499881848692894
0.5,0.02233048342168331
0.5,0.005449539516121149
0.5,0.01632678508758545
0.5,0.009745609946548939
0.5,0.0038864032831043005
0.5,0.024774683639407158
0.5,0.013921420089900494
0.5,0.014064076356589794
0.5,0.02015976794064045
0.5,0.018977170810103416
0.5,0.022390305995941162
0.5,0.011473122052848339
0.5,0.010073340497910976
0.5,0.002686627209186554
0.5,0.003951764199882746
0.5,0.0003878742572851479
0.5,0.014345385134220123
0.5,0.022418580949306488
0.5,0.012617002241313457
0.5,0.0003915965498890728
0.5,0.0037775770761072636
0.5,0.010739943943917751
0.5,0.017652710899710655
0.5,0.02075723558664322
0.5,0.009192313067615032
0.5,0.020989174023270607
0.5,0.020190417766571045
0.5,0.015329900197684765
0.5,0.021276352927088737
0.5,0.01397484727203846
0.5,0.019386401399970055
0.5,0.022964829578995705
0.5,0.007186593022197485
0.5,0.0075009348802268505
0.5,0.019594134762883186
0.5,0.001790948212146759
0.5,0.004276384599506855
0.5,0.021950000897049904
0.5,0.008740104734897614
0.5,0.008635717444121838
0.5,0.0017788381082937121
0.5,0.008109711110591888
0.5,0.014311273582279682
0.5,0.02153596468269825
0.5,0.017559804022312164
0.5,0.009988640435039997
0.5,0.01912992261350155
0.5,0.0074745239689946175
0.5,0.006495238747447729
0.5,0.0065706404857337475
0.5,0.017156587913632393
0.5,0.023976821452379227
0.5,0.01130280178040266
0.5,0.007541775703430176
0.5,0.0199174415320158
0.5,0.005771026015281677
0.5,0.022450296208262444
0.5,0.014917244203388691
0.5,0.01196562685072422
0.5,0.0013366371858865023
0.5,0.018028846010565758
0.5,0.006380009930580854
0.5,0.02402985654771328
0.5,0.011997999623417854
0.5,0.00921158492565155
0.5,0.008827941492199898
0.5,0.01308645959943533
0.5,0.01859665848314762
0.5,0.018138855695724487
0.5,0.00762133626267314
0.5,0.007054632995277643
0.5,0.014037840068340302
0.5,0.003864613128826022
0.5,0.007622960489243269
0.5,0.020332705229520798
0.5,0.0005519285914488137
0.5,0.005380204413086176
0.5,0.021434593945741653
0.5,0.010810206644237041
0.5,0.012940767221152782
0.5,0.0014866068959236145
0.5,0.00496206758543849
0.5,0.007535138633102179
0.5,0.021562619134783745
0.5,0.01986028626561165
0.5,0.024033954367041588
0.5,0.024474279955029488
0.5,0.0009736046195030212
0.5,0.007596571929752827
0.5,0.0019976391922682524
0.5,0.018491031602025032
0.5,0.00939983781427145
0.5,0.006922601256519556
0.5,0.005415691528469324
0.5,0.012884489260613918
0.5,0.022830868139863014
0.5,0.0034388601779937744
0.5,0.013342884369194508
0.5,0.00773520627990365
0.5,0.0034176469780504704
0.5,0.014229926280677319
0.5,0.010863306932151318
0.5,0.018999796360731125
0.5,0.0007913932204246521
0.5,0.0026223883032798767
0.5,0.018765246495604515
0.5,0.020296936854720116
0.5,0.008131870999932289
0.5,0.009628218598663807
0.5,0.007100372109562159
0.5,0.018217673525214195
0.5,0.02114131860435009
0.5,0.01310927327722311
0.5,0.015143537893891335
0.5,0.023857085034251213
0.5,0.0021318362560123205
0.5,0.0063345953822135925
0.5,0.005878347437828779
0.5,0.023448826745152473
0.5,0.020866556093096733
0.5,0.00901724398136139
0.5,0.012842140160501003
0.5,0.021693004295229912
0.5,0.011802504770457745
0.5,0.002898283302783966
0.5,0.011002646759152412
0.5,0.023699138313531876
0.5,0.005808849819004536
0.5,0.023164769634604454
0.5,0.017860084772109985
0.5,0.01024689245969057
0.5,0.023963524028658867
0.5,0.008987347595393658
0.5,0.015185928903520107
0.5,0.00609257398173213
0.5,0.0013862148625776172
0.5,0.009220756590366364
0.5,0.0184926837682724
0.5,0.021268926560878754
0.5,0.005089274141937494
0.5,0.023551790043711662
0.5,0.0028418079018592834
0.5,0.02026716060936451
0.5,0.007137759122997522
0.5,0.013394007459282875
0.5,0.013952324166893959
0.5,0.015057285316288471
0.5,0.004608966410160065
0.5,0.00011974126391578466
0.5,0.014520624652504921
0.5,0.008558566682040691
0.5,0.013082883320748806
0.5,0.014541344717144966
0.5,0.01562260091304779
0.5,0.011104314588010311
0.5,0.0018116042483597994
0.5,0.008911693468689919
0.5,0.011991973035037518
0.5,0.004010394215583801
0.5,0.010461317375302315
0.5,0.016931312158703804
0.5,0.023138199001550674
0.5,0.0169085543602705
0.5,0.005026641767472029
0.5,0.011062567122280598
0.5,0.0052483053877949715
0.5,0.011217840015888214
0.5,0.003596082329750061
0.5,0.0053443568758666515
0.5,0.010591170750558376
0.5,0.0071684629656374454
0.5,0.01895282045006752
0.5,0.002474625362083316
0.5,0.0006661295774392784
0.5,0.008472112007439137
0.5,0.010030753910541534
0.5,0.013198159635066986
0.5,0.011919833719730377
0.5,0.017497921362519264
0.5,0.004023564048111439
0.5,0.008818640373647213
0.5,0.009730945341289043
0.5,0.01570666767656803
0.5,0.013397753238677979
0.5,0.024974513798952103
0.5,0.024351388216018677
0.5,0.01524954941123724
0.5,0.02023344300687313
0.5,0.014441420324146748
0.5,0.008742283098399639
0.5,0.010260622017085552
0.5,0.019149625673890114
0.5,0.012277469038963318
0.5,0.017128152772784233
0.5,0.00505018699914217
0.5,0.005793033633381128
0.5,0.011163596995174885
0.5,0.014228062704205513
0.5,0.017196133732795715
0.5,0.004153996706008911
0.5,0.008081050589680672
0.5,0.017522096633911133
0.5,0.0014368504052981734
0.5,0.018133683130145073
0.5,0.012186815030872822
0.5,0.0062007056549191475
0.5,0.0015936404233798385
0.5,0.006211599800735712
0.5,0.02260754443705082
0.5,0.01592259854078293
0.5,0.012644109316170216
0.5,0.003966604359447956
0.5,0.017634227871894836
0.5,0.0006028682109899819
0.5,0.004540552385151386
0.5,0.009168150834739208
0.5,0.008495059795677662
0.5,0.023212602362036705
0.5,0.017482947558164597
0.5,0.01160014420747757
0.5,0.018663033843040466
0.5,0.009083925746381283
0.5,0.013338963501155376
0.5,0.01529946643859148
0.5,0.024623624980449677
0.5,0.02488275244832039
0.5,0.0037939443718641996
0.5,0.0011281222105026245
0.5,0.0026167184114456177
0.5,0.024785494431853294
0.5,0.010563254356384277
0.5,0.01796623505651951
0.5,0.023381376639008522
0.5,0.010064693167805672
0.5,0.019902443513274193
0.5,0.023972436785697937
0.5,0.0055038766004145145
0.5,0.020871134474873543
0.5,0.020734217017889023
0.5,0.011409304104745388
0.5,0.008473805151879787
0.5,0.009882153943181038
0.5,0.018482638522982597
0.5,0.00045251697883941233
0.5,0.024783046916127205
0.5,0.017382724210619926
0.5,0.017370184883475304
0.5,0.0028886019717901945
0.5,0.015181015245616436
0.5,0.014020356349647045
0.5,0.006990170571953058
0.5,0.014140160754323006
0.5,0.01748052053153515
0.5,0.012244874611496925
0.5,0.024366935715079308
