step,env_id,threshold,input_action,output_action
220,1,0.019999999552965164,0.02055138722062111,0.02055138722062111
220,2,0.03500000014901161,0.02055138722062111,0.0
220,3,0.05000000074505806,0.02055138722062111,0.0
221,0,0.009999999776482582,0.021553892642259598,0.021553892642259598
221,1,0.019999999552965164,0.021553892642259598,0.021553892642259598
221,2,0.03500000014901161,0.021553892642259598,0.0
221,3,0.05000000074505806,0.021553892642259598,0.0
222,0,0.009999999776482582,0.022556399926543236,0.022556399926543236
222,1,0.019999999552965164,0.022556399926543236,0.022556399926543236
222,2,0.03500000014901161,0.022556399926543236,0.0
222,3,0.05000000074505806,0.022556399926543236,0.0
223,0,0.009999999776482582,0.023558905348181725,0.023558905348181725
223,1,0.019999999552965164,0.023558905348181725,0.023558905348181725
223,2,0.03500000014901161,0.023558905348181725,0.0
223,3,0.05000000074505806,0.023558905348181725,0.0
224,0,0.009999999776482582,0.024561410769820213,0.024561410769820213
224,1,0.019999999552965164,0.024561410769820213,0.024561410769820213
224,2,0.03500000014901161,0.024561410769820213,0.0
224,3,0.05000000074505806,0.024561410769820213,0.0
225,0,0.009999999776482582,0.02556391805410385,0.02556391805410385
225,1,0.019999999552965164,0.02556391805410385,0.02556391805410385
225,2,0.03500000014901161,0.02556391805410385,0.0
225,3,0.05000000074505806,0.02556391805410385,0.0
226,0,0.009999999776482582,0.02656642347574234,0.02656642347574234
226,1,0.019999999552965164,0.02656642347574234,0.02656642347574234
226,2,0.03500000014901161,0.02656642347574234,0.0
226,3,0.05000000074505806,0.02656642347574234,0.0
227,0,0.009999999776482582,0.027568930760025978,0.027568930760025978
227,1,0.019999999552965164,0.027568930760025978,0.027568930760025978
227,2,0.03500000014901161,0.027568930760025978,0.0
227,3,0.05000000074505806,0.027568930760025978,0.0
228,0,0.009999999776482582,0.028571436181664467,0.028571436181664467
228,1,0.019999999552965164,0.028571436181664467,0.028571436181664467
228,2,0.03500000014901161,0.028571436181664467,0.0
228,3,0.05000000074505806,0.028571436181664467,0.0
229,0,0.009999999776482582,0.029573943465948105,0.029573943465948105
229,1,0.019999999552965164,0.029573943465948105,0.029573943465948105
229,2,0.03500000014901161,0.029573943465948105,0.0
229,3,0.05000000074505806,0.029573943465948105,0.0
230,0,0.009999999776482582,0.030576448887586594,0.030576448887586594
230,1,0.019999999552965164,0.030576448887586594,0.030576448887586594
230,2,0.03500000014901161,0.030576448887586594,0.0
230,3,0.05000000074505806,0.030576448887586594,0.0
231,0,0.009999999776482582,0.03157895430922508,0.03157895430922508
231,1,0.019999999552965164,0.03157895430922508,0.03157895430922508
231,2,0.03500000014901161,0.03157895430922508,0.0
231,3,0.05000000074505806,0.03157895430922508,0.0
232,0,0.009999999776482582,0.03258145973086357,0.03258145973086357
232,1,0.019999999552965164,0.03258145973086357,0.03258145973086357
232,2,0.03500000014901161,0.03258145973086357,0.0
232,3,0.05000000074505806,0.03258145973086357,0.0
233,0,0.009999999776482582,0.03358396887779236,0.03358396887779236
233,1,0.019999999552965164,0.03358396887779236,0.03358396887779236
233,2,0.03500000014901161,0.03358396887779236,0.0
233,3,0.05000000074505806,0.03358396887779236,0.0
234,0,0.009999999776482582,0.03458647429943085,0.03458647429943085
234,1,0.019999999552965164,0.03458647429943085,0.03458647429943085
234,2,0.03500000014901161,0.03458647429943085,0.0
234,3,0.05000000074505806,0.03458647429943085,0.0
235,0,0.009999999776482582,0.035588979721069336,0.035588979721069336
235,1,0.019999999552965164,0.035588979721069336,0.035588979721069336
235,2,0.03500000014901161,0.035588979721069336,0.035588979721069336
235,3,0.05000000074505806,0.035588979721069336,0.0
236,0,0.009999999776482582,0.036591485142707825,0.036591485142707825
236,1,0.019999999552965164,0.036591485142707825,0.036591485142707825
236,2,0.03500000014901161,0.036591485142707825,0.036591485142707825
236,3,0.05000000074505806,0.036591485142707825,0.0
237,0,0.009999999776482582,0.03759399428963661,0.03759399428963661
237,1,0.019999999552965164,0.03759399428963661,0.03759399428963661
237,2,0.03500000014901161,0.03759399428963661,0.03759399428963661
237,3,0.05000000074505806,0.03759399428963661,0.0
238,0,0.009999999776482582,0.0385964997112751,0.0385964997112751
238,1,0.019999999552965164,0.0385964997112751,0.0385964997112751
238,2,0.03500000014901161,0.0385964997112751,0.0385964997112751
238,3,0.05000000074505806,0.0385964997112751,0.0
239,0,0.009999999776482582,0.03959900513291359,0.03959900513291359
239,1,0.019999999552965164,0.03959900513291359,0.03959900513291359
239,2,0.03500000014901161,0.03959900513291359,0.03959900513291359
239,3,0.05000000074505806,0.03959900513291359,0.0
240,0,0.009999999776482582,0.04060151055455208,0.04060151055455208
240,1,0.019999999552965164,0.04060151055455208,0.04060151055455208
240,2,0.03500000014901161,0.04060151055455208,0.04060151055455208
240,3,0.05000000074505806,0.04060151055455208,0.0
241,0,0.009999999776482582,0.04160401597619057,0.04160401597619057
241,1,0.019999999552965164,0.04160401597619057,0.04160401597619057
241,2,0.03500000014901161,0.04160401597619057,0.04160401597619057
241,3,0.05000000074505806,0.04160401597619057,0.0
242,0,0.009999999776482582,0.042606525123119354,0.042606525123119354
242,1,0.019999999552965164,0.042606525123119354,0.042606525123119354
242,2,0.03500000014901161,0.042606525123119354,0.042606525123119354
242,3,0.05000000074505806,0.042606525123119354,0.0
243,0,0.009999999776482582,0.04360903054475784,0.04360903054475784
243,1,0.019999999552965164,0.04360903054475784,0.04360903054475784
243,2,0.03500000014901161,0.04360903054475784,0.04360903054475784
243,3,0.05000000074505806,0.04360903054475784,0.0
244,0,0.009999999776482582,0.04461153596639633,0.04461153596639633
244,1,0.019999999552965164,0.04461153596639633,0.04461153596639633
244,2,0.03500000014901161,0.04461153596639633,0.04461153596639633
244,3,0.05000000074505806,0.04461153596639633,0.0
245,0,0.009999999776482582,0.04561404138803482,0.04561404138803482
245,1,0.019999999552965164,0.04561404138803482,0.04561404138803482
245,2,0.03500000014901161,0.04561404138803482,0.04561404138803482
245,3,0.05000000074505806,0.04561404138803482,0.0
246,0,0.009999999776482582,0.04661655053496361,0.04661655053496361
246,1,0.019999999552965164,0.04661655053496361,0.04661655053496361
246,2,0.03500000014901161,0.04661655053496361,0.04661655053496361
246,3,0.05000000074505806,0.04661655053496361,0.0
247,0,0.009999999776482582,0.0476190559566021,0.0476190559566021
247,1,0.019999999552965164,0.0476190559566021,0.0476190559566021
247,2,0.03500000014901161,0.0476190559566021,0.0476190559566021
247,3,0.05000000074505806,0.0476190559566021,0.0
248,0,0.009999999776482582,0.048621561378240585,0.048621561378240585
248,1,0.019999999552965164,0.048621561378240585,0.048621561378240585
248,2,0.03500000014901161,0.048621561378240585,0.048621561378240585
248,3,0.05000000074505806,0.048621561378240585,0.0
249,0,0.009999999776482582,0.049624066799879074,0.049624066799879074
249,1,0.019999999552965164,0.049624066799879074,0.049624066799879074
249,2,0.03500000014901161,0.049624066799879074,0.049624066799879074
249,3,0.05000000074505806,0.049624066799879074,0.0
250,0,0.009999999776482582,0.05062657222151756,0.05062657222151756
250,1,0.019999999552965164,0.05062657222151756,0.05062657222151756
250,2,0.03500000014901161,0.05062657222151756,0.05062657222151756
250,3,0.05000000074505806,0.05062657222151756,0.05062657222151756
251,0,0.009999999776482582,0.05162908136844635,0.05162908136844635
251,1,0.019999999552965164,0.05162908136844635,0.05162908136844635
251,2,0.03500000014901161,0.05162908136844635,0.05162908136844635
251,3,0.05000000074505806,0.05162908136844635,0.05162908136844635
252,0,0.009999999776482582,0.05263158679008484,0.05263158679008484
252,1,0.019999999552965164,0.05263158679008484,0.05263158679008484
252,2,0.03500000014901161,0.05263158679008484,0.05263158679008484
252,3,0.05000000074505806,0.05263158679008484,0.05263158679008484
253,0,0.009999999776482582,0.05363409221172333,0.05363409221172333
253,1,0.019999999552965164,0.05363409221172333,0.05363409221172333
253,2,0.03500000014901161,0.05363409221172333,0.05363409221172333
253,3,0.05000000074505806,0.05363409221172333,0.05363409221172333
254,0,0.009999999776482582,0.054636597633361816,0.054636597633361816
254,1,0.019999999552965164,0.054636597633361816,0.054636597633361816
254,2,0.03500000014901161,0.054636597633361816,0.054636597633361816
254,3,0.05000000074505806,0.054636597633361816,0.054636597633361816
255,0,0.009999999776482582,0.055639103055000305,0.055639103055000305
255,1,0.019999999552965164,0.055639103055000305,0.055639103055000305
255,2,0.03500000014901161,0.055639103055000305,0.055639103055000305
255,3,0.05000000074505806,0.055639103055000305,0.055639103055000305
256,0,0.009999999776482582,0.05664161220192909,0.05664161220192909
256,1,0.019999999552965164,0.05664161220192909,0.05664161220192909
256,2,0.03500000014901161,0.05664161220192909,0.05664161220192909
256,3,0.05000000074505806,0.05664161220192909,0.05664161220192909
257,0,0.009999999776482582,0.05764411762356758,0.05764411762356758
257,1,0.019999999552965164,0.05764411762356758,0.05764411762356758
257,2,0.03500000014901161,0.05764411762356758,0.05764411762356758
257,3,0.05000000074505806,0.05764411762356758,0.05764411762356758
258,0,0.009999999776482582,0.05864662304520607,0.05864662304520607
258,1,0.019999999552965164,0.05864662304520607,0.05864662304520607
258,2,0.03500000014901161,0.05864662304520607,0.05864662304520607
258,3,0.05000000074505806,0.05864662304520607,0.05864662304520607
259,0,0.009999999776482582,0.05964912846684456,0.05964912846684456
259,1,0.019999999552965164,0.05964912846684456,0.05964912846684456
259,2,0.03500000014901161,0.05964912846684456,0.05964912846684456
259,3,0.05000000074505806,0.05964912846684456,0.05964912846684456
260,0,0.009999999776482582,0.060651637613773346,0.060651637613773346
260,1,0.019999999552965164,0.060651637613773346,0.060651637613773346
260,2,0.03500000014901161,0.060651637613773346,0.060651637613773346
260,3,0.05000000074505806,0.060651637613773346,0.060651637613773346
261,0,0.009999999776482582,0.061654143035411835,0.061654143035411835
261,1,0.019999999552965164,0.061654143035411835,0.061654143035411835
261,2,0.03500000014901161,0.061654143035411835,0.061654143035411835
261,3,0.05000000074505806,0.061654143035411835,0.061654143035411835
262,0,0.009999999776482582,0.06265664845705032,0.06265664845705032
262,1,0.019999999552965164,0.06265664845705032,0.06265664845705032
262,2,0.03500000014901161,0.06265664845705032,0.06265664845705032
262,3,0.05000000074505806,0.06265664845705032,0.06265664845705032
263,0,0.009999999776482582,0.06365915387868881,0.06365915387868881
263,1,0.019999999552965164,0.06365915387868881,0.06365915387868881
263,2,0.03500000014901161,0.06365915387868881,0.06365915387868881
263,3,0.05000000074505806,0.06365915387868881,0.06365915387868881
264,0,0.009999999776482582,0.0646616593003273,0.0646616593003273
264,1,0.019999999552965164,0.0646616593003273,0.0646616593003273
264,2,0.03500000014901161,0.0646616593003273,0.0646616593003273
264,3,0.05000000074505806,0.0646616593003273,0.0646616593003273
265,0,0.009999999776482582,0.06566416472196579,0.06566416472196579
265,1,0.019999999552965164,0.06566416472196579,0.06566416472196579
265,2,0.03500000014901161,0.06566416472196579,0.06566416472196579
265,3,0.05000000074505806,0.06566416472196579,0.06566416472196579
266,0,0.009999999776482582,0.06666667014360428,0.06666667014360428
266,1,0.019999999552965164,0.06666667014360428,0.06666667014360428
266,2,0.03500000014901161,0.06666667014360428,0.06666667014360428
266,3,0.05000000074505806,0.06666667014360428,0.06666667014360428
267,0,0.009999999776482582,0.06766918301582336,0.06766918301582336
267,1,0.019999999552965164,0.06766918301582336,0.06766918301582336
267,2,0.03500000014901161,0.06766918301582336,0.06766918301582336
267,3,0.05000000074505806,0.06766918301582336,0.06766918301582336
268,0,0.009999999776482582,0.06867168843746185,0.06867168843746185
268,1,0.019999999552965164,0.06867168843746185,0.06867168843746185
268,2,0.03500000014901161,0.06867168843746185,0.06867168843746185
268,3,0.05000000074505806,0.06867168843746185,0.06867168843746185
269,0,0.009999999776482582,0.06967419385910034,0.06967419385910034
269,1,0.019999999552965164,0.06967419385910034,0.06967419385910034
269,2,0.03500000014901161,0.06967419385910034,0.06967419385910034
269,3,0.05000000074505806,0.06967419385910034,0.06967419385910034
270,0,0.009999999776482582,0.07067669928073883,0.07067669928073883
270,1,0.019999999552965164,0.07067669928073883,0.07067669928073883
270,2,0.03500000014901161,0.07067669928073883,0.07067669928073883
270,3,0.05000000074505806,0.07067669928073883,0.07067669928073883
271,0,0.009999999776482582,0.07167920470237732,0.07167920470237732
271,1,0.019999999552965164,0.07167920470237732,0.07167920470237732
271,2,0.03500000014901161,0.07167920470237732,0.07167920470237732
271,3,0.05000000074505806,0.07167920470237732,0.07167920470237732
272,0,0.009999999776482582,0.07268171012401581,0.07268171012401581
272,1,0.019999999552965164,0.07268171012401581,0.07268171012401581
272,2,0.03500000014901161,0.07268171012401581,0.07268171012401581
272,3,0.05000000074505806,0.07268171012401581,0.07268171012401581
273,0,0.009999999776482582,0.0736842155456543,0.0736842155456543
273,1,0.019999999552965164,0.0736842155456543,0.0736842155456543
273,2,0.03500000014901161,0.0736842155456543,0.0736842155456543
273,3,0.05000000074505806,0.0736842155456543,0.0736842155456543
274,0,0.009999999776482582,0.07468672096729279,0.07468672096729279
274,1,0.019999999552965164,0.07468672096729279,0.07468672096729279
274,2,0.03500000014901161,0.07468672096729279,0.07468672096729279
274,3,0.05000000074505806,0.07468672096729279,0.07468672096729279
275,0,0.009999999776482582,0.07568922638893127,0.07568922638893127
275,1,0.019999999552965164,0.07568922638893127,0.07568922638893127
275,2,0.03500000014901161,0.07568922638893127,0.07568922638893127
275,3,0.05000000074505806,0.07568922638893127,0.07568922638893127
276,0,0.009999999776482582,0.07669173926115036,0.07669173926115036
276,1,0.019999999552965164,0.07669173926115036,0.07669173926115036
276,2,0.03500000014901161,0.07669173926115036,0.07669173926115036
276,3,0.05000000074505806,0.07669173926115036,0.07669173926115036
277,0,0.009999999776482582,0.07769424468278885,0.07769424468278885
277,1,0.019999999552965164,0.07769424468278885,0.07769424468278885
277,2,0.03500000014901161,0.07769424468278885,0.07769424468278885
277,3,0.05000000074505806,0.07769424468278885,0.07769424468278885
278,0,0.009999999776482582,0.07869675010442734,0.07869675010442734
278,1,0.019999999552965164,0.07869675010442734,0.07869675010442734
278,2,0.03500000014901161,0.07869675010442734,0.07869675010442734
278,3,0.05000000074505806,0.07869675010442734,0.07869675010442734
279,0,0.009999999776482582,0.07969925552606583,0.07969925552606583
279,1,0.019999999552965164,0.07969925552606583,0.07969925552606583
279,2,0.03500000014901161,0.07969925552606583,0.07969925552606583
279,3,0.05000000074505806,0.07969925552606583,0.07969925552606583
280,0,0.009999999776482582,0.08070176094770432,0.08070176094770432
280,1,0.019999999552965164,0.08070176094770432,0.08070176094770432
280,2,0.03500000014901161,0.08070176094770432,0.08070176094770432
280,3,0.05000000074505806,0.08070176094770432,0.08070176094770432
281,0,0.009999999776482582,0.0817042663693428,0.0817042663693428
281,1,0.019999999552965164,0.0817042663693428,0.0817042663693428
281,2,0.03500000014901161,0.0817042663693428,0.0817042663693428
281,3,0.05000000074505806,0.0817042663693428,0.0817042663693428
282,0,0.009999999776482582,0.08270677179098129,0.08270677179098129
282,1,0.019999999552965164,0.08270677179098129,0.08270677179098129
282,2,0.03500000014901161,0.08270677179098129,0.08270677179098129
282,3,0.05000000074505806,0.08270677179098129,0.08270677179098129
283,0,0.009999999776482582,0.08370927721261978,0.08370927721261978
283,1,0.019999999552965164,0.08370927721261978,0.08370927721261978
283,2,0.03500000014901161,0.08370927721261978,0.08370927721261978
283,3,0.05000000074505806,0.08370927721261978,0.08370927721261978
284,0,0.009999999776482582,0.08471178263425827,0.08471178263425827
284,1,0.019999999552965164,0.08471178263425827,0.08471178263425827
284,2,0.03500000014901161,0.08471178263425827,0.08471178263425827
284,3,0.05000000074505806,0.08471178263425827,0.08471178263425827
285,0,0.009999999776482582,0.08571429550647736,0.08571429550647736
285,1,0.019999999552965164,0.08571429550647736,0.08571429550647736
285,2,0.03500000014901161,0.08571429550647736,0.08571429550647736
285,3,0.05000000074505806,0.08571429550647736,0.08571429550647736
286,0,0.009999999776482582,0.08671680092811584,0.08671680092811584
286,1,0.019999999552965164,0.08671680092811584,0.08671680092811584
286,2,0.03500000014901161,0.08671680092811584,0.08671680092811584
286,3,0.05000000074505806,0.08671680092811584,0.08671680092811584
287,0,0.009999999776482582,0.08771930634975433,0.08771930634975433
287,1,0.019999999552965164,0.08771930634975433,0.08771930634975433
287,2,0.03500000014901161,0.08771930634975433,0.08771930634975433
287,3,0.05000000074505806,0.08771930634975433,0.08771930634975433
288,0,0.009999999776482582,0.08872181177139282,0.08872181177139282
288,1,0.019999999552965164,0.08872181177139282,0.08872181177139282
288,2,0.03500000014901161,0.08872181177139282,0.08872181177139282
288,3,0.05000000074505806,0.08872181177139282,0.08872181177139282
289,0,0.009999999776482582,0.08972431719303131,0.08972431719303131
289,1,0.019999999552965164,0.08972431719303131,0.08972431719303131
289,2,0.03500000014901161,0.08972431719303131,0.08972431719303131
289,3,0.05000000074505806,0.08972431719303131,0.08972431719303131
290,0,0.009999999776482582,0.0907268226146698,0.0907268226146698
290,1,0.019999999552965164,0.0907268226146698,0.0907268226146698
290,2,0.03500000014901161,0.0907268226146698,0.0907268226146698
290,3,0.05000000074505806,0.0907268226146698,0.0907268226146698
291,0,0.009999999776482582,0.09172932803630829,0.09172932803630829
291,1,0.019999999552965164,0.09172932803630829,0.09172932803630829
291,2,0.03500000014901161,0.09172932803630829,0.09172932803630829
291,3,0.05000000074505806,0.09172932803630829,0.09172932803630829
292,0,0.009999999776482582,0.09273183345794678,0.09273183345794678
292,1,0.019999999552965164,0.09273183345794678,0.09273183345794678
292,2,0.03500000014901161,0.09273183345794678,0.09273183345794678
292,3,0.05000000074505806,0.09273183345794678,0.09273183345794678
293,0,0.009999999776482582,0.09373433887958527,0.09373433887958527
293,1,0.019999999552965164,0.09373433887958527,0.09373433887958527
293,2,0.03500000014901161,0.09373433887958527,0.09373433887958527
293,3,0.05000000074505806,0.09373433887958527,0.09373433887958527
294,0,0.009999999776482582,0.09473685175180435,0.09473685175180435
294,1,0.019999999552965164,0.09473685175180435,0.09473685175180435
294,2,0.03500000014901161,0.09473685175180435,0.09473685175180435
294,3,0.05000000074505806,0.09473685175180435,0.09473685175180435
295,0,0.009999999776482582,0.09573935717344284,0.09573935717344284
295,1,0.019999999552965164,0.09573935717344284,0.09573935717344284
295,2,0.03500000014901161,0.09573935717344284,0.09573935717344284
295,3,0.05000000074505806,0.09573935717344284,0.09573935717344284
296,0,0.009999999776482582,0.09674186259508133,0.09674186259508133
296,1,0.019999999552965164,0.09674186259508133,0.09674186259508133
296,2,0.03500000014901161,0.09674186259508133,0.09674186259508133
296,3,0.05000000074505806,0.09674186259508133,0.09674186259508133
297,0,0.009999999776482582,0.09774436801671982,0.09774436801671982
297,1,0.019999999552965164,0.09774436801671982,0.09774436801671982
297,2,0.03500000014901161,0.09774436801671982,0.09774436801671982
297,3,0.05000000074505806,0.09774436801671982,0.09774436801671982
298,0,0.009999999776482582,0.0987468734383583,0.0987468734383583
298,1,0.019999999552965164,0.0987468734383583,0.0987468734383583
298,2,0.03500000014901161,0.0987468734383583,0.0987468734383583
298,3,0.05000000074505806,0.0987468734383583,0.0987468734383583
299,0,0.009999999776482582,0.0997493788599968,0.0997493788599968
299,1,0.019999999552965164,0.0997493788599968,0.0997493788599968
299,2,0.03500000014901161,0.0997493788599968,0.0997493788599968
299,3,0.05000000074505806,0.0997493788599968,0.0997493788599968
300,0,0.009999999776482582,0.10075188428163528,0.10075188428163528
300,1,0.019999999552965164,0.10075188428163528,0.10075188428163528
300,2,0.03500000014901161,0.10075188428163528,0.10075188428163528
300,3,0.05000000074505806,0.10075188428163528,0.10075188428163528
301,0,0.009999999776482582,0.10175438970327377,0.10175438970327377
301,1,0.019999999552965164,0.10175438970327377,0.10175438970327377
301,2,0.03500000014901161,0.10175438970327377,0.10175438970327377
301,3,0.05000000074505806,0.10175438970327377,0.10175438970327377
302,0,0.009999999776482582,0.10275689512491226,0.10275689512491226
302,1,0.019999999552965164,0.10275689512491226,0.10275689512491226
302,2,0.03500000014901161,0.10275689512491226,0.10275689512491226
302,3,0.05000000074505806,0.10275689512491226,0.10275689512491226
303,0,0.009999999776482582,0.10375940799713135,0.10375940799713135
303,1,0.019999999552965164,0.10375940799713135,0.10375940799713135
303,2,0.03500000014901161,0.10375940799713135,0.10375940799713135
303,3,0.05000000074505806,0.10375940799713135,0.10375940799713135
304,0,0.009999999776482582,0.10476191341876984,0.10476191341876984
304,1,0.019999999552965164,0.10476191341876984,0.10476191341876984
304,2,0.03500000014901161,0.10476191341876984,0.10476191341876984
304,3,0.05000000074505806,0.10476191341876984,0.10476191341876984
305,0,0.009999999776482582,0.10576441884040833,0.10576441884040833
305,1,0.019999999552965164,0.10576441884040833,0.10576441884040833
305,2,0.03500000014901161,0.10576441884040833,0.10576441884040833
305,3,0.05000000074505806,0.10576441884040833,0.10576441884040833
306,0,0.009999999776482582,0.10676692426204681,0.10676692426204681
306,1,0.019999999552965164,0.10676692426204681,0.10676692426204681
306,2,0.03500000014901161,0.10676692426204681,0.10676692426204681
306,3,0.05000000074505806,0.10676692426204681,0.10676692426204681
307,0,0.009999999776482582,0.1077694296836853,0.1077694296836853
307,1,0.019999999552965164,0.1077694296836853,0.1077694296836853
307,2,0.03500000014901161,0.1077694296836853,0.1077694296836853
307,3,0.05000000074505806,0.1077694296836853,0.1077694296836853
308,0,0.009999999776482582,0.10877193510532379,0.10877193510532379
308,1,0.019999999552965164,0.10877193510532379,0.10877193510532379
308,2,0.03500000014901161,0.10877193510532379,0.10877193510532379
308,3,0.05000000074505806,0.10877193510532379,0.10877193510532379
309,0,0.009999999776482582,0.10977444052696228,0.10977444052696228
309,1,0.019999999552965164,0.10977444052696228,0.10977444052696228
309,2,0.03500000014901161,0.10977444052696228,0.10977444052696228
309,3,0.05000000074505806,0.10977444052696228,0.10977444052696228
310,0,0.009999999776482582,0.11077694594860077,0.11077694594860077
310,1,0.019999999552965164,0.11077694594860077,0.11077694594860077
310,2,0.03500000014901161,0.11077694594860077,0.11077694594860077
310,3,0.05000000074505806,0.11077694594860077,0.11077694594860077
311,0,0.009999999776482582,0.11177945137023926,0.11177945137023926
311,1,0.019999999552965164,0.11177945137023926,0.11177945137023926
311,2,0.03500000014901161,0.11177945137023926,0.11177945137023926
311,3,0.05000000074505806,0.11177945137023926,0.11177945137023926
312,0,0.009999999776482582,0.11278195679187775,0.11278195679187775
312,1,0.019999999552965164,0.11278195679187775,0.11278195679187775
312,2,0.03500000014901161,0.11278195679187775,0.11278195679187775
312,3,0.05000000074505806,0.11278195679187775,0.11278195679187775
313,0,0.009999999776482582,0.11378446966409683,0.11378446966409683
313,1,0.019999999552965164,0.11378446966409683,0.11378446966409683
313,2,0.03500000014901161,0.11378446966409683,0.11378446966409683
313,3,0.05000000074505806,0.11378446966409683,0.11378446966409683
314,0,0.009999999776482582,0.11478697508573532,0.11478697508573532
314,1,0.019999999552965164,0.11478697508573532,0.11478697508573532
314,2,0.03500000014901161,0.11478697508573532,0.11478697508573532
314,3,0.05000000074505806,0.11478697508573532,0.11478697508573532
315,0,0.009999999776482582,0.11578948050737381,0.11578948050737381
315,1,0.019999999552965164,0.11578948050737381,0.11578948050737381
315,2,0.03500000014901161,0.11578948050737381,0.11578948050737381
315,3,0.05000000074505806,0.11578948050737381,0.11578948050737381
316,0,0.009999999776482582,0.1167919859290123,0.1167919859290123
316,1,0.019999999552965164,0.1167919859290123,0.1167919859290123
316,2,0.03500000014901161,0.1167919859290123,0.1167919859290123
316,3,0.05000000074505806,0.1167919859290123,0.1167919859290123
317,0,0.009999999776482582,0.11779449135065079,0.11779449135065079
317,1,0.019999999552965164,0.11779449135065079,0.11779449135065079
317,2,0.03500000014901161,0.11779449135065079,0.11779449135065079
317,3,0.05000000074505806,0.11779449135065079,0.11779449135065079
318,0,0.009999999776482582,0.11879699677228928,0.11879699677228928
318,1,0.019999999552965164,0.11879699677228928,0.11879699677228928
318,2,0.03500000014901161,0.11879699677228928,0.11879699677228928
318,3,0.05000000074505806,0.11879699677228928,0.11879699677228928
319,0,0.009999999776482582,0.11979950219392776,0.11979950219392776
319,1,0.019999999552965164,0.11979950219392776,0.11979950219392776
319,2,0.03500000014901161,0.11979950219392776,0.11979950219392776
319,3,0.05000000074505806,0.11979950219392776,0.11979950219392776
320,0,0.009999999776482582,0.12080200761556625,0.12080200761556625
320,1,0.019999999552965164,0.12080200761556625,0.12080200761556625
320,2,0.03500000014901161,0.12080200761556625,0.12080200761556625
320,3,0.05000000074505806,0.12080200761556625,0.12080200761556625
321,0,0.009999999776482582,0.12180451303720474,0.12180451303720474
321,1,0.019999999552965164,0.12180451303720474,0.12180451303720474
321,2,0.03500000014901161,0.12180451303720474,0.12180451303720474
321,3,0.05000000074505806,0.12180451303720474,0.12180451303720474
322,0,0.009999999776482582,0.12280702590942383,0.12280702590942383
322,1,0.019999999552965164,0.12280702590942383,0.12280702590942383
322,2,0.03500000014901161,0.12280702590942383,0.12280702590942383
322,3,0.05000000074505806,0.12280702590942383,0.12280702590942383
323,0,0.009999999776482582,0.12380953133106232,0.12380953133106232
323,1,0.019999999552965164,0.12380953133106232,0.12380953133106232
323,2,0.03500000014901161,0.12380953133106232,0.12380953133106232
323,3,0.05000000074505806,0.12380953133106232,0.12380953133106232
324,0,0.009999999776482582,0.1248120367527008,0.1248120367527008
324,1,0.019999999552965164,0.1248120367527008,0.1248120367527008
324,2,0.03500000014901161,0.1248120367527008,0.1248120367527008
324,3,0.05000000074505806,0.1248120367527008,0.1248120367527008
325,0,0.009999999776482582,0.1258145421743393,0.1258145421743393
325,1,0.019999999552965164,0.1258145421743393,0.1258145421743393
325,2,0.03500000014901161,0.1258145421743393,0.1258145421743393
325,3,0.05000000074505806,0.1258145421743393,0.1258145421743393
326,0,0.009999999776482582,0.12681704759597778,0.12681704759597778
326,1,0.019999999552965164,0.12681704759597778,0.12681704759597778
326,2,0.03500000014901161,0.12681704759597778,0.12681704759597778
326,3,0.05000000074505806,0.12681704759597778,0.12681704759597778
327,0,0.009999999776482582,0.12781955301761627,0.12781955301761627
327,1,0.019999999552965164,0.12781955301761627,0.12781955301761627
327,2,0.03500000014901161,0.12781955301761627,0.12781955301761627
327,3,0.05000000074505806,0.12781955301761627,0.12781955301761627
328,0,0.009999999776482582,0.12882205843925476,0.12882205843925476
328,1,0.019999999552965164,0.12882205843925476,0.12882205843925476
328,2,0.03500000014901161,0.12882205843925476,0.12882205843925476
328,3,0.05000000074505806,0.12882205843925476,0.12882205843925476
329,0,0.009999999776482582,0.12982456386089325,0.12982456386089325
329,1,0.019999999552965164,0.12982456386089325,0.12982456386089325
329,2,0.03500000014901161,0.12982456386089325,0.12982456386089325
329,3,0.05000000074505806,0.12982456386089325,0.12982456386089325
330,0,0.009999999776482582,0.13082706928253174,0.13082706928253174
330,1,0.019999999552965164,0.13082706928253174,0.13082706928253174
330,2,0.03500000014901161,0.13082706928253174,0.13082706928253174
330,3,0.05000000074505806,0.13082706928253174,0.13082706928253174
331,0,0.009999999776482582,0.13182957470417023,0.13182957470417023
331,1,0.019999999552965164,0.13182957470417023,0.13182957470417023
331,2,0.03500000014901161,0.13182957470417023,0.13182957470417023
331,3,0.05000000074505806,0.13182957470417023,0.13182957470417023
332,0,0.009999999776482582,0.13283208012580872,0.13283208012580872
332,1,0.019999999552965164,0.13283208012580872,0.13283208012580872
332,2,0.03500000014901161,0.13283208012580872,0.13283208012580872
332,3,0.05000000074505806,0.13283208012580872,0.13283208012580872
333,0,0.009999999776482582,0.1338345855474472,0.1338345855474472
333,1,0.019999999552965164,0.1338345855474472,0.1338345855474472
333,2,0.03500000014901161,0.1338345855474472,0.1338345855474472
333,3,0.05000000074505806,0.1338345855474472,0.1338345855474472
334,0,0.009999999776482582,0.1348370909690857,0.1348370909690857
334,1,0.019999999552965164,0.1348370909690857,0.1348370909690857
334,2,0.03500000014901161,0.1348370909690857,0.1348370909690857
