step,env_id,time_s,force_magnitude_N,active
338,3,3.38,0.0,0
338,4,3.38,7.025879383087158,1
338,5,3.38,0.0,0
338,6,3.38,7.71328592300415,1
338,7,3.38,0.0,0
339,0,3.39,0.0,0
339,1,3.39,0.0,0
339,2,3.39,0.0,0
339,3,3.39,0.0,0
339,4,3.39,7.025879383087158,1
339,5,3.39,0.0,0
339,6,3.39,7.71328592300415,1
339,7,3.39,0.0,0
340,0,3.4,0.0,0
340,1,3.4,0.0,0
340,2,3.4,0.0,0
340,3,3.4,4.528354644775391,1
340,4,3.4,7.025879383087158,1
340,5,3.4,0.0,0
340,6,3.4,7.71328592300415,1
340,7,3.4,0.0,0
341,0,3.41,0.0,0
341,1,3.41,0.0,0
341,2,3.41,0.0,0
341,3,3.41,4.528354644775391,1
341,4,3.41,7.025879383087158,1
341,5,3.41,0.0,0
341,6,3.41,0.0,0
341,7,3.41,0.0,0
342,0,3.42,0.0,0
342,1,3.42,0.0,0
342,2,3.42,0.0,0
342,3,3.42,4.528354644775391,1
342,4,3.42,0.0,0
342,5,3.42,0.0,0
342,6,3.42,0.0,0
342,7,3.42,0.0,0
343,0,3.43,0.0,0
343,1,3.43,1.239505648612976,1
343,2,3.43,0.0,0
343,3,3.43,4.528354644775391,1
343,4,3.43,0.0,0
343,5,3.43,0.0,0
343,6,3.43,0.0,0
343,7,3.43,0.0,0
344,0,3.44,0.0,0
344,1,3.44,1.239505648612976,1
344,2,3.44,0.0,0
344,3,3.44,4.528354644775391,1
344,4,3.44,6.3713178634643555,1
344,5,3.44,0.0,0
344,6,3.44,0.0,0
344,7,3.44,0.0,0
345,0,3.45,0.0,0
345,1,3.45,1.239505648612976,1
345,2,3.45,0.0,0
345,3,3.45,4.528354644775391,1
345,4,3.45,6.3713178634643555,1
345,5,3.45,0.0,0
345,6,3.45,0.0,0
345,7,3.45,0.0,0
346,0,3.46,0.0,0
346,1,3.46,1.239505648612976,1
346,2,3.46,0.0,0
346,3,3.46,4.528354644775391,1
346,4,3.46,6.3713178634643555,1
346,5,3.46,0.0,0
346,6,3.46,0.0,0
346,7,3.46,0.0,0
347,0,3.47,0.0,0
347,1,3.47,1.239505648612976,1
347,2,3.47,0.0,0
347,3,3.47,4.528354644775391,1
347,4,3.47,6.3713178634643555,1
347,5,3.47,0.0,0
347,6,3.47,0.0,0
347,7,3.47,0.0,0
348,0,3.48,0.0,0
348,1,3.48,1.239505648612976,1
348,2,3.48,9.893366813659668,1
348,3,3.48,4.528354644775391,1
348,4,3.48,6.3713178634643555,1
348,5,3.48,0.0,0
348,6,3.48,0.0,0
348,7,3.48,3.5622506141662598,1
349,0,3.49,0.0,0
349,1,3.49,1.239505648612976,1
349,2,3.49,9.893366813659668,1
349,3,3.49,4.528354644775391,1
349,4,3.49,6.3713178634643555,1
349,5,3.49,0.0,0
349,6,3.49,0.0,0
349,7,3.49,3.5622506141662598,1
350,0,3.5,1.7098369598388672,1
350,1,3.5,1.239505648612976,1
350,2,3.5,9.893366813659668,1
350,3,3.5,4.528354644775391,1
350,4,3.5,6.3713178634643555,1
350,5,3.5,5.384953498840332,1
350,6,3.5,0.0,0
350,7,3.5,3.5622506141662598,1
351,0,3.51,1.7098369598388672,1
351,1,3.51,1.239505648612976,1
351,2,3.51,9.893366813659668,1
351,3,3.51,4.528354644775391,1
351,4,3.51,6.3713178634643555,1
351,5,3.51,5.384953498840332,1
351,6,3.51,0.0,0
351,7,3.51,3.5622506141662598,1
352,0,3.52,1.7098369598388672,1
352,1,3.52,1.239505648612976,1
352,2,3.52,9.893366813659668,1
352,3,3.52,4.528354644775391,1
352,4,3.52,6.3713178634643555,1
352,5,3.52,5.384953498840332,1
352,6,3.52,0.0,0
352,7,3.52,3.5622506141662598,1
353,0,3.53,1.7098369598388672,1
353,1,3.53,0.0,0
353,2,3.53,9.893366813659668,1
353,3,3.53,4.528354644775391,1
353,4,3.53,0.0,0
353,5,3.53,5.384953498840332,1
353,6,3.53,0.0,0
353,7,3.53,3.5622506141662598,1
354,0,3.54,1.7098369598388672,1
354,1,3.54,0.0,0
354,2,3.54,9.893366813659668,1
354,3,3.54,0.0,0
354,4,3.54,0.0,0
354,5,3.54,5.384953498840332,1
354,6,3.54,0.0,0
354,7,3.54,0.0,0
355,0,3.55,1.7098369598388672,1
355,1,3.55,0.0,0
355,2,3.55,9.893366813659668,1
355,3,3.55,0.0,0
355,4,3.55,0.0,0
355,5,3.55,0.0,0
355,6,3.55,0.0,0
355,7,3.55,0.0,0
356,0,3.56,1.7098369598388672,1
356,1,3.56,0.0,0
356,2,3.56,9.893366813659668,1
356,3,3.56,0.0,0
356,4,3.56,0.0,0
356,5,3.56,0.0,0
356,6,3.56,0.0,0
356,7,3.56,0.0,0
357,0,3.57,1.7098369598388672,1
357,1,3.57,0.0,0
357,2,3.57,9.893366813659668,1
357,3,3.57,0.0,0
357,4,3.57,0.0,0
357,5,3.57,0.0,0
357,6,3.57,0.0,0
357,7,3.57,0.0,0
358,0,3.58,1.7098369598388672,1
358,1,3.58,0.0,0
358,2,3.58,9.893366813659668,1
358,3,3.58,0.0,0
358,4,3.58,0.0,0
358,5,3.58,0.0,0
358,6,3.58,0.0,0
358,7,3.58,0.0,0
359,0,3.59,1.7098369598388672,1
359,1,3.59,0.0,0
359,2,3.59,9.893366813659668,1
359,3,3.59,0.0,0
359,4,3.59,0.0,0
359,5,3.59,0.0,0
359,6,3.59,0.0,0
359,7,3.59,0.0,0
360,0,3.6,1.7098369598388672,1
360,1,3.6,0.0,0
360,2,3.6,9.893366813659668,1
360,3,3.6,9.096150398254395,1
360,4,3.6,0.0,0
360,5,3.6,0.0,0
360,6,3.6,0.0,0
360,7,3.6,0.0,0
361,0,3.61,1.7098369598388672,1
361,1,3.61,0.0,0
361,2,3.61,0.0,0
361,3,3.61,9.096150398254395,1
361,4,3.61,0.0,0
361,5,3.61,0.0,0
361,6,3.61,0.0,0
361,7,3.61,0.0,0
362,0,3.62,0.0,0
362,1,3.62,0.0,0
362,2,3.62,0.0,0
362,3,3.62,9.096150398254395,1
362,4,3.62,5.456175327301025,1
362,5,3.62,0.0,0
362,6,3.62,0.0,0
362,7,3.62,0.0,0
363,0,3.63,0.0,0
363,1,3.63,0.0,0
363,2,3.63,0.0,0
363,3,3.63,9.096150398254395,1
363,4,3.63,5.456175327301025,1
363,5,3.63,0.0,0
363,6,3.63,0.0,0
363,7,3.63,0.0,0
364,0,3.64,0.0,0
364,1,3.64,0.0,0
364,2,3.64,0.0,0
364,3,3.64,9.096150398254395,1
364,4,3.64,5.456175327301025,1
364,5,3.64,0.0,0
364,6,3.64,0.0,0
364,7,3.64,0.0,0
365,0,3.65,0.0,0
365,1,3.65,0.0,0
365,2,3.65,0.0,0
365,3,3.65,9.096150398254395,1
365,4,3.65,5.456175327301025,1
365,5,3.65,0.0,0
365,6,3.65,0.0,0
365,7,3.65,0.0,0
366,0,3.66,0.0,0
366,1,3.66,0.0,0
366,2,3.66,0.0,0
366,3,3.66,9.096150398254395,1
366,4,3.66,5.456175327301025,1
366,5,3.66,0.0,0
366,6,3.66,0.0,0
366,7,3.66,9.967880249023438,1
367,0,3.67,0.0,0
367,1,3.67,0.0,0
367,2,3.67,0.0,0
367,3,3.67,9.096150398254395,1
367,4,3.67,5.456175327301025,1
367,5,3.67,0.0,0
367,6,3.67,0.0,0
367,7,3.67,9.967880249023438,1
368,0,3.68,0.0,0
368,1,3.68,0.0,0
368,2,3.68,0.0,0
368,3,3.68,0.0,0
368,4,3.68,5.456175327301025,1
368,5,3.68,0.0,0
368,6,3.68,0.0,0
368,7,3.68,9.967880249023438,1
369,0,3.69,0.0,0
369,1,3.69,0.0,0
369,2,3.69,0.0,0
369,3,3.69,0.0,0
369,4,3.69,0.0,0
369,5,3.69,0.0,0
369,6,3.69,0.0,0
369,7,3.69,9.967880249023438,1
370,0,3.7,0.0,0
370,1,3.7,0.0,0
370,2,3.7,0.0,0
370,3,3.7,8.914844512939453,1
370,4,3.7,0.0,0
370,5,3.7,0.0,0
370,6,3.7,0.0,0
370,7,3.7,9.967880249023438,1
371,0,3.71,0.0,0
371,1,3.71,0.0,0
371,2,3.71,0.0,0
371,3,3.71,8.914844512939453,1
371,4,3.71,0.0,0
371,5,3.71,0.0,0
371,6,3.71,0.0,0
371,7,3.71,9.967880249023438,1
372,0,3.72,1.4968554973602295,1
372,1,3.72,5.117679119110107,1
372,2,3.72,0.0,0
372,3,3.72,8.914844512939453,1
372,4,3.72,0.0,0
372,5,3.72,0.0,0
372,6,3.72,0.0,0
372,7,3.72,9.967880249023438,1
373,0,3.73,1.4968554973602295,1
373,1,3.73,5.117679119110107,1
373,2,3.73,0.0,0
373,3,3.73,8.914844512939453,1
373,4,3.73,0.0,0
373,5,3.73,0.0,0
373,6,3.73,0.0,0
373,7,3.73,9.967880249023438,1
374,0,3.74,1.4968554973602295,1
374,1,3.74,5.117679119110107,1
374,2,3.74,0.0,0
374,3,3.74,8.914844512939453,1
374,4,3.74,0.0,0
374,5,3.74,0.0,0
374,6,3.74,0.0,0
374,7,3.74,9.967880249023438,1
375,0,3.75,1.4968554973602295,1
375,1,3.75,5.117679119110107,1
375,2,3.75,0.0,0
375,3,3.75,8.914844512939453,1
375,4,3.75,0.0,0
375,5,3.75,0.0,0
375,6,3.75,0.0,0
375,7,3.75,9.967880249023438,1
376,0,3.76,1.4968554973602295,1
376,1,3.76,5.117679119110107,1
376,2,3.76,0.0,0
376,3,3.76,8.914844512939453,1
376,4,3.76,0.0,0
376,5,3.76,0.0,0
376,6,3.76,0.0,0
376,7,3.76,0.0,0
377,0,3.77,1.4968554973602295,1
377,1,3.77,5.117679119110107,1
377,2,3.77,0.0,0
377,3,3.77,0.0,0
377,4,3.77,0.0,0
377,5,3.77,0.0,0
377,6,3.77,0.0,0
377,7,3.77,0.0,0
378,0,3.78,0.0,0
378,1,3.78,5.117679119110107,1
378,2,3.78,0.0,0
378,3,3.78,0.0,0
378,4,3.78,0.0,0
378,5,3.78,0.0,0
378,6,3.78,0.0,0
378,7,3.78,5.306853771209717,1
379,0,3.79,0.0,0
379,1,3.79,0.0,0
379,2,3.79,0.0,0
379,3,3.79,0.0,0
379,4,3.79,0.0,0
379,5,3.79,0.0,0
379,6,3.79,0.0,0
379,7,3.79,5.306853771209717,1
380,0,3.8,0.0,0
380,1,3.8,0.0,0
380,2,3.8,0.0,0
380,3,3.8,0.0,0
380,4,3.8,0.0,0
380,5,3.8,0.0,0
380,6,3.8,0.0,0
380,7,3.8,5.306853771209717,1
381,0,3.81,0.0,0
381,1,3.81,0.0,0
381,2,3.81,0.0,0
381,3,3.81,0.0,0
381,4,3.81,0.0,0
381,5,3.81,0.0,0
381,6,3.81,0.0,0
381,7,3.81,5.306853771209717,1
382,0,3.82,0.0,0
382,1,3.82,0.0,0
382,2,3.82,0.0,0
382,3,3.82,0.0,0
382,4,3.82,0.0,0
382,5,3.82,0.0,0
382,6,3.82,0.0,0
382,7,3.82,5.306853771209717,1
383,0,3.83,0.0,0
383,1,3.83,0.0,0
383,2,3.83,7.69609260559082,1
383,3,3.83,0.0,0
383,4,3.83,0.0,0
383,5,3.83,0.0,0
383,6,3.83,0.0,0
383,7,3.83,5.306853771209717,1
384,0,3.84,0.0,0
384,1,3.84,0.0,0
384,2,3.84,7.69609260559082,1
384,3,3.84,0.0,0
384,4,3.84,0.0,0
384,5,3.84,0.0,0
384,6,3.84,0.0,0
384,7,3.84,5.306853771209717,1
385,0,3.85,0.0,0
385,1,3.85,0.0,0
385,2,3.85,7.69609260559082,1
385,3,3.85,0.0,0
385,4,3.85,0.0,0
385,5,3.85,0.0,0
385,6,3.85,0.0,0
385,7,3.85,5.306853771209717,1
386,0,3.86,0.0,0
386,1,3.86,0.0,0
386,2,3.86,7.69609260559082,1
386,3,3.86,0.0,0
386,4,3.86,0.0,0
386,5,3.86,0.0,0
386,6,3.86,0.0,0
386,7,3.86,5.306853771209717,1
387,0,3.87,0.0,0
387,1,3.87,0.0,0
387,2,3.87,7.69609260559082,1
387,3,3.87,0.0,0
387,4,3.87,0.0,0
387,5,3.87,0.0,0
387,6,3.87,0.0,0
387,7,3.87,5.306853771209717,1
388,0,3.88,0.0,0
388,1,3.88,0.0,0
388,2,3.88,7.69609260559082,1
388,3,3.88,0.0,0
388,4,3.88,0.0,0
388,5,3.88,0.0,0
388,6,3.88,0.0,0
388,7,3.88,5.306853771209717,1
389,0,3.89,0.0,0
389,1,3.89,0.0,0
389,2,3.89,7.69609260559082,1
389,3,3.89,0.0,0
389,4,3.89,0.0,0
389,5,3.89,0.0,0
389,6,3.89,0.0,0
389,7,3.89,5.306853771209717,1
390,0,3.9,0.0,0
390,1,3.9,6.603127956390381,1
390,2,3.9,7.69609260559082,1
390,3,3.9,0.0,0
390,4,3.9,0.0,0
390,5,3.9,0.0,0
390,6,3.9,0.0,0
390,7,3.9,0.0,0
391,0,3.91,0.0,0
391,1,3.91,6.603127956390381,1
391,2,3.91,7.69609260559082,1
391,3,3.91,0.0,0
391,4,3.91,0.0,0
391,5,3.91,0.0,0
391,6,3.91,0.0,0
391,7,3.91,0.0,0
392,0,3.92,0.0,0
392,1,3.92,6.603127956390381,1
392,2,3.92,7.69609260559082,1
392,3,3.92,0.0,0
392,4,3.92,6.073087215423584,1
392,5,3.92,0.0,0
392,6,3.92,0.0,0
392,7,3.92,0.0,0
393,0,3.93,0.0,0
393,1,3.93,0.0,0
393,2,3.93,7.69609260559082,1
393,3,3.93,0.0,0
393,4,3.93,6.073087215423584,1
393,5,3.93,0.0,0
393,6,3.93,0.0,0
393,7,3.93,0.0,0
394,0,3.94,0.0,0
394,1,3.94,0.0,0
394,2,3.94,0.0,0
394,3,3.94,0.0,0
394,4,3.94,6.073087215423584,1
394,5,3.94,0.0,0
394,6,3.94,0.0,0
394,7,3.94,0.0,0
395,0,3.95,0.0,0
395,1,3.95,0.0,0
395,2,3.95,0.0,0
395,3,3.95,0.0,0
395,4,3.95,6.073087215423584,1
395,5,3.95,0.0,0
395,6,3.95,0.0,0
395,7,3.95,0.0,0
396,0,3.96,0.0,0
396,1,3.96,0.0,0
396,2,3.96,0.0,0
396,3,3.96,0.0,0
396,4,3.96,6.073087215423584,1
396,5,3.96,0.0,0
396,6,3.96,0.0,0
396,7,3.96,0.0,0
397,0,3.97,0.0,0
397,1,3.97,0.0,0
397,2,3.97,0.0,0
397,3,3.97,0.0,0
397,4,3.97,6.073087215423584,1
397,5,3.97,0.0,0
397,6,3.97,0.0,0
397,7,3.97,0.0,0
398,0,3.98,0.0,0
398,1,3.98,0.0,0
398,2,3.98,0.0,0
398,3,3.98,0.0,0
398,4,3.98,6.073087215423584,1
398,5,3.98,0.0,0
398,6,3.98,0.0,0
398,7,3.98,5.016661643981934,1
399,0,3.99,0.0,0
399,1,3.99,0.0,0
399,2,3.99,0.0,0
399,3,3.99,0.0,0
399,4,3.99,6.073087215423584,1
399,5,3.99,0.0,0
399,6,3.99,0.0,0
399,7,3.99,5.016661643981934,1
